This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Developed_ex_US.

The portfolios are constructed daily.  ME is market cap at the end of the
previous day.  Prior return is from -250 to -20.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Daily
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
19901101  ,-2.35  ,-1.79  ,-0.84  ,-3.23  ,-2.67  ,-1.90
19901102  ,-0.94  ,-0.26  ,-0.22   ,0.49   ,1.46   ,0.75
19901105   ,1.59   ,1.74   ,1.58   ,2.15   ,1.73   ,1.63
19901106  ,-0.58  ,-0.75  ,-0.72  ,-0.91  ,-1.10  ,-0.99
19901107  ,-1.26  ,-1.17  ,-1.21  ,-2.36  ,-1.59  ,-1.05
19901108  ,-2.08  ,-2.35  ,-1.72  ,-3.03  ,-2.10  ,-1.96
19901109  ,-1.39  ,-1.28  ,-0.94  ,-0.46  ,-0.37  ,-0.19
19901112   ,0.45   ,0.38   ,0.54   ,0.85   ,0.88   ,0.56
19901113   ,1.10   ,1.24   ,1.01   ,2.93   ,1.98   ,1.64
19901114  ,-0.15   ,0.45   ,0.43  ,-0.30  ,-0.15  ,-0.18
19901115  ,-0.73  ,-0.71  ,-0.23  ,-1.42  ,-0.58  ,-0.42
19901116  ,-1.12  ,-0.72   ,0.49  ,-1.19  ,-0.79  ,-0.14
19901119   ,0.51   ,0.34   ,0.21   ,1.80   ,1.42   ,1.12
19901120  ,-0.49  ,-0.59  ,-0.32  ,-0.66  ,-0.67  ,-0.80
19901121  ,-0.72  ,-0.62  ,-0.63  ,-0.52  ,-0.62  ,-0.72
19901122   ,1.24   ,0.62   ,0.10   ,2.63   ,1.47   ,1.17
19901123   ,0.09  ,-0.20  ,-0.43   ,0.00   ,0.14   ,0.15
19901126  ,-0.67  ,-0.56  ,-0.59   ,0.08  ,-0.91  ,-1.11
19901127  ,-0.10  ,-0.15  ,-0.05  ,-0.21  ,-0.02   ,0.07
19901128  ,-1.48  ,-1.84  ,-1.83  ,-2.44  ,-2.24  ,-2.37
19901129  ,-2.48  ,-2.77  ,-2.81  ,-2.93  ,-2.76  ,-2.41
19901130  ,-1.34  ,-1.34  ,-1.70  ,-0.67  ,-0.69  ,-0.71
19901203   ,0.32  ,-0.10  ,-0.18   ,0.70   ,0.01  ,-0.33
19901204  ,-0.87  ,-1.03  ,-0.99  ,-1.82  ,-1.31  ,-1.58
19901205  ,-0.53  ,-0.75  ,-0.76   ,1.54   ,0.49   ,0.03
19901206   ,1.62   ,1.74   ,1.58   ,3.81   ,2.67   ,2.03
19901207   ,3.14   ,3.19   ,2.99   ,4.72   ,3.59   ,2.80
19901210   ,0.94   ,0.91   ,0.72   ,0.17   ,0.05   ,0.09
19901211  ,-0.02   ,0.12   ,0.17   ,0.38  ,-0.11  ,-0.23
19901212   ,0.56   ,0.72   ,0.20   ,0.87   ,0.43  ,-0.04
19901213   ,0.22   ,0.61   ,0.37   ,1.74   ,1.20   ,0.30
19901214  ,-0.64  ,-0.42  ,-0.49  ,-1.17  ,-0.77  ,-0.76
19901217  ,-1.49  ,-1.06  ,-0.71  ,-1.97  ,-1.39  ,-1.21
19901218  ,-0.64  ,-0.20  ,-0.45   ,0.47   ,0.61   ,0.32
19901219   ,0.26  ,-0.09   ,0.05   ,0.70   ,0.86   ,0.28
19901220  ,-1.86  ,-1.98  ,-1.35  ,-2.18  ,-2.53  ,-2.10
19901221  ,-1.74  ,-1.93  ,-1.39  ,-2.02  ,-1.87  ,-1.16
19901224  ,-0.37  ,-0.57  ,-0.51  ,-0.51  ,-0.54  ,-0.66
19901225  ,-0.85  ,-0.91  ,-0.87  ,-1.61  ,-1.44  ,-0.95
19901226  ,-0.21  ,-0.32  ,-0.45   ,0.31   ,0.45   ,0.02
19901227  ,-0.09   ,0.11  ,-0.29   ,0.28   ,0.21   ,0.33
19901228   ,0.88   ,1.05   ,1.08   ,1.07   ,0.85   ,0.83
19901231  ,-0.09  ,-0.22  ,-0.24  ,-0.34  ,-0.28  ,-0.26
19910101   ,0.21   ,0.23   ,0.24   ,0.33   ,0.30   ,0.21
19910102   ,0.30   ,0.17   ,0.36   ,0.06   ,0.18   ,0.29
19910103   ,0.55   ,0.34   ,0.39   ,0.84   ,0.72   ,0.48
19910104  ,-0.83  ,-0.82  ,-1.25  ,-0.94  ,-0.39  ,-0.92
19910107  ,-1.86  ,-1.91  ,-1.90  ,-2.51  ,-2.39  ,-2.07
19910108  ,-1.82  ,-1.43  ,-1.29  ,-2.03  ,-1.94  ,-1.87
19910109   ,0.65   ,0.69   ,0.50   ,1.55   ,1.67   ,1.35
19910110  ,-1.09  ,-1.02  ,-1.10  ,-0.55   ,0.00  ,-0.18
19910111   ,0.32   ,0.29   ,0.10   ,0.53   ,0.77   ,0.39
19910114  ,-1.27  ,-1.31  ,-1.14  ,-1.05  ,-1.11  ,-1.13
19910115  ,-0.50  ,-0.50  ,-0.53  ,-0.41  ,-0.53  ,-0.55
19910116  ,-2.09  ,-1.88  ,-1.69  ,-2.66  ,-2.09  ,-2.14
19910117   ,4.12   ,3.76   ,3.60   ,7.20   ,6.09   ,5.58
19910118   ,1.38   ,1.12   ,0.86   ,0.91   ,1.17   ,1.03
19910121  ,-0.75  ,-0.34  ,-0.02  ,-0.65  ,-0.78  ,-0.72
19910122  ,-0.82  ,-0.67  ,-0.78  ,-0.54  ,-0.08  ,-0.10
19910123  ,-1.74  ,-0.99  ,-1.21  ,-1.63  ,-0.95  ,-1.08
19910124   ,0.09  ,-0.13  ,-0.29   ,1.13   ,1.20   ,1.09
19910125   ,0.50   ,0.47   ,0.42   ,0.86   ,0.89   ,0.99
19910128   ,0.20   ,0.17   ,0.23   ,0.27   ,0.01   ,0.20
19910129   ,0.39   ,0.38   ,0.49   ,0.04   ,0.18   ,0.22
19910130   ,0.53   ,0.52   ,0.47   ,0.50   ,0.07   ,0.09
19910131   ,0.91   ,0.84   ,0.99   ,0.52   ,0.61   ,0.42
19910201   ,0.00  ,-0.16   ,0.12  ,-0.22  ,-0.28  ,-0.08
19910204   ,1.27   ,1.10   ,0.64   ,1.25   ,0.98   ,0.61
19910205   ,3.33   ,2.54   ,2.05   ,2.83   ,2.43   ,2.19
19910206   ,2.86   ,1.95   ,1.65   ,1.97   ,1.72   ,1.12
19910207   ,1.91   ,0.92   ,0.65   ,1.18   ,1.13   ,0.87
19910208   ,2.05   ,0.85   ,0.38   ,1.21   ,0.83   ,0.44
19910211   ,0.78   ,0.66   ,0.64   ,1.10   ,0.87   ,0.71
19910212   ,1.92   ,1.33   ,1.09   ,1.93   ,1.56   ,1.00
19910213   ,1.68   ,0.99   ,0.14   ,1.16   ,0.29  ,-0.02
19910214   ,1.90   ,0.94   ,0.12   ,0.76   ,0.40  ,-0.16
19910215  ,-0.08   ,0.09   ,0.13   ,0.12  ,-0.20  ,-0.40
19910218   ,3.52   ,2.29   ,1.46   ,2.83   ,2.23   ,2.10
19910219   ,0.50  ,-0.16  ,-0.24   ,0.10  ,-0.44  ,-1.15
19910220  ,-0.67  ,-0.37  ,-0.30  ,-0.70  ,-1.00  ,-0.79
19910221   ,0.20   ,0.69   ,0.27   ,0.13   ,0.13  ,-0.03
19910222  ,-0.54  ,-0.35  ,-0.33  ,-0.22  ,-0.51  ,-1.04
19910225   ,0.03   ,0.24  ,-0.31   ,1.07   ,0.90   ,0.89
19910226   ,0.70   ,0.44   ,0.16  ,-0.47  ,-0.54  ,-0.65
19910227   ,0.14  ,-0.15  ,-0.19   ,0.01  ,-0.09  ,-0.14
19910228   ,1.03   ,0.73   ,0.53   ,0.38   ,0.51   ,0.61
19910301  ,-1.25  ,-1.19  ,-1.12  ,-2.06  ,-1.95  ,-1.94
19910304  ,-0.25  ,-0.08   ,0.07  ,-0.29  ,-0.28  ,-0.71
19910305   ,0.32   ,0.51   ,0.39   ,0.43   ,0.46   ,0.58
19910306   ,0.86   ,0.89   ,0.86   ,1.46   ,1.29   ,1.11
19910307   ,0.15   ,0.09   ,0.33  ,-0.04  ,-0.23  ,-0.09
19910308   ,0.41  ,-0.07  ,-0.06   ,0.07  ,-0.07   ,0.36
19910311   ,0.16  ,-0.19  ,-0.46  ,-0.93  ,-1.19  ,-0.94
19910312   ,1.15   ,0.90   ,0.83   ,0.84   ,1.33   ,1.30
19910313  ,-0.26  ,-0.22  ,-0.38  ,-0.81  ,-1.01  ,-0.92
19910314   ,0.57   ,0.40   ,0.26   ,0.81   ,0.98   ,1.12
19910315   ,0.00   ,0.14  ,-0.13   ,0.14   ,0.20   ,0.60
19910318  ,-0.42  ,-0.57  ,-0.70  ,-0.91  ,-0.75  ,-0.07
19910319  ,-0.69  ,-0.75  ,-1.00  ,-1.20  ,-1.04  ,-0.81
19910320  ,-1.48  ,-0.93  ,-0.49  ,-2.14  ,-1.80  ,-1.35
19910321   ,0.58   ,0.71   ,0.72   ,0.87   ,0.80   ,0.96
19910322  ,-0.08  ,-0.20  ,-0.23  ,-0.16   ,0.39  ,-0.30
19910325  ,-1.53  ,-1.37  ,-1.17  ,-1.30  ,-1.29  ,-1.76
19910326  ,-0.41  ,-0.19   ,0.59  ,-0.49  ,-0.34  ,-0.20
19910327  ,-0.55  ,-0.68   ,0.04  ,-0.64  ,-0.66  ,-0.50
19910328  ,-0.25   ,0.04   ,0.50  ,-0.14  ,-0.47  ,-0.45
19910329   ,0.75   ,0.77   ,1.00   ,1.19   ,0.61   ,0.44
19910401   ,0.64   ,0.67   ,0.81  ,-0.17  ,-0.21   ,0.15
19910402   ,0.79   ,1.07   ,0.99   ,1.53   ,2.04   ,1.61
19910403   ,1.30   ,1.34   ,1.62   ,2.11   ,1.93   ,1.69
19910404   ,1.06   ,1.00   ,0.71   ,0.73   ,0.91   ,0.85
19910405   ,0.11   ,0.01   ,0.11  ,-0.22  ,-0.32  ,-0.06
19910408  ,-0.21  ,-0.05  ,-0.17  ,-0.60  ,-0.67  ,-0.73
19910409   ,1.00   ,1.05   ,1.27   ,0.59   ,0.48   ,0.93
19910410  ,-0.60  ,-0.73  ,-0.72  ,-1.03  ,-1.19  ,-0.92
19910411   ,0.42   ,0.30   ,0.42   ,0.40   ,0.32   ,0.70
19910412   ,0.31   ,0.40   ,0.52   ,0.40   ,0.49   ,0.13
19910415   ,0.97   ,1.04   ,1.11   ,1.23   ,1.54   ,1.56
19910416   ,0.18  ,-0.01   ,0.02  ,-0.03   ,0.08  ,-0.05
19910417  ,-0.02  ,-0.35   ,0.01  ,-0.20  ,-0.32  ,-0.03
19910418  ,-0.48  ,-0.54  ,-0.55  ,-1.08  ,-1.11  ,-1.35
19910419  ,-1.58  ,-1.90  ,-1.37  ,-2.23  ,-2.05  ,-1.92
19910422  ,-1.82  ,-1.61  ,-1.31  ,-2.11  ,-2.01  ,-1.96
19910423   ,0.53   ,0.56   ,0.65   ,1.29   ,1.58   ,1.36
19910424  ,-0.19  ,-0.15  ,-0.45  ,-0.56  ,-0.52  ,-0.54
19910425  ,-0.33  ,-0.29  ,-0.33  ,-0.51  ,-0.71  ,-0.88
19910426  ,-0.35  ,-0.35  ,-0.26  ,-0.01   ,0.01  ,-0.10
19910429  ,-0.08  ,-0.16  ,-0.07   ,0.02   ,0.15   ,0.56
19910430   ,0.84   ,1.15   ,0.99   ,1.03   ,1.41   ,1.04
19910501   ,0.48   ,0.36   ,0.65   ,1.15   ,0.94   ,0.79
19910502   ,0.27   ,0.14   ,0.81  ,-0.02  ,-0.15   ,0.23
19910503  ,-0.52  ,-0.65  ,-0.49  ,-0.56  ,-0.53  ,-0.86
19910506  ,-0.03   ,0.17   ,0.88   ,0.17   ,0.08   ,0.34
19910507   ,0.70   ,0.77   ,0.67   ,0.22   ,0.30   ,0.92
19910508  ,-0.56  ,-0.54  ,-0.29  ,-0.79  ,-0.82  ,-0.78
19910509  ,-0.26  ,-0.10  ,-0.19  ,-0.53  ,-0.49  ,-0.06
19910510   ,0.76   ,0.51   ,0.56   ,0.74   ,0.56   ,0.22
19910513  ,-0.42  ,-0.23  ,-0.67  ,-0.89  ,-0.87  ,-0.69
19910514   ,0.28   ,0.32   ,0.41   ,0.40   ,0.49   ,0.66
19910515  ,-0.39  ,-0.34  ,-0.55  ,-0.19  ,-0.09  ,-0.16
19910516  ,-0.35  ,-0.50  ,-0.40  ,-0.46  ,-0.25  ,-0.08
19910517  ,-0.87  ,-0.87  ,-0.47  ,-0.59  ,-0.82  ,-1.33
19910520  ,-0.36  ,-0.28  ,-0.19  ,-0.37  ,-0.10  ,-0.09
19910521   ,0.02   ,0.24   ,0.44   ,0.38   ,0.56   ,1.10
19910522  ,-0.30  ,-0.24  ,-0.37  ,-0.12  ,-0.49  ,-0.63
19910523   ,0.10   ,0.40   ,0.08   ,0.81   ,0.91   ,0.52
19910524  ,-0.13  ,-0.22  ,-0.21  ,-0.44  ,-0.24  ,-0.46
19910527  ,-0.39  ,-0.27  ,-0.69  ,-0.33  ,-0.18  ,-0.16
19910528   ,0.19   ,0.14   ,0.22   ,0.28   ,0.17   ,0.07
19910529  ,-0.03  ,-0.09   ,0.07   ,0.33  ,-0.18  ,-0.01
19910530   ,0.22   ,0.30   ,0.90   ,0.44   ,0.52   ,0.52
19910531  ,-0.20  ,-0.03  ,-0.10   ,0.23   ,0.29   ,0.15
19910603   ,0.08  ,-0.26  ,-0.12  ,-0.06  ,-0.22  ,-0.23
19910604   ,0.00  ,-0.16  ,-0.15  ,-0.38  ,-0.33  ,-0.41
19910605  ,-0.54  ,-0.46  ,-0.36  ,-0.89  ,-0.70  ,-0.48
19910606  ,-0.43  ,-0.28  ,-0.35  ,-0.36  ,-0.41  ,-0.53
19910607  ,-0.73  ,-0.65  ,-0.24  ,-1.09  ,-1.05  ,-0.86
19910610  ,-1.12  ,-0.83  ,-0.84  ,-1.75  ,-1.59  ,-1.37
19910611   ,0.31  ,-0.19   ,0.16   ,0.58   ,0.55   ,0.72
19910612  ,-0.62  ,-0.44  ,-0.51  ,-0.91  ,-0.94  ,-0.93
19910613   ,0.27   ,0.18   ,0.69   ,0.88   ,0.59   ,0.20
19910614   ,0.80   ,0.98   ,1.23   ,1.14   ,0.77   ,0.67
19910617   ,0.15   ,0.09  ,-0.28  ,-0.53  ,-0.55  ,-0.49
19910618  ,-0.79  ,-0.58  ,-0.64  ,-0.94  ,-0.87  ,-0.65
19910619  ,-0.77  ,-0.43  ,-0.34  ,-1.35  ,-1.08  ,-0.91
19910620   ,0.13   ,0.16   ,0.33   ,0.69   ,0.67   ,0.62
19910621   ,0.01   ,0.06   ,0.27   ,0.34   ,0.34   ,0.39
19910624  ,-0.60  ,-0.21  ,-0.34  ,-1.29  ,-0.83  ,-0.96
19910625  ,-0.57  ,-0.73  ,-0.77  ,-0.02   ,0.35   ,0.12
19910626   ,0.62   ,0.62   ,0.55   ,0.39  ,-0.01  ,-0.05
19910627  ,-0.59  ,-0.56  ,-0.38  ,-0.63  ,-0.39  ,-0.47
19910628  ,-0.68  ,-0.47  ,-0.44  ,-1.00  ,-0.94  ,-0.95
19910701   ,0.63   ,0.55   ,0.22   ,1.44   ,1.61   ,1.54
19910702  ,-0.09  ,-0.47  ,-0.01  ,-0.48  ,-0.61  ,-0.21
19910703  ,-1.47  ,-1.31  ,-1.31  ,-2.31  ,-1.88  ,-2.03
19910704  ,-0.89  ,-0.99  ,-0.74  ,-0.69  ,-0.10  ,-0.97
19910705  ,-0.07  ,-0.08   ,0.18   ,0.03   ,0.11   ,0.50
19910708  ,-1.57  ,-1.42  ,-1.30  ,-2.56  ,-1.92  ,-1.90
19910709  ,-0.86  ,-0.73  ,-0.56   ,1.07   ,1.37   ,0.68
19910710   ,1.61   ,1.46   ,1.98   ,2.37   ,1.93   ,1.76
19910711   ,0.17   ,0.20   ,0.28  ,-0.21  ,-0.75   ,0.01
19910712   ,1.75   ,1.79   ,2.16   ,1.88   ,1.65   ,1.85
19910715   ,0.93   ,0.78   ,0.81   ,0.93   ,0.85   ,1.40
19910716  ,-0.10  ,-0.09  ,-0.31  ,-0.68  ,-0.60  ,-0.32
19910717  ,-0.18  ,-0.03  ,-0.10  ,-0.53  ,-0.50  ,-0.26
19910718  ,-0.28   ,0.08  ,-0.25  ,-0.27  ,-0.19   ,0.06
19910719   ,0.63   ,0.76   ,0.78   ,0.80   ,0.65   ,0.60
19910722  ,-0.79  ,-0.67  ,-1.05  ,-1.05  ,-0.83  ,-0.64
19910723  ,-0.18  ,-0.10   ,0.01   ,0.14   ,0.44   ,0.64
19910724   ,0.76   ,0.70   ,0.52   ,0.83   ,0.92   ,1.19
19910725  ,-0.79  ,-0.80  ,-1.03  ,-0.73  ,-1.17  ,-0.89
19910726   ,0.90   ,0.97   ,0.81   ,1.17   ,1.20   ,1.33
19910729  ,-0.52  ,-0.57  ,-0.48  ,-0.77  ,-0.60  ,-0.48
19910730   ,0.43   ,0.22   ,0.37   ,0.74   ,0.83   ,0.74
19910731   ,0.66   ,0.63   ,0.37   ,0.67   ,0.60   ,0.84
19910801  ,-0.44  ,-0.32  ,-0.11  ,-0.29  ,-0.31  ,-0.51
19910802   ,0.69   ,0.63   ,0.94   ,0.89   ,0.67   ,0.52
19910805  ,-0.04   ,0.15   ,0.05  ,-0.35  ,-0.16  ,-0.10
19910806   ,0.04  ,-0.07  ,-0.20  ,-0.34  ,-0.31  ,-0.35
19910807  ,-0.07   ,0.00   ,0.35   ,0.18   ,0.37   ,0.77
19910808  ,-0.64  ,-0.61  ,-0.61  ,-0.62  ,-0.83  ,-0.51
19910809  ,-0.72  ,-0.73  ,-0.73  ,-1.13  ,-0.84  ,-0.82
19910812  ,-0.72  ,-0.85  ,-0.78  ,-1.18  ,-0.86  ,-0.53
19910813  ,-0.82  ,-0.72  ,-0.77  ,-0.56  ,-0.26  ,-0.32
19910814  ,-0.05  ,-0.16  ,-0.05   ,0.57   ,0.77   ,1.04
19910815  ,-0.24  ,-0.10  ,-0.21  ,-0.59  ,-0.57  ,-0.44
19910816  ,-1.28  ,-1.39  ,-1.11  ,-1.67  ,-1.50  ,-0.83
19910819  ,-4.92  ,-4.87  ,-4.51  ,-7.59  ,-7.03  ,-5.62
19910820  ,-0.13  ,-0.28   ,0.01   ,1.63   ,2.18   ,2.25
19910821   ,2.57   ,2.29   ,2.42   ,3.66   ,3.43   ,3.04
19910822   ,2.80   ,3.01   ,3.33   ,2.53   ,2.55   ,1.55
19910823  ,-1.01  ,-0.90  ,-1.07  ,-1.53  ,-1.61  ,-1.41
19910826  ,-0.44  ,-0.46  ,-0.52  ,-0.79  ,-0.76  ,-0.73
19910827  ,-0.49  ,-0.57  ,-0.36  ,-0.14  ,-0.14  ,-0.26
19910828  ,-0.20   ,0.08   ,0.08  ,-0.17   ,0.05   ,0.05
19910829  ,-0.04   ,0.02   ,0.33   ,0.76   ,0.83   ,0.76
19910830   ,0.56   ,0.57   ,0.55   ,0.91   ,1.25   ,0.94
19910902   ,0.42   ,0.36   ,0.16   ,0.91   ,1.00   ,0.70
19910903   ,0.71   ,0.87   ,0.57   ,0.51   ,0.46   ,0.10
19910904   ,0.29   ,0.18   ,0.34   ,0.25   ,0.09  ,-0.11
19910905   ,0.17   ,0.31  ,-0.08   ,0.35  ,-0.03   ,0.06
19910906   ,0.77   ,0.68   ,0.72   ,0.70   ,0.60   ,0.48
19910909   ,1.19   ,1.10   ,0.72   ,0.83   ,0.81   ,0.51
19910910  ,-0.35  ,-0.33  ,-0.37  ,-0.64  ,-0.60  ,-0.43
19910911  ,-0.31  ,-0.44  ,-0.24  ,-0.13  ,-0.09  ,-0.07
19910912   ,0.52   ,0.28   ,0.60   ,0.94   ,0.58   ,0.63
19910913   ,0.64   ,0.59   ,0.51   ,1.16   ,1.31   ,1.28
19910916   ,0.16   ,0.18   ,0.19   ,0.16   ,0.25   ,0.25
19910917   ,0.63   ,0.61   ,0.56   ,1.40   ,0.51   ,0.49
19910918  ,-0.21  ,-0.31  ,-0.27  ,-0.39  ,-0.76  ,-0.89
19910919  ,-0.34  ,-0.21  ,-0.46  ,-0.64  ,-0.37  ,-0.49
19910920  ,-0.07  ,-0.11   ,0.36  ,-0.29  ,-0.01   ,0.12
19910923   ,0.62   ,0.79   ,0.85   ,0.70   ,0.72   ,0.68
19910924  ,-0.22  ,-0.35  ,-0.11   ,0.66   ,0.41   ,0.06
19910925   ,0.18   ,0.42   ,0.94   ,0.53   ,0.34   ,0.87
19910926   ,0.41   ,0.63   ,0.64   ,0.58   ,0.38   ,0.29
19910927   ,0.48   ,0.54   ,0.82   ,0.25   ,0.30   ,0.04
19910930   ,0.59   ,0.79   ,0.62   ,0.30   ,0.45   ,1.02
19911001   ,0.43   ,0.52   ,0.13   ,0.95   ,0.72   ,0.64
19911002   ,0.71   ,0.59   ,0.24   ,0.62   ,0.42   ,0.85
19911003   ,0.88   ,0.89   ,1.08   ,1.15   ,1.51   ,1.52
19911004  ,-0.37  ,-0.23  ,-0.11  ,-0.44  ,-0.20   ,0.32
19911007  ,-0.05  ,-0.07   ,0.23  ,-0.36  ,-0.29  ,-0.25
19911008  ,-1.03  ,-0.98  ,-0.80  ,-1.25  ,-1.34  ,-1.26
19911009  ,-0.56  ,-0.44  ,-0.21  ,-0.48   ,0.06   ,0.13
19911010  ,-0.42  ,-0.39  ,-0.26  ,-0.40  ,-0.32  ,-0.26
19911011   ,0.03   ,0.12   ,0.16  ,-0.15   ,0.09   ,0.17
19911014  ,-0.26  ,-0.37  ,-0.15  ,-0.48  ,-0.38  ,-0.45
19911015  ,-0.61  ,-0.62  ,-0.31  ,-0.15  ,-0.07   ,0.10
19911016   ,0.31   ,0.32   ,0.07   ,0.41   ,0.42   ,0.19
19911017   ,0.31   ,0.23   ,0.47   ,0.89   ,0.48   ,0.73
19911018   ,0.55   ,0.62   ,0.67   ,0.87   ,1.09   ,1.19
19911021   ,0.08  ,-0.05  ,-0.13  ,-0.19  ,-0.54  ,-0.50
19911022  ,-0.12  ,-0.19  ,-0.14  ,-0.38  ,-0.53  ,-0.60
19911023  ,-0.13  ,-0.27  ,-0.48  ,-0.41  ,-0.52  ,-0.80
19911024   ,0.67   ,0.64   ,0.56   ,0.58   ,0.36   ,0.51
19911025  ,-0.16  ,-0.17  ,-0.20  ,-0.54  ,-0.44  ,-0.53
19911028  ,-0.50  ,-0.62  ,-0.22  ,-0.58  ,-0.63  ,-0.43
19911029   ,1.22   ,1.27   ,1.50   ,1.44   ,1.42   ,1.62
19911030   ,0.29   ,0.09   ,0.29  ,-0.08   ,0.01   ,0.00
19911031   ,0.31   ,0.57   ,0.68   ,0.50   ,0.58   ,0.58
19911101   ,0.30   ,0.32   ,0.26   ,0.03   ,0.01   ,0.22
19911104   ,0.88   ,0.98   ,0.86   ,0.92   ,0.91   ,0.82
19911105  ,-0.41  ,-0.33  ,-0.53  ,-0.49  ,-0.37  ,-0.55
19911106  ,-0.38  ,-0.38  ,-0.37  ,-0.42  ,-0.54  ,-0.55
19911107   ,0.00   ,0.27   ,0.36   ,0.06  ,-0.19  ,-0.46
19911108  ,-0.44  ,-0.60  ,-0.27  ,-0.39  ,-0.14  ,-0.25
19911111  ,-0.04  ,-0.15  ,-0.01  ,-0.13  ,-0.23  ,-0.15
19911112   ,0.02   ,0.24   ,0.37   ,0.33   ,0.69   ,0.63
19911113  ,-0.42  ,-0.35  ,-0.43  ,-0.79  ,-0.68  ,-0.60
19911114  ,-0.29  ,-0.04  ,-0.11  ,-0.60  ,-0.26  ,-0.07
19911115  ,-0.43  ,-0.55  ,-0.61  ,-0.96  ,-0.35  ,-0.36
19911118  ,-1.21  ,-1.14  ,-1.21  ,-0.85  ,-1.22  ,-1.23
19911119   ,0.49   ,0.38   ,0.01  ,-0.29  ,-0.34  ,-0.57
19911120  ,-0.71  ,-0.59  ,-0.70  ,-0.61  ,-0.30  ,-0.35
19911121  ,-0.12  ,-0.08   ,0.12  ,-0.30   ,0.17   ,0.08
19911122   ,0.06  ,-0.05  ,-0.25   ,0.06  ,-0.16   ,0.25
19911125   ,0.43   ,0.07  ,-0.25   ,0.40   ,0.17   ,0.09
19911126  ,-0.61  ,-0.11  ,-0.30   ,0.21   ,0.17  ,-0.06
19911127  ,-1.49  ,-1.53  ,-1.35  ,-1.73  ,-1.62  ,-1.65
19911128  ,-0.60  ,-0.52  ,-0.56  ,-0.56  ,-0.61  ,-0.57
19911129  ,-0.74  ,-0.76  ,-0.81  ,-0.88  ,-0.58  ,-0.30
19911202  ,-0.83  ,-0.85  ,-1.19  ,-1.44  ,-1.38  ,-1.53
19911203   ,0.14   ,0.26   ,0.30   ,0.87   ,0.78   ,0.88
19911204   ,0.52   ,0.44   ,0.69   ,1.20   ,0.84   ,0.48
19911205   ,0.37   ,0.59   ,0.48  ,-0.08   ,0.15  ,-0.20
19911206   ,0.21   ,0.53   ,0.41  ,-0.05   ,0.20   ,0.08
19911209  ,-0.21  ,-0.13  ,-0.09  ,-0.38  ,-0.11  ,-0.46
19911210  ,-0.99  ,-0.97  ,-0.80  ,-1.23  ,-0.93  ,-1.19
19911211  ,-0.79  ,-0.69  ,-1.02  ,-1.14  ,-1.27  ,-0.92
19911212   ,0.23   ,0.48   ,0.75   ,1.25   ,0.53   ,0.82
19911213   ,0.84   ,1.25   ,1.28   ,1.91   ,2.11   ,2.09
19911216   ,0.59   ,0.85   ,0.57   ,0.23   ,0.26   ,0.31
19911217  ,-0.04  ,-0.24   ,0.11  ,-0.40  ,-0.38  ,-0.23
19911218  ,-0.35  ,-0.46  ,-0.57  ,-0.67  ,-0.54  ,-0.43
19911219  ,-0.45  ,-0.59  ,-0.73  ,-1.49  ,-1.19  ,-1.26
19911220   ,0.16   ,0.19   ,0.27  ,-0.45  ,-0.27  ,-0.15
19911223   ,0.74   ,0.74   ,0.80   ,0.78   ,0.84   ,0.69
19911224  ,-0.41  ,-0.47  ,-0.48  ,-0.65  ,-0.19  ,-0.43
19911225   ,0.44   ,0.43   ,0.19   ,1.73   ,1.76   ,1.56
19911226   ,0.67   ,0.57   ,0.45   ,0.74   ,0.60   ,0.70
19911227   ,0.49   ,0.34   ,0.52   ,0.46   ,0.21   ,0.36
19911230   ,0.40   ,0.54   ,0.70   ,1.55   ,1.63   ,1.69
19911231   ,0.81   ,0.66   ,0.70   ,0.90   ,0.91   ,0.96
19920101   ,0.00   ,0.00   ,0.00   ,0.00   ,0.00   ,0.00
19920102  ,-0.22   ,0.07  ,-0.09   ,0.11   ,0.19   ,0.12
19920103   ,0.01  ,-0.20  ,-0.10  ,-0.18  ,-0.34  ,-0.02
19920106   ,1.53   ,1.54   ,1.59   ,3.05   ,2.59   ,2.22
19920107   ,0.00  ,-0.23   ,0.15  ,-1.08  ,-0.86  ,-0.37
19920108  ,-0.51  ,-0.59  ,-0.72  ,-2.47  ,-2.31  ,-1.41
19920109  ,-0.68  ,-0.98  ,-0.78  ,-0.36  ,-0.56  ,-0.65
19920110  ,-1.20  ,-1.42  ,-1.27  ,-3.08  ,-2.61  ,-2.02
19920113  ,-0.07  ,-0.25  ,-0.39  ,-1.70  ,-0.85  ,-0.45
19920114  ,-0.12  ,-0.41  ,-0.35   ,0.34   ,0.26   ,0.06
19920115  ,-0.59  ,-0.66  ,-0.53  ,-1.02  ,-0.76  ,-0.78
19920116   ,0.24   ,0.13   ,0.17   ,0.32   ,0.17   ,0.01
19920117   ,0.49   ,0.64   ,0.55   ,0.16   ,0.52   ,0.60
19920120   ,0.77   ,0.89   ,0.91   ,1.32   ,0.88   ,0.59
19920121   ,0.11   ,0.22   ,0.06   ,0.64   ,0.29   ,0.30
19920122   ,0.17   ,0.31   ,0.38   ,1.28   ,0.89   ,0.55
