This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Developed_ex_US.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  Prior return is from -12 to - 2.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
201801   ,3.97   ,4.80   ,6.21   ,3.64   ,4.97   ,6.01
201802  ,-3.85  ,-2.18  ,-2.81  ,-4.41  ,-4.81  ,-3.20
201803  ,-1.59  ,-1.01  ,-1.76  ,-0.65  ,-1.19  ,-1.52
201804   ,1.04   ,0.58  ,-0.73   ,1.81   ,2.11   ,2.20
201805  ,-1.29  ,-1.02   ,0.61  ,-2.63  ,-2.11   ,0.34
201806  ,-2.76  ,-2.19  ,-2.66   ,0.22  ,-1.89  ,-2.05
201807   ,0.14   ,0.09  ,-0.78   ,3.32   ,2.07   ,0.90
201808  ,-1.84  ,-1.72  ,-0.38  ,-2.93  ,-2.07  ,-0.57
201809  ,-0.32   ,0.43   ,0.72   ,0.23   ,0.84   ,1.62
201810  ,-9.16  ,-7.77 ,-11.62  ,-8.11  ,-7.42 ,-10.16
201811   ,0.38   ,0.12  ,-0.70   ,0.71   ,0.95  ,-1.98
201812  ,-7.86  ,-5.96  ,-6.76  ,-6.82  ,-4.54  ,-3.92
201901   ,7.48   ,4.69   ,6.22   ,8.66   ,6.81   ,5.32
201902   ,2.74   ,1.43   ,2.01   ,2.62   ,2.35   ,2.77
201903  ,-2.01  ,-0.49   ,0.63  ,-1.44   ,0.13   ,2.74
201904   ,3.52   ,1.66   ,2.43   ,6.61   ,3.07   ,1.05
201905  ,-6.38  ,-3.30  ,-1.33 ,-10.09  ,-4.46  ,-1.63
201906   ,2.99   ,2.93   ,2.55   ,5.76   ,5.35   ,5.38
201907  ,-0.97  ,-1.22  ,-0.28  ,-1.41  ,-1.86  ,-1.12
201908  ,-5.14  ,-2.66  ,-2.52  ,-4.35  ,-2.33  ,-0.99
201909   ,3.42   ,2.03   ,0.81   ,4.82   ,3.28   ,0.92
201910   ,3.58   ,4.12   ,3.86   ,4.47   ,3.78   ,2.30
201911   ,1.92   ,1.37   ,2.37   ,1.76   ,1.38   ,1.30
201912   ,4.80   ,4.66   ,5.69   ,3.25   ,3.08   ,3.84
202001  ,-4.41  ,-2.59  ,-1.81  ,-4.37  ,-2.00  ,-0.36
202002 ,-10.40 ,-10.14 ,-11.81  ,-8.55  ,-8.83  ,-8.00
202003 ,-18.70 ,-12.96 ,-14.34 ,-18.68 ,-14.16  ,-8.84
202004  ,12.69   ,8.31  ,12.68   ,4.98   ,6.74   ,8.00
202005   ,6.73   ,5.96   ,7.24   ,3.57   ,4.99   ,5.45
202006   ,1.59   ,1.58   ,4.20   ,2.56   ,3.02   ,4.34



  Average Equal Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199011  ,-4.18  ,-5.15  ,-4.66  ,-9.21  ,-8.08  ,-8.01
199012  ,-2.06  ,-1.13  ,-1.28   ,1.35  ,-0.01  ,-2.46
199101  ,-1.95  ,-2.35  ,-2.07   ,1.37   ,0.12  ,-0.33
199102  ,15.18   ,9.69   ,7.61  ,17.73  ,12.02   ,8.00
199103  ,-0.05  ,-1.74   ,0.11  ,-3.61  ,-4.09  ,-3.24
199104   ,0.70   ,1.72   ,2.15   ,0.32   ,0.89   ,1.39
199105  ,-2.86  ,-1.34   ,0.11  ,-0.47  ,-0.15  ,-0.57
199106  ,-4.62  ,-3.28  ,-2.75  ,-6.12  ,-6.03  ,-4.32
199107   ,1.74   ,1.83   ,3.49   ,1.25   ,2.38   ,3.77
199108  ,-2.56  ,-1.51   ,1.50  ,-4.72  ,-4.00  ,-2.45
199109   ,4.91   ,5.64   ,7.41   ,5.10   ,6.80   ,6.95
199110   ,0.23   ,1.67   ,3.23   ,0.21   ,0.95   ,1.51
199111  ,-1.60  ,-1.65   ,0.09  ,-6.35  ,-5.67  ,-5.07
199112   ,0.76   ,2.10   ,2.08   ,3.30   ,4.28   ,4.31
199201  ,-1.74  ,-1.60   ,1.60  ,-1.72  ,-1.26  ,-0.40
199202  ,-0.02  ,-0.25   ,2.07  ,-3.09  ,-2.24  ,-1.81
199203  ,-4.55  ,-3.48  ,-2.90  ,-6.37  ,-6.29  ,-5.50
199204   ,0.17  ,-0.40   ,0.40  ,-0.90  ,-1.63  ,-0.38
199205   ,6.86   ,7.26   ,5.59   ,6.52   ,7.54   ,7.16
199206  ,-3.23  ,-0.90   ,0.33  ,-6.12  ,-3.56  ,-2.27
199207  ,-4.80  ,-3.29  ,-1.77  ,-6.81  ,-3.69  ,-4.80
199208  ,-0.40   ,0.65  ,-0.08   ,4.11   ,4.70   ,4.55
199209  ,-4.81  ,-2.62  ,-3.61  ,-6.60  ,-2.50  ,-1.69
199210  ,-6.94  ,-7.31  ,-5.50  ,-4.16  ,-6.15  ,-5.07
199211  ,-2.22  ,-2.50  ,-0.63   ,0.09  ,-0.01  ,-0.77
199212   ,3.31   ,2.11   ,6.18  ,-0.01   ,0.44   ,0.53
199301   ,4.43   ,2.54   ,5.86   ,2.18   ,0.43   ,0.47
199302   ,5.49   ,3.94   ,5.67   ,3.40   ,3.58   ,3.05
199303  ,10.28   ,8.40   ,9.71  ,11.00   ,8.84   ,9.25
199304  ,10.72   ,8.88  ,10.80  ,10.70   ,9.36   ,8.47
199305   ,7.77   ,7.65   ,7.40   ,3.78   ,4.13   ,4.53
199306  ,-3.12  ,-3.32   ,0.82  ,-5.06  ,-3.96  ,-3.14
199307   ,3.14   ,1.25   ,3.53   ,3.14   ,3.35   ,3.98
199308   ,7.21   ,6.73   ,4.65   ,5.37   ,5.56   ,5.63
199309   ,0.07  ,-0.46  ,-2.46  ,-2.86  ,-2.04  ,-2.02
199310   ,0.49   ,0.39   ,3.37  ,-0.58   ,0.28  ,-0.11
199311  ,-1.37  ,-3.93  ,-4.17  ,-7.55  ,-7.65  ,-8.94
199312   ,5.59   ,6.39   ,7.98   ,6.04   ,6.14   ,6.53
199401  ,12.71  ,12.27  ,14.98  ,11.90   ,9.97  ,11.39
199402   ,2.22   ,2.56   ,2.34   ,0.15   ,0.19  ,-0.06
199403  ,-0.70   ,0.00  ,-2.58   ,0.05  ,-1.53  ,-2.36
199404   ,3.20   ,4.25   ,2.60   ,3.70   ,4.12   ,3.31
199405  ,-0.71  ,-0.17  ,-1.34  ,-0.21  ,-1.33  ,-1.53
199406   ,0.40   ,1.05  ,-1.51   ,1.75   ,1.60   ,1.98
199407   ,0.53   ,0.83   ,1.68   ,1.30   ,1.19   ,0.91
199408   ,0.42   ,1.00   ,0.46   ,0.94   ,1.08   ,0.40
199409  ,-0.15  ,-0.58   ,0.32  ,-3.32  ,-2.66  ,-2.14
199410  ,-0.61   ,1.06   ,1.06   ,1.28   ,1.97   ,2.25
199411  ,-6.78  ,-5.67  ,-5.28  ,-4.98  ,-5.94  ,-6.39
199412  ,-0.82   ,0.81   ,1.19   ,1.13   ,1.34   ,1.50
199501  ,-2.78  ,-1.55  ,-2.13  ,-3.80  ,-2.51  ,-4.87
199502  ,-0.40   ,0.20   ,0.96  ,-1.54  ,-0.75  ,-0.84
199503   ,0.64   ,3.01   ,4.24   ,5.08   ,4.43   ,3.12
199504   ,1.87   ,1.42   ,1.99   ,2.95   ,2.99   ,4.07
199505  ,-0.36  ,-0.50  ,-0.31  ,-2.20  ,-1.73  ,-1.42
199506  ,-0.38  ,-0.02   ,1.79  ,-1.85  ,-1.22   ,0.07
199507   ,4.45   ,3.20   ,3.68   ,5.90   ,5.11   ,3.87
199508   ,1.58  ,-1.01   ,0.30  ,-1.69  ,-2.72  ,-3.29
199509  ,-0.59   ,1.52   ,3.20  ,-1.54   ,0.11   ,2.38
199510  ,-2.89  ,-0.36  ,-1.33  ,-3.76  ,-2.02  ,-0.44
199511  ,-0.59  ,-0.11   ,1.97   ,0.52   ,1.27   ,1.37
199512   ,3.03   ,2.24   ,2.52   ,4.54   ,3.45   ,2.12
199601   ,3.98   ,1.55   ,4.78   ,2.66   ,1.60   ,0.53
199602   ,3.75   ,2.77   ,5.33   ,1.33   ,1.06   ,1.76
199603   ,1.92   ,2.65   ,3.61   ,0.89   ,1.85   ,2.47
199604   ,3.99   ,3.89   ,6.07   ,5.02   ,4.53   ,4.50
199605   ,2.64   ,2.55   ,5.47  ,-0.41  ,-0.67  ,-0.97
199606  ,-1.35  ,-0.17  ,-2.35  ,-0.59   ,0.15  ,-0.16
199607  ,-1.17  ,-1.85  ,-4.59  ,-2.62  ,-3.02  ,-4.92
199608   ,1.52   ,1.72   ,4.21  ,-0.93   ,0.10   ,0.85
199609  ,-0.27   ,0.78   ,0.88   ,0.60   ,1.36   ,1.60
199610   ,0.84   ,1.52   ,1.82  ,-2.13  ,-0.94  ,-0.26
199611   ,2.48   ,2.11   ,3.15   ,2.14   ,2.13   ,2.27
199612  ,-1.00  ,-1.04  ,-0.73  ,-1.83  ,-1.43  ,-1.32
199701  ,-0.07  ,-1.79   ,1.29  ,-2.91  ,-2.93  ,-2.08
199702   ,2.15   ,2.33   ,3.68   ,0.01   ,0.79   ,1.57
199703  ,-2.51  ,-1.69  ,-1.77  ,-1.78  ,-1.20  ,-0.56
199704  ,-2.95  ,-1.94  ,-1.92  ,-1.94  ,-0.20   ,1.12
199705   ,6.80   ,5.98   ,5.94   ,6.90   ,7.28   ,7.92
199706  ,-0.82   ,1.39  ,-0.34   ,2.27   ,3.29   ,3.91
199707  ,-4.91  ,-1.88   ,1.20  ,-2.95  ,-1.45   ,3.82
199708  ,-2.01  ,-1.39   ,1.01  ,-5.16  ,-5.12  ,-5.26
199709  ,-1.14   ,1.52   ,4.62   ,0.33   ,3.18   ,6.32
199710  ,-2.53  ,-3.38  ,-7.95  ,-5.20  ,-4.78  ,-5.63
199711  ,-9.54  ,-3.97  ,-3.56  ,-6.34  ,-3.35  ,-2.46
199712  ,-6.64  ,-2.89  ,-1.36  ,-3.92  ,-1.66   ,0.03
199801   ,9.99   ,0.98  ,-0.16   ,5.40   ,4.30   ,4.14
199802   ,8.17   ,6.15   ,9.00   ,7.79   ,6.36   ,5.98
199803  ,-0.68   ,2.25   ,6.69   ,2.51   ,4.95   ,6.83
199804   ,0.40   ,2.04   ,2.44   ,1.71   ,0.40   ,1.17
199805  ,-2.10  ,-0.71   ,0.57  ,-1.08   ,0.61   ,1.79
199806  ,-4.90  ,-3.48  ,-4.36  ,-3.87  ,-1.55  ,-1.78
199807  ,-2.78  ,-1.48   ,0.18  ,-2.51  ,-0.31   ,2.78
199808 ,-12.01  ,-8.63 ,-11.21 ,-12.79 ,-10.95 ,-10.80
199809   ,0.17  ,-0.39  ,-0.91  ,-1.81  ,-2.25  ,-3.98
199810   ,7.60   ,5.35   ,4.44  ,12.48   ,9.07   ,7.60
199811   ,4.64   ,2.75   ,4.58   ,3.40   ,2.87   ,4.05
199812  ,-1.21   ,1.28   ,2.83  ,-0.69   ,2.24   ,5.43
199901   ,1.28   ,0.48   ,5.12  ,-0.14  ,-1.62   ,2.32
199902  ,-0.75  ,-0.84   ,2.46  ,-1.12  ,-2.65  ,-2.27
199903   ,5.80   ,3.35   ,4.13   ,9.05   ,3.25   ,3.09
199904  ,14.01   ,6.49   ,9.29   ,8.84   ,4.58   ,3.09
199905   ,1.58   ,0.14   ,3.67  ,-3.67  ,-2.96  ,-2.30
199906   ,4.33   ,6.39  ,11.77   ,3.31   ,3.63   ,8.09
199907   ,4.39   ,4.67   ,6.57   ,2.79   ,2.81   ,5.23
199908   ,1.04   ,1.19   ,6.36   ,0.69   ,1.37   ,4.78
199909   ,3.44   ,1.76   ,3.67   ,0.37   ,0.88   ,3.31
199910  ,-2.02  ,-1.21   ,2.20  ,-1.29  ,-0.65   ,4.06
199911  ,-1.03   ,0.40   ,8.63  ,-3.27  ,-0.48   ,9.38
199912   ,4.31   ,3.28   ,8.10   ,2.52   ,4.19   ,8.55
200001   ,5.98   ,3.20   ,8.87  ,-6.53  ,-3.65  ,-2.66
200002   ,6.53   ,2.57   ,9.35  ,-3.59  ,-0.65   ,8.19
200003   ,6.75   ,5.01   ,0.22   ,6.80   ,4.43  ,-4.07
200004  ,-7.08  ,-7.02 ,-17.09  ,-1.80  ,-3.32 ,-11.39
200005   ,0.26   ,1.01  ,-4.62   ,5.80   ,1.87  ,-7.08
200006   ,5.49   ,4.65   ,4.54   ,4.55   ,4.72   ,4.95
200007  ,-2.83  ,-1.81  ,-1.68  ,-3.01  ,-1.78  ,-4.55
200008  ,-0.09   ,1.16   ,4.60   ,0.98   ,1.43   ,5.69
200009  ,-4.21  ,-2.67  ,-5.23  ,-2.50  ,-1.94  ,-5.93
200010  ,-8.58  ,-5.76  ,-9.32  ,-2.30  ,-3.26  ,-7.58
200011  ,-2.96  ,-0.67  ,-6.42  ,-0.20   ,0.38  ,-6.68
200012   ,0.11   ,2.23   ,1.36   ,3.35   ,3.82   ,2.13
200101   ,5.12   ,1.40   ,3.34   ,4.33   ,0.78  ,-1.77
200102  ,-3.86  ,-0.31  ,-1.76  ,-6.69  ,-2.54  ,-2.04
200103 ,-10.92  ,-4.99  ,-5.81 ,-10.02  ,-6.94  ,-6.44
200104   ,5.95   ,7.14   ,7.95  ,10.60   ,6.81   ,7.21
200105   ,0.22   ,0.68   ,1.99  ,-3.13   ,0.08  ,-0.38
200106  ,-6.28  ,-0.50  ,-1.14  ,-7.59  ,-1.75  ,-0.04
200107  ,-5.11  ,-2.03  ,-2.70  ,-4.76  ,-1.17  ,-2.11
200108  ,-2.75   ,2.18   ,2.70  ,-4.77   ,0.75   ,1.75
200109 ,-17.64  ,-8.69  ,-9.93 ,-16.82 ,-10.68  ,-8.63
200110   ,7.87   ,2.28   ,3.88   ,8.73   ,2.04   ,2.65
200111   ,8.92   ,1.18   ,1.23   ,9.20   ,2.44   ,0.14
200112  ,-2.39  ,-2.76  ,-0.81  ,-1.64  ,-0.59  ,-0.82
200201   ,1.07  ,-0.64   ,1.14  ,-3.38  ,-2.83  ,-2.01
200202  ,-0.86   ,2.78   ,2.97  ,-0.48   ,2.78   ,3.74
200203   ,4.79   ,3.72   ,4.30   ,8.23   ,5.04   ,3.98
200204  ,-0.34   ,3.49   ,4.48   ,0.51   ,3.32   ,3.30
200205   ,2.40   ,5.69   ,7.24   ,2.21   ,4.42   ,4.94
200206  ,-6.00   ,0.32  ,-0.13  ,-6.45  ,-1.76  ,-0.48
200207  ,-8.63  ,-4.44  ,-5.65 ,-10.64  ,-8.04  ,-7.46
200208  ,-1.90  ,-0.25   ,1.35  ,-1.29   ,0.26   ,0.29
200209 ,-12.48  ,-5.92  ,-5.19 ,-14.98  ,-7.35  ,-4.69
200210   ,1.04  ,-0.77  ,-0.01   ,5.44   ,1.01   ,0.90
200211   ,5.15   ,0.98   ,2.03   ,9.79   ,3.30   ,2.00
200212  ,-2.04   ,1.96   ,4.32  ,-7.15  ,-0.09   ,3.14
200301   ,1.32   ,2.01   ,3.32  ,-1.61  ,-2.00   ,0.05
200302  ,-2.25   ,0.41   ,0.71  ,-5.01  ,-0.31   ,1.08
200303  ,-3.72  ,-0.95  ,-0.91  ,-3.41  ,-0.28   ,0.03
200304  ,11.35   ,5.94   ,5.21  ,13.41   ,8.65   ,7.04
200305  ,14.16   ,8.47   ,8.20  ,10.31   ,7.04   ,6.21
200306   ,8.29   ,6.35   ,4.11   ,6.19   ,2.83   ,2.28
200307   ,7.18   ,2.84   ,3.18   ,5.42   ,1.74   ,0.95
200308   ,9.99   ,5.53   ,8.42   ,6.95   ,3.79   ,4.00
200309  ,10.27   ,8.66   ,8.55   ,5.41   ,5.71   ,6.24
200310   ,5.50   ,5.63   ,8.91   ,4.21   ,5.64   ,9.66
200311   ,1.90   ,1.29   ,1.42   ,1.42   ,1.90   ,0.31
200312   ,3.89   ,5.65   ,5.30   ,5.69   ,6.32   ,6.65
200401   ,7.24   ,6.00   ,9.83   ,2.52   ,2.77   ,4.37
200402   ,3.49   ,3.23   ,4.01   ,2.33   ,2.94   ,2.66
200403   ,1.14   ,5.29   ,3.55   ,2.75   ,2.99   ,3.82
200404  ,-3.46  ,-2.10  ,-3.86  ,-2.15  ,-3.15  ,-3.94
200405  ,-2.02  ,-1.23  ,-3.30   ,0.71   ,0.23  ,-0.69
200406   ,0.18   ,3.65   ,3.53   ,3.11   ,3.87   ,4.97
200407  ,-2.08  ,-1.85  ,-2.48  ,-3.54  ,-2.95  ,-4.73
200408  ,-1.20   ,0.91   ,0.96   ,0.34   ,0.70   ,1.99
200409   ,3.00   ,2.68   ,3.23   ,1.91   ,3.21   ,3.50
200410   ,3.83   ,4.38   ,5.02   ,3.91   ,3.87   ,2.99
200411   ,7.99   ,6.88   ,8.56   ,6.54   ,6.83   ,8.04
200412   ,1.88   ,4.27   ,4.47   ,4.12   ,4.82   ,4.91
200501   ,1.95   ,3.07   ,4.48  ,-0.21   ,0.24   ,1.35
200502   ,4.36   ,5.40   ,6.69   ,3.59   ,3.95   ,4.30
200503  ,-2.72  ,-0.35  ,-0.19  ,-1.67  ,-1.47  ,-1.71
200504  ,-3.60  ,-1.51  ,-1.64  ,-3.45  ,-2.29  ,-1.86
200505  ,-3.65  ,-2.32  ,-2.32  ,-0.77  ,-0.42   ,0.27
200506   ,0.52   ,2.42   ,3.52   ,1.46   ,2.15   ,3.93
200507   ,3.53   ,3.19   ,5.03   ,2.77   ,2.96   ,5.18
200508   ,2.89   ,3.87   ,5.34   ,2.95   ,3.76   ,5.71
200509   ,2.00   ,2.47   ,3.59   ,2.25   ,4.33   ,5.37
200510  ,-3.30  ,-1.42  ,-2.00  ,-3.26  ,-2.60  ,-3.55
200511   ,0.12   ,1.86   ,2.16   ,2.68   ,3.13   ,3.36
200512   ,3.77   ,6.18   ,6.74   ,5.59   ,5.98   ,7.71
200601   ,7.75   ,6.97   ,9.17   ,5.27   ,5.93   ,8.36
200602   ,0.33  ,-0.35   ,1.46   ,0.43   ,0.18  ,-1.31
200603   ,3.11   ,4.14   ,5.86   ,3.24   ,3.68   ,5.91
200604   ,5.98   ,6.13   ,8.17   ,4.75   ,4.51   ,5.79
200605  ,-4.21  ,-4.95  ,-5.35  ,-3.13  ,-4.46  ,-6.15
200606  ,-3.23  ,-1.96  ,-3.47  ,-0.44  ,-0.74  ,-1.46
200607  ,-1.32  ,-0.26   ,0.84  ,-0.61   ,0.26  ,-0.73
200608   ,2.40   ,2.69   ,3.30   ,3.59   ,3.39   ,2.63
200609  ,-1.11  ,-0.76   ,0.04   ,0.47   ,0.59   ,0.11
200610   ,2.80   ,3.10   ,5.54   ,3.68   ,3.56   ,4.88
200611   ,3.41   ,3.74   ,6.02   ,2.72   ,3.49   ,4.42
200612   ,1.53   ,2.49   ,4.27   ,2.07   ,3.43   ,4.28
200701   ,4.12   ,4.02   ,5.51   ,1.75   ,1.50   ,2.17
200702   ,2.44   ,2.84   ,3.15   ,1.02   ,1.42   ,1.82
200703   ,2.18   ,3.23   ,6.03   ,3.07   ,3.45   ,4.28
200704   ,3.59   ,5.11   ,9.07   ,2.93   ,4.22   ,4.52
200705   ,1.94   ,2.94   ,5.96   ,1.22   ,1.93   ,2.44
200706   ,2.63   ,3.26   ,5.61  ,-0.15  ,-0.57  ,-0.23
200707   ,1.09   ,1.78   ,4.83  ,-1.14  ,-0.69   ,0.45
200708  ,-6.98  ,-6.42  ,-9.42  ,-2.65  ,-2.33  ,-3.59
200709   ,2.12   ,3.48   ,6.80   ,2.75   ,4.29   ,7.10
200710   ,3.32   ,3.64   ,6.71   ,3.89   ,4.13   ,5.61
200711  ,-7.41  ,-4.52  ,-7.51  ,-6.41  ,-4.32  ,-7.00
200712  ,-3.73  ,-2.03  ,-2.38  ,-2.66  ,-2.01  ,-2.39
200801  ,-7.71  ,-6.42 ,-10.13  ,-7.28  ,-7.71  ,-9.17
200802   ,4.02   ,3.55   ,5.61   ,1.46   ,3.48   ,5.01
200803  ,-6.06  ,-2.14  ,-3.14  ,-1.51   ,0.17  ,-1.48
200804   ,2.63   ,1.54   ,2.80   ,5.34   ,3.65   ,3.65
200805   ,4.13   ,2.37   ,3.80   ,0.89   ,2.27   ,3.19
200806  ,-8.27  ,-4.49  ,-3.02 ,-12.89  ,-7.78  ,-3.59
200807  ,-6.92  ,-4.51  ,-5.33  ,-3.31  ,-3.77  ,-5.79
200808  ,-8.67  ,-6.20  ,-7.09  ,-2.42  ,-4.08  ,-4.75
200809 ,-17.18 ,-11.89 ,-12.90 ,-15.68 ,-14.55 ,-14.89
200810 ,-28.75 ,-20.54 ,-20.46 ,-26.62 ,-22.75 ,-20.21
200811  ,-7.89  ,-4.53  ,-3.15  ,-6.64  ,-3.47  ,-1.80
200812   ,5.80   ,5.60   ,6.39   ,8.23   ,7.90   ,6.10
200901  ,-1.11  ,-4.91  ,-4.48  ,-9.33  ,-8.80  ,-5.60
200902  ,-6.44  ,-7.14  ,-5.61  ,-9.92  ,-9.67  ,-8.14
200903  ,10.01   ,3.90   ,3.16  ,13.86   ,6.19   ,2.27
200904  ,25.74  ,10.60   ,5.48  ,25.06  ,12.80   ,3.80
200905  ,27.08  ,16.74  ,12.38  ,17.98  ,13.74  ,10.21
200906   ,2.34   ,2.40   ,2.11  ,-0.37  ,-0.11   ,0.75
200907   ,8.22   ,5.43   ,5.86  ,10.62   ,8.42   ,6.92
200908  ,10.24   ,5.36   ,4.28   ,7.75   ,5.07   ,2.53
200909   ,8.47   ,5.38   ,5.28   ,5.84   ,5.14   ,4.15
200910   ,1.54   ,1.04   ,1.01  ,-2.85  ,-1.78  ,-1.51
200911   ,0.44   ,0.52   ,1.19   ,1.40   ,1.95   ,2.52
200912  ,-1.56  ,-0.97   ,0.18  ,-0.27   ,1.29   ,2.50
201001   ,0.60   ,1.23   ,0.66  ,-2.14  ,-2.30  ,-3.17
201002  ,-1.53  ,-0.41  ,-0.28  ,-0.44   ,0.33  ,-0.31
201003   ,3.03   ,5.47   ,7.55   ,4.53   ,6.73   ,9.62
201004   ,2.51   ,4.05   ,5.23  ,-0.55   ,0.72   ,1.19
201005 ,-11.40 ,-10.48 ,-12.17 ,-10.94  ,-9.86 ,-11.43
201006  ,-1.98  ,-0.07  ,-1.58  ,-1.39  ,-0.31  ,-2.01
201007   ,8.18   ,7.24   ,8.26   ,9.35   ,8.23   ,9.18
201008  ,-2.97  ,-1.95  ,-1.76  ,-4.67  ,-3.32  ,-1.67
201009  ,10.87   ,9.42  ,12.13   ,9.45  ,10.59  ,12.00
201010   ,4.00   ,3.82   ,4.53   ,4.52   ,3.60   ,4.11
201011  ,-2.87  ,-1.61   ,0.73  ,-6.68  ,-3.18  ,-1.10
201012   ,9.29   ,9.24  ,11.15   ,9.40   ,8.56  ,10.38
201101   ,4.03   ,4.08   ,4.09   ,3.80   ,1.16   ,0.08
201102   ,2.29   ,3.22   ,4.58   ,3.43   ,2.63   ,3.04
201103  ,-0.63  ,-0.12  ,-1.58  ,-1.34  ,-0.64  ,-0.25
201104   ,4.39   ,4.15   ,5.54   ,3.43   ,5.12   ,6.68
201105  ,-4.42  ,-2.37  ,-3.21  ,-3.79  ,-2.26  ,-1.86
201106  ,-4.06  ,-0.71  ,-2.70  ,-2.67  ,-1.23  ,-1.40
201107   ,1.04   ,2.73   ,3.04  ,-2.91  ,-0.77   ,0.36
201108  ,-7.90  ,-5.44  ,-6.83  ,-8.19  ,-6.85  ,-8.84
201109 ,-11.31  ,-8.50 ,-12.03  ,-9.85  ,-9.02 ,-12.99
201110   ,6.18   ,4.57   ,5.53   ,7.88   ,7.54   ,7.54
201111  ,-7.53  ,-4.10  ,-3.90  ,-6.80  ,-5.02  ,-3.09
201112  ,-2.40  ,-0.60  ,-0.34  ,-2.70  ,-1.64  ,-0.63
201201  ,10.94   ,6.86   ,6.96  ,13.59   ,5.86   ,4.06
201202   ,8.81   ,4.08   ,3.88   ,8.17   ,5.06   ,3.53
201203  ,-2.40   ,0.93   ,1.40  ,-1.36   ,0.28   ,1.48
201204  ,-3.11  ,-0.10   ,1.87  ,-4.17  ,-0.69   ,1.46
201205 ,-13.87  ,-8.61  ,-9.49 ,-15.53 ,-10.96  ,-8.41
201206   ,0.37   ,2.37   ,3.08   ,5.90   ,4.72   ,4.37
201207  ,-0.67  ,-0.57   ,0.67  ,-2.54   ,1.17   ,2.52
201208   ,3.45   ,2.19   ,1.74   ,3.29   ,2.52   ,3.13
201209   ,4.37   ,2.81   ,3.59   ,4.67   ,3.23   ,3.95
201210   ,0.49  ,-0.54   ,0.96   ,0.45   ,0.70   ,0.88
201211  ,-1.67   ,0.00   ,0.85   ,0.42   ,1.66   ,0.91
201212   ,3.94   ,3.16   ,3.48   ,5.14   ,3.23   ,2.42
201301   ,7.87   ,5.70   ,7.52   ,4.61   ,4.96   ,5.36
201302  ,-3.07   ,0.14   ,1.81  ,-2.28   ,0.70   ,1.64
201303  ,-1.83   ,2.21   ,3.59  ,-0.82   ,1.62   ,2.70
201304  ,-1.79   ,2.94   ,4.45   ,3.12   ,4.13   ,5.98
201305  ,-2.87  ,-2.32  ,-2.75   ,0.10  ,-1.92  ,-2.68
201306  ,-5.70  ,-3.19  ,-4.95  ,-4.52  ,-2.51  ,-3.22
201307   ,6.09   ,5.14   ,7.24   ,4.38   ,5.34   ,6.66
201308   ,3.44   ,0.91   ,1.34   ,0.71  ,-1.19  ,-2.22
201309   ,7.35   ,8.16  ,10.25   ,5.61   ,6.84   ,9.49
201310   ,2.64   ,3.44   ,3.77   ,2.53   ,3.38   ,3.32
201311  ,-1.48   ,0.71   ,2.68  ,-0.92   ,0.83   ,1.26
201312   ,0.52   ,1.73   ,2.12   ,0.82   ,1.81   ,2.65
201401   ,2.89   ,2.24   ,2.53  ,-2.11  ,-2.91  ,-1.92
201402   ,3.33   ,2.94   ,4.05   ,5.03   ,5.24   ,5.86
201403  ,-0.06   ,1.12   ,0.58   ,0.53   ,0.11  ,-0.89
201404  ,-0.68   ,0.60  ,-1.43   ,1.98   ,0.59  ,-1.85
201405  ,-0.41   ,0.56   ,1.22   ,1.29   ,1.86   ,1.27
201406   ,2.89   ,3.40   ,3.41   ,2.18   ,1.73   ,1.45
201407   ,1.53   ,0.57   ,1.14  ,-2.33  ,-2.10  ,-1.98
201408  ,-0.09   ,0.18   ,1.06  ,-0.65  ,-0.45  ,-0.04
201409  ,-6.07  ,-3.88  ,-3.86  ,-5.80  ,-4.35  ,-4.33
201410  ,-6.00  ,-3.21  ,-3.52  ,-3.15  ,-0.91  ,-1.87
201411  ,-2.42  ,-0.78  ,-0.62   ,0.54   ,0.87   ,0.69
201412  ,-5.31  ,-0.62  ,-2.24  ,-3.46  ,-1.71  ,-1.03
201501  ,-3.18  ,-0.70  ,-1.02  ,-2.41   ,0.11   ,1.64
201502   ,4.06   ,3.31   ,3.89   ,7.59   ,5.61   ,5.28
201503  ,-2.61  ,-0.05   ,0.73  ,-2.10  ,-1.08  ,-0.74
201504   ,8.66   ,7.69  ,10.06   ,6.61   ,4.79   ,4.08
201505   ,0.38   ,1.17   ,3.93  ,-1.71   ,0.19   ,0.66
201506  ,-0.87   ,0.41   ,0.35  ,-3.46  ,-1.91  ,-1.54
201507  ,-2.00  ,-0.78  ,-3.43  ,-1.35   ,0.84   ,0.72
201508  ,-4.92  ,-3.66  ,-6.51  ,-6.17  ,-5.00  ,-4.74
201509  ,-3.29  ,-1.95  ,-0.16  ,-6.98  ,-3.29  ,-3.12
