This file was created using the 202005 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Europe.

The portfolios are constructed daily.  ME is market cap at the end of the
previous day.  Prior return is from -250 to -20.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Daily
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
20050728   ,0.96   ,0.97   ,1.17   ,1.18   ,1.02   ,0.93
20050729   ,0.01   ,0.21   ,0.33  ,-0.28  ,-0.08   ,0.15
20050801   ,0.59   ,0.78   ,0.82   ,0.67   ,0.44   ,0.64
20050802   ,0.44   ,0.64   ,0.67   ,0.86   ,0.92   ,0.75
20050803   ,0.93   ,1.17   ,1.36   ,0.76   ,1.22   ,1.42
20050804   ,0.25   ,0.30   ,0.38  ,-0.47  ,-0.29  ,-0.04
20050805  ,-0.19  ,-0.33  ,-0.27  ,-0.31  ,-0.63  ,-0.64
20050808   ,0.24   ,0.18   ,0.41   ,0.26   ,0.55   ,0.75
20050809   ,0.31   ,0.30   ,0.37   ,0.66   ,0.81   ,0.95
20050810   ,0.56   ,0.45   ,0.49   ,0.94   ,0.99   ,0.98
20050811   ,0.49   ,0.51   ,0.57   ,0.31   ,0.34   ,0.50
20050812  ,-0.12   ,0.01  ,-0.21  ,-0.38  ,-0.59  ,-0.44
20050815  ,-0.46  ,-0.37  ,-0.49  ,-0.37  ,-0.54  ,-0.65
20050816   ,0.02  ,-0.06  ,-0.15  ,-0.28  ,-0.61  ,-0.44
20050817  ,-0.72  ,-0.70  ,-0.94  ,-0.62  ,-0.80  ,-1.18
20050818  ,-0.82  ,-0.76  ,-0.82  ,-0.82  ,-1.11  ,-1.07
20050819   ,0.39   ,0.31   ,0.28   ,0.67   ,0.75   ,0.60
20050822   ,0.58   ,0.72   ,1.07   ,0.46   ,0.55   ,1.08
20050823   ,0.05  ,-0.04   ,0.01  ,-0.38  ,-0.57  ,-0.23
20050824   ,0.10   ,0.07  ,-0.05  ,-0.10   ,0.02  ,-0.07
20050825   ,0.04  ,-0.05   ,0.04  ,-0.43  ,-0.57  ,-0.10
20050826  ,-0.04   ,0.16   ,0.13  ,-0.65  ,-0.84  ,-0.39
20050829  ,-0.64  ,-0.59  ,-0.59  ,-0.26  ,-0.22  ,-0.42
20050830  ,-0.08   ,0.12   ,0.49  ,-0.09  ,-0.09   ,0.29
20050831   ,1.23   ,1.26   ,1.70   ,1.50   ,1.93   ,1.89
20050901   ,1.75   ,1.95   ,2.24   ,1.85   ,1.99   ,2.58
20050902   ,0.24   ,0.46   ,0.58   ,0.15   ,0.32   ,0.49
20050905   ,0.15   ,0.23   ,0.27   ,0.52   ,0.50   ,0.32
20050906  ,-0.17  ,-0.27  ,-0.32   ,0.28   ,0.24  ,-0.10
20050907   ,0.00   ,0.18  ,-0.06   ,0.21  ,-0.06   ,0.07
20050908  ,-0.25  ,-0.09  ,-0.01  ,-0.38  ,-0.30  ,-0.36
20050909   ,0.43   ,0.56   ,0.55   ,0.45   ,0.60   ,0.58
20050912  ,-0.79  ,-0.44  ,-0.56  ,-0.79  ,-1.04  ,-0.67
20050913  ,-0.30  ,-0.50  ,-0.70  ,-0.68  ,-0.77  ,-0.90
20050914   ,0.50   ,0.42   ,0.21   ,0.50   ,0.51   ,0.35
20050915  ,-0.54  ,-0.53  ,-0.22  ,-0.83  ,-0.30  ,-0.02
20050916   ,0.31   ,0.44   ,0.67   ,0.41   ,0.87   ,0.85
20050919  ,-0.62  ,-0.37  ,-0.18  ,-0.69  ,-0.67  ,-0.56
20050920  ,-0.11  ,-0.07   ,0.19  ,-0.02   ,0.00  ,-0.02
20050921   ,0.38   ,0.32   ,0.53  ,-0.31  ,-0.22   ,0.29
20050922  ,-0.98  ,-1.01  ,-1.04  ,-1.03  ,-0.72  ,-0.66
20050923  ,-0.63  ,-0.67  ,-0.63  ,-0.46  ,-0.37  ,-0.63
20050926   ,0.56   ,0.69   ,0.73   ,1.35   ,1.59   ,0.49
20050927  ,-0.69  ,-0.52  ,-0.54  ,-0.82  ,-0.77  ,-0.62
20050928   ,0.51   ,0.52   ,0.73   ,1.02   ,1.15   ,0.97
20050929  ,-0.10  ,-0.13   ,0.02  ,-0.53  ,-0.31  ,-0.13
20050930   ,0.34   ,0.55   ,0.63   ,0.48   ,0.11   ,0.34
20051003  ,-0.67  ,-0.37  ,-0.12  ,-0.15  ,-0.18  ,-0.59
20051004   ,0.16   ,0.13   ,0.14   ,0.47   ,0.34  ,-0.10
20051005  ,-0.12  ,-0.13  ,-0.13  ,-0.18  ,-0.64  ,-0.43
20051006   ,0.71   ,0.51  ,-0.04   ,0.77   ,0.11  ,-0.25
20051007  ,-0.60  ,-0.76  ,-0.73  ,-0.77  ,-0.70  ,-1.16
20051010  ,-0.23  ,-0.18  ,-0.15  ,-0.25  ,-0.16  ,-0.14
20051011  ,-0.47  ,-0.37  ,-0.34  ,-0.48  ,-0.47   ,0.14
20051012  ,-0.13   ,0.08  ,-0.16  ,-0.55  ,-0.46  ,-0.36
20051013  ,-0.94  ,-1.10  ,-2.03  ,-0.82  ,-1.17  ,-2.32
20051014   ,0.46   ,0.19  ,-0.11   ,1.03   ,0.71   ,0.08
20051017  ,-0.52  ,-0.57  ,-0.30  ,-0.83  ,-0.31  ,-0.02
20051018  ,-0.64  ,-0.47  ,-0.96  ,-0.67  ,-0.95  ,-0.89
20051019  ,-1.16  ,-1.36  ,-2.29  ,-0.98  ,-1.35  ,-2.28
20051020   ,0.56   ,0.58   ,1.12   ,0.26   ,0.64   ,0.86
20051021  ,-0.99  ,-1.10  ,-1.37  ,-0.70  ,-0.89  ,-1.52
20051024   ,0.82   ,0.96   ,1.79   ,1.06   ,1.52   ,2.00
20051025   ,1.07   ,1.00   ,1.26   ,0.85   ,0.63   ,1.01
20051026  ,-0.17   ,0.00   ,0.13  ,-0.35   ,0.01   ,0.37
20051027  ,-0.33  ,-0.59  ,-0.70  ,-0.87  ,-0.58  ,-0.78
20051028  ,-0.76  ,-0.70  ,-1.08  ,-0.41  ,-0.41  ,-0.71
20051031   ,0.43   ,0.61   ,1.04   ,1.20   ,1.49   ,1.94
20051101   ,0.35   ,0.49   ,0.57   ,0.45   ,0.45   ,0.70
20051102   ,0.64   ,0.69   ,0.63   ,0.82   ,0.78   ,0.69
20051103  ,-0.29  ,-0.19  ,-0.11   ,0.23   ,0.40   ,0.51
20051104  ,-0.96  ,-0.98  ,-0.88  ,-1.39  ,-1.28  ,-1.35
20051107   ,0.07   ,0.00  ,-0.09   ,0.40   ,0.34   ,0.03
20051108  ,-0.01  ,-0.03  ,-0.21   ,0.09  ,-0.23  ,-0.22
20051109  ,-0.19  ,-0.17  ,-0.09  ,-0.30  ,-0.14  ,-0.23
20051110  ,-0.35  ,-0.38  ,-0.66  ,-0.45  ,-0.49  ,-0.86
20051111   ,0.58   ,0.76   ,0.48   ,1.12   ,1.32   ,1.00
20051114  ,-0.37  ,-0.08  ,-0.25  ,-0.40  ,-0.23  ,-0.34
20051115  ,-0.11  ,-0.10  ,-0.18  ,-0.98   ,0.15  ,-0.02
20051116  ,-0.98  ,-0.84  ,-0.91  ,-0.91  ,-0.99  ,-0.99
20051117   ,0.69   ,0.64   ,1.10   ,0.57   ,1.17   ,1.03
20051118   ,0.50   ,0.53   ,0.47   ,0.87   ,0.76   ,0.79
20051121  ,-0.20  ,-0.19  ,-0.22  ,-0.24   ,0.06   ,0.14
20051122   ,0.61   ,0.89   ,1.00   ,0.52   ,0.91   ,0.96
20051123   ,0.33   ,0.34   ,0.36   ,0.79   ,0.42   ,0.50
20051124  ,-0.18  ,-0.20  ,-0.16  ,-0.43  ,-0.52  ,-0.49
20051125  ,-0.17  ,-0.13   ,0.07  ,-0.21  ,-0.23  ,-0.12
20051128   ,1.02   ,0.99   ,0.98   ,0.47   ,0.49   ,0.35
20051129  ,-0.74  ,-0.53  ,-0.52  ,-0.22  ,-0.53  ,-0.47
20051130   ,0.50   ,0.25   ,0.43  ,-0.11  ,-0.42  ,-0.33
20051201   ,0.18   ,0.21   ,0.17   ,0.81   ,1.20   ,1.07
20051202   ,0.42   ,0.48   ,0.63   ,0.13   ,0.66   ,0.93
20051205   ,0.62   ,0.63   ,0.92   ,0.19   ,0.37   ,0.62
20051206  ,-0.02   ,0.01   ,0.10   ,0.86   ,0.20   ,0.40
20051207  ,-0.07  ,-0.18  ,-0.19  ,-0.30  ,-0.74  ,-0.36
20051208   ,0.91   ,0.57   ,0.78   ,0.77   ,0.83   ,0.55
20051209   ,0.20   ,0.29   ,0.33   ,0.22  ,-0.18   ,0.17
20051212   ,1.26   ,1.30   ,1.27   ,1.38   ,1.15   ,1.17
20051213  ,-0.24  ,-0.19  ,-0.16  ,-0.39   ,0.05  ,-0.12
20051214   ,0.24   ,0.37   ,0.31   ,0.44   ,0.28   ,0.27
20051215  ,-0.18  ,-0.05  ,-0.06  ,-0.30  ,-0.45  ,-0.71
20051216   ,0.48   ,0.68   ,0.66   ,0.96   ,1.06   ,0.71
20051219  ,-0.10  ,-0.04  ,-0.17  ,-0.46  ,-0.05  ,-0.10
20051220  ,-0.94  ,-0.85  ,-0.91  ,-0.85  ,-0.87  ,-0.70
20051221   ,0.00   ,0.08   ,0.22   ,0.28   ,0.34   ,0.45
20051222   ,0.38   ,0.30   ,0.55   ,0.18   ,0.15   ,0.20
20051223   ,0.17   ,0.13   ,0.33   ,0.09   ,0.04  ,-0.14
20051226  ,-0.14  ,-0.14  ,-0.14  ,-0.13  ,-0.15  ,-0.14
20051227  ,-0.02   ,0.02   ,0.10   ,0.05   ,0.12  ,-0.39
20051228  ,-0.01  ,-0.14  ,-0.12  ,-0.03  ,-0.08   ,0.45
20051229   ,0.51   ,0.64   ,0.81   ,0.56   ,0.52   ,0.55
20051230   ,0.14   ,0.05   ,0.28  ,-0.47  ,-0.59  ,-0.43
20060102   ,0.21   ,0.13   ,0.10   ,0.21   ,0.28   ,0.17
20060103   ,2.40   ,2.41   ,2.64   ,2.07   ,2.12   ,2.59
20060104   ,1.58   ,1.60   ,1.78   ,1.70   ,1.65   ,1.86
20060105   ,0.27   ,0.09   ,0.07  ,-0.28  ,-0.28  ,-0.53
20060106   ,0.84   ,0.90   ,0.89   ,1.26   ,0.85   ,0.96
20060109  ,-0.38  ,-0.38  ,-0.03  ,-0.33  ,-0.22  ,-0.30
20060110  ,-0.31  ,-0.54  ,-0.60  ,-0.65  ,-0.73  ,-1.07
20060111   ,0.95   ,0.99   ,1.14   ,1.05   ,1.26   ,1.30
20060112  ,-0.47  ,-0.38  ,-0.24  ,-1.19  ,-0.32  ,-0.25
20060113   ,0.75   ,0.96   ,0.91   ,0.15   ,0.33   ,0.44
20060116  ,-0.11  ,-0.11   ,0.24  ,-0.11   ,0.27   ,0.35
20060117  ,-0.28  ,-0.46  ,-0.35  ,-0.91  ,-0.80  ,-0.52
20060118  ,-0.77  ,-0.59  ,-1.01  ,-0.71  ,-0.90  ,-1.18
20060119   ,0.61   ,0.68   ,1.05   ,0.22   ,0.36   ,1.13
20060120   ,0.62   ,0.58   ,0.91  ,-0.24  ,-0.21   ,0.03
20060123   ,0.66   ,0.69   ,0.81   ,1.05   ,1.04   ,0.94
20060124   ,0.14   ,0.23   ,0.30  ,-0.67  ,-0.04  ,-0.23
20060125   ,0.36   ,0.42   ,0.49   ,0.57   ,0.66   ,0.93
20060126   ,0.17   ,0.13  ,-0.13   ,0.57   ,0.72   ,0.71
20060127  ,-0.16  ,-0.08   ,0.23  ,-0.02   ,0.24   ,0.37
20060130   ,0.05   ,0.18   ,0.18  ,-0.31   ,0.02   ,0.17
20060131   ,0.61   ,0.66   ,0.75   ,0.23   ,0.60   ,0.44
20060201   ,0.14   ,0.14   ,0.33   ,0.12   ,0.27   ,0.30
20060202   ,0.53   ,0.47   ,0.57  ,-0.23  ,-0.60  ,-0.50
20060203  ,-0.73  ,-0.64  ,-0.67  ,-0.54  ,-0.56  ,-0.66
20060206  ,-0.37  ,-0.11   ,0.15  ,-0.40  ,-0.33  ,-0.02
20060207  ,-0.01  ,-0.05  ,-0.07   ,0.21  ,-0.27  ,-0.27
20060208  ,-0.15  ,-0.28  ,-0.46   ,0.11  ,-0.26  ,-0.76
20060209   ,0.77   ,1.06   ,1.00   ,1.21   ,1.13   ,1.35
20060210  ,-0.43  ,-0.46  ,-0.32  ,-0.62  ,-1.12  ,-1.06
20060213  ,-0.03   ,0.18   ,0.04   ,0.37   ,0.54  ,-0.09
20060214   ,0.25   ,0.20   ,0.02   ,0.29   ,0.02  ,-0.16
20060215   ,0.07  ,-0.06   ,0.14  ,-0.13  ,-0.24   ,0.00
20060216   ,0.30   ,0.45   ,0.54   ,0.61   ,0.65   ,0.88
20060217   ,0.67   ,0.66   ,1.07   ,0.47   ,0.54   ,0.89
20060220   ,0.22   ,0.43   ,0.56   ,0.02   ,0.32   ,0.59
20060221  ,-0.02   ,0.10   ,0.02  ,-0.22   ,0.09   ,0.49
20060222   ,0.23   ,0.26   ,0.11   ,0.56   ,0.60   ,0.70
20060223   ,0.34   ,0.51   ,0.50   ,0.09   ,0.00  ,-0.01
20060224  ,-0.06  ,-0.06   ,0.06   ,0.24  ,-0.19  ,-0.23
20060227  ,-0.04  ,-0.10   ,0.19  ,-0.14   ,0.20   ,0.15
20060228   ,0.30   ,0.27  ,-0.06  ,-0.35  ,-0.64  ,-0.87
20060301   ,0.09   ,0.33   ,0.45   ,0.75   ,0.58   ,1.02
20060302   ,0.66   ,0.59   ,0.95   ,0.08   ,0.03   ,0.42
20060303   ,0.13   ,0.18   ,0.28   ,0.65  ,-0.09   ,0.09
20060306   ,0.16   ,0.40   ,0.32   ,0.75  ,-0.05   ,0.10
20060307  ,-1.55  ,-1.76  ,-2.31  ,-1.30  ,-1.61  ,-2.12
20060308  ,-0.37  ,-0.71  ,-0.97  ,-0.31  ,-0.16  ,-0.73
20060309   ,0.34   ,0.49   ,0.71   ,0.67   ,0.53   ,0.50
20060310   ,0.00   ,0.00   ,0.41   ,0.55   ,0.81   ,0.93
20060313   ,0.81   ,1.07   ,1.34   ,1.28   ,1.33   ,1.16
20060314   ,0.75   ,0.87   ,0.67   ,0.48   ,0.67   ,1.04
20060315   ,0.61   ,0.78   ,1.21   ,0.51   ,0.73   ,1.04
20060316   ,1.02   ,1.29   ,1.50   ,1.03   ,0.84   ,1.10
20060317   ,0.53   ,0.49   ,0.43   ,0.17   ,0.29   ,0.58
20060320   ,0.01   ,0.07   ,0.37  ,-0.23   ,0.11  ,-0.01
20060321  ,-0.59  ,-0.40  ,-0.71  ,-0.12  ,-0.58  ,-0.50
20060322   ,0.15   ,0.39   ,0.26   ,0.56   ,0.07  ,-0.01
20060323  ,-0.62  ,-0.53  ,-0.36  ,-0.89  ,-0.94  ,-0.79
20060324   ,0.82   ,0.88   ,1.06   ,1.00   ,0.74   ,1.18
20060327  ,-0.22  ,-0.39  ,-0.20  ,-0.90  ,-0.92  ,-0.80
20060328  ,-0.27  ,-0.44  ,-0.38  ,-0.63  ,-0.45  ,-0.33
20060329  ,-0.06   ,0.11   ,0.28   ,0.04   ,0.25   ,0.71
20060330   ,1.48   ,1.48   ,1.59   ,1.57   ,2.05   ,2.13
20060331  ,-0.37  ,-0.31  ,-0.23  ,-0.90  ,-0.96  ,-0.73
20060403   ,0.37   ,0.53   ,0.80   ,0.65   ,0.95   ,1.48
20060404   ,0.90   ,1.07   ,0.93   ,0.38   ,0.48   ,0.85
20060405   ,0.45   ,0.38   ,0.91   ,0.62   ,0.70   ,0.90
20060406  ,-0.29  ,-0.05   ,0.20  ,-0.40  ,-0.48  ,-0.04
20060407  ,-0.88  ,-0.78  ,-0.80  ,-1.14  ,-1.43  ,-1.80
20060410   ,0.02  ,-0.10   ,0.10   ,0.51   ,0.36   ,0.75
20060411  ,-0.23  ,-0.44  ,-0.09  ,-0.76  ,-1.00  ,-0.72
20060412  ,-0.47  ,-0.70  ,-0.83  ,-0.55  ,-0.39  ,-0.70
20060413   ,0.32   ,0.49   ,0.69   ,0.47   ,0.35   ,0.35
20060414  ,-0.07  ,-0.07  ,-0.07  ,-0.07  ,-0.06  ,-0.07
20060417   ,1.21   ,1.22   ,1.20   ,1.21   ,1.24   ,1.22
20060418   ,0.61   ,0.74   ,1.17   ,0.60   ,0.55   ,1.51
20060419   ,0.82   ,0.96   ,1.25   ,1.06   ,1.53   ,1.46
20060420  ,-0.23  ,-0.36  ,-0.19  ,-0.22   ,0.08  ,-0.27
20060421   ,0.41   ,0.63   ,0.78   ,0.72   ,0.74   ,1.37
20060424   ,0.43   ,0.43   ,0.82   ,0.18  ,-0.13   ,0.21
20060425   ,0.39   ,0.39   ,0.39   ,0.04   ,0.48   ,0.00
20060426   ,0.24   ,0.21   ,0.63   ,0.19   ,0.56   ,0.44
20060427   ,0.38   ,0.29  ,-0.06   ,0.63   ,0.37  ,-0.63
20060428   ,0.88   ,0.93   ,0.84   ,0.73   ,0.28   ,0.35
20060501  ,-0.34  ,-0.32  ,-0.35  ,-0.25  ,-0.38  ,-0.32
20060502   ,0.70   ,0.75   ,1.38   ,0.97   ,1.02   ,1.89
20060503  ,-0.05   ,0.03   ,0.48  ,-0.62  ,-0.64  ,-0.19
20060504   ,0.81   ,0.83   ,1.12   ,0.85   ,1.13   ,1.58
20060505   ,0.87   ,1.06   ,1.29   ,0.98   ,1.28   ,1.54
20060508   ,0.10   ,0.09   ,0.62  ,-0.09   ,0.11  ,-0.05
20060509   ,0.42   ,0.66   ,0.46   ,1.00   ,0.71   ,0.76
20060510   ,0.23   ,0.22   ,0.46   ,0.00  ,-0.16   ,0.26
20060511   ,0.46   ,0.51   ,0.37  ,-0.25  ,-0.04   ,0.46
20060512  ,-0.64  ,-0.77  ,-1.22  ,-0.87  ,-1.30  ,-2.02
20060515  ,-2.71  ,-2.84  ,-4.32  ,-1.68  ,-2.54  ,-4.49
20060516   ,0.24   ,0.26   ,0.06   ,1.18   ,0.66  ,-0.70
20060517  ,-1.84  ,-2.16  ,-2.79  ,-2.88  ,-3.80  ,-3.71
20060518  ,-0.66  ,-0.84  ,-2.05   ,0.73   ,0.33  ,-1.12
20060519  ,-0.46  ,-0.34  ,-0.62  ,-1.07  ,-0.15  ,-0.55
20060522  ,-2.31  ,-3.36  ,-6.05  ,-1.10  ,-2.44  ,-4.36
20060523   ,1.31   ,1.92   ,3.60   ,1.05   ,2.37   ,4.83
20060524  ,-1.49  ,-1.53  ,-2.10  ,-1.54  ,-1.90  ,-2.21
20060525   ,0.95   ,1.23   ,1.41   ,1.26   ,1.63   ,1.80
20060526   ,0.95   ,1.29   ,2.43   ,1.07   ,1.38   ,2.59
20060529   ,0.45   ,0.41   ,1.44   ,0.06   ,0.00   ,0.77
20060530  ,-0.15  ,-0.48  ,-1.36  ,-0.76  ,-1.37  ,-1.56
20060531  ,-0.32  ,-0.06   ,0.44   ,0.29   ,0.64   ,0.68
20060601   ,0.11  ,-0.03  ,-0.22   ,0.32   ,0.24   ,0.10
20060602   ,1.43   ,1.92   ,1.84   ,1.26   ,1.07   ,1.50
20060605  ,-0.32  ,-0.46  ,-0.29  ,-0.49  ,-0.84  ,-0.51
20060606  ,-2.17  ,-2.35  ,-3.29  ,-1.98  ,-2.67  ,-3.91
20060607  ,-0.30  ,-0.41  ,-0.79   ,0.58   ,0.39  ,-0.67
20060608  ,-2.63  ,-3.01  ,-4.53  ,-2.77  ,-3.69  ,-5.30
20060609   ,0.83   ,0.76   ,1.33   ,1.06   ,1.26   ,1.77
20060612  ,-0.97  ,-0.81  ,-1.72  ,-0.86  ,-1.30  ,-1.60
20060613  ,-2.69  ,-2.82  ,-4.32  ,-2.15  ,-2.44  ,-3.73
20060614   ,0.48   ,0.52   ,0.55   ,0.23   ,0.76   ,0.94
20060615   ,2.59   ,2.98   ,4.23   ,1.90   ,2.56   ,4.58
20060616  ,-0.29  ,-0.10  ,-0.09  ,-0.27  ,-0.55  ,-0.56
20060619  ,-0.03   ,0.04   ,0.43  ,-0.13   ,0.38   ,0.46
20060620  ,-0.11   ,0.01   ,0.03   ,0.28   ,0.55   ,0.79
20060621   ,0.45   ,0.31   ,0.54   ,0.65   ,0.78   ,0.87
20060622  ,-0.19  ,-0.16  ,-0.04  ,-0.41  ,-0.25  ,-0.28
20060623  ,-0.47  ,-0.59  ,-0.24  ,-0.22  ,-0.38  ,-0.28
20060626   ,0.47   ,0.61   ,0.78   ,0.14   ,0.40   ,0.88
20060627  ,-0.33  ,-0.03  ,-0.01  ,-0.70  ,-0.59  ,-0.72
20060628  ,-0.31  ,-0.29  ,-0.57  ,-0.01  ,-0.13  ,-0.27
20060629   ,1.47   ,1.63   ,1.59   ,2.23   ,2.53   ,2.71
20060630   ,2.11   ,2.39   ,2.57   ,2.23   ,2.64   ,2.61
20060703   ,0.47   ,0.39   ,0.99   ,0.61   ,0.50   ,0.70
20060704   ,0.35   ,0.20   ,0.10   ,0.14   ,0.14   ,0.19
20060705  ,-1.06  ,-1.14  ,-1.41  ,-1.47  ,-1.51  ,-2.13
20060706   ,0.61   ,0.70   ,0.74   ,1.28   ,1.23   ,1.33
20060707   ,0.17   ,0.34   ,0.21   ,0.07   ,0.11   ,0.26
20060710  ,-0.78  ,-0.63  ,-0.65  ,-0.19  ,-0.26  ,-0.38
20060711  ,-0.18  ,-0.11  ,-0.30  ,-0.70  ,-0.61  ,-0.61
20060712  ,-0.39  ,-0.36  ,-0.21  ,-0.32  ,-0.39   ,0.12
20060713  ,-1.04  ,-1.19  ,-1.33  ,-1.33  ,-1.47  ,-1.64
20060714  ,-1.14  ,-0.99  ,-1.16  ,-1.18  ,-1.57  ,-1.72
20060717  ,-2.29  ,-2.09  ,-2.47  ,-1.58  ,-1.44  ,-2.18
20060718  ,-0.56  ,-0.41  ,-0.56  ,-0.45  ,-0.38  ,-0.44
20060719   ,1.92   ,2.11   ,2.20   ,2.48   ,2.97   ,3.48
20060720   ,0.38   ,0.79   ,0.70   ,0.51   ,0.69   ,0.46
20060721   ,0.13  ,-0.07  ,-0.45  ,-0.19  ,-0.32  ,-1.08
20060724   ,0.12   ,0.08   ,0.32   ,1.10   ,1.49   ,0.99
20060725  ,-0.37  ,-0.35   ,0.02  ,-0.48  ,-0.19   ,0.07
20060726   ,1.15   ,1.26   ,1.42   ,1.35   ,1.40   ,1.62
20060727   ,0.78   ,0.75   ,0.87   ,0.66   ,0.93   ,1.34
20060728   ,0.32   ,0.41   ,0.54   ,1.13   ,1.10   ,0.97
20060731   ,0.37   ,0.49   ,0.70  ,-0.27  ,-0.19   ,0.05
20060801   ,0.10   ,0.36   ,0.39  ,-0.23  ,-0.36  ,-0.12
20060802   ,0.13   ,0.32   ,0.49   ,0.65   ,0.81   ,0.95
20060803  ,-0.18  ,-0.40  ,-0.48  ,-0.83  ,-0.57  ,-0.70
20060804   ,1.31   ,1.10   ,1.26   ,1.49   ,1.42   ,1.81
20060807  ,-0.63  ,-0.56  ,-0.51  ,-1.24  ,-1.26  ,-1.25
20060808   ,0.13  ,-0.03  ,-0.03  ,-0.11   ,0.07   ,0.29
20060809   ,0.17   ,0.16   ,0.05   ,1.00   ,0.92   ,0.50
20060810  ,-1.09  ,-1.10  ,-1.33  ,-1.40  ,-1.12  ,-1.22
20060811  ,-0.27  ,-0.32  ,-0.29  ,-0.69  ,-0.39  ,-0.44
20060814   ,0.26   ,0.26   ,0.19   ,0.76   ,0.89   ,0.66
20060815   ,0.83   ,0.82   ,0.68   ,1.12   ,1.51   ,0.97
20060816   ,0.97   ,0.81   ,0.83   ,0.82   ,0.82   ,1.24
20060817   ,0.28  ,-0.10   ,0.09  ,-0.04   ,0.00   ,0.03
20060818   ,0.19   ,0.09   ,0.09   ,0.06  ,-0.17  ,-0.42
20060821   ,0.74   ,0.49   ,0.71   ,0.53   ,0.31   ,0.52
20060822  ,-0.49  ,-0.44  ,-0.47  ,-0.41  ,-0.38  ,-0.35
20060823   ,0.05  ,-0.11  ,-0.13  ,-0.41  ,-0.53  ,-0.72
20060824  ,-0.04  ,-0.32  ,-0.30   ,0.01   ,0.22  ,-0.07
20060825   ,0.15   ,0.09  ,-0.03  ,-0.10  ,-0.03   ,0.06
20060828   ,0.35   ,0.34   ,0.34   ,0.62   ,0.55   ,0.63
20060829   ,0.57   ,0.55   ,0.45   ,0.38   ,0.67   ,0.38
20060830   ,0.64   ,0.48   ,0.50   ,0.77   ,0.63   ,0.66
20060831   ,0.02  ,-0.06   ,0.03  ,-0.49  ,-0.34  ,-0.47
20060901   ,0.71   ,0.67   ,0.97   ,0.47   ,0.65   ,0.98
20060904   ,0.75   ,0.58   ,0.59   ,0.57   ,0.60   ,0.98
20060905  ,-0.42  ,-0.45  ,-0.27  ,-0.63  ,-0.74  ,-0.63
20060906  ,-0.64  ,-0.55  ,-0.67  ,-1.10  ,-0.91  ,-1.10
20060907  ,-1.46  ,-1.33  ,-1.53  ,-1.49  ,-1.41  ,-1.54
20060908  ,-0.19  ,-0.17  ,-0.10  ,-0.17  ,-0.17  ,-0.06
20060911  ,-0.54  ,-0.27  ,-0.72  ,-0.11  ,-0.31  ,-0.37
20060912   ,0.50   ,0.48   ,0.43   ,0.88   ,1.11   ,0.81
20060913   ,0.33   ,0.31   ,0.60   ,0.36   ,0.35   ,0.41
20060914   ,0.51   ,0.47   ,0.54  ,-0.12   ,0.36   ,0.50
20060915  ,-0.19   ,0.01  ,-0.19  ,-0.49   ,0.08   ,0.08
20060918   ,0.20   ,0.34   ,0.33   ,0.30   ,0.31   ,0.47
20060919  ,-0.24  ,-0.16  ,-0.30  ,-0.58  ,-0.68  ,-0.93
20060920   ,0.40   ,0.45   ,0.35   ,0.96   ,1.21   ,1.19
20060921   ,0.99   ,0.95   ,1.05   ,1.15   ,1.18   ,0.80
20060922  ,-0.41  ,-0.39  ,-0.36  ,-0.81  ,-0.94  ,-0.96
20060925  ,-0.39  ,-0.33  ,-0.55  ,-0.30  ,-0.31  ,-0.54
20060926   ,0.02   ,0.00   ,0.08   ,0.68   ,0.69   ,0.88
20060927   ,0.52   ,0.38   ,0.62   ,0.84   ,0.76   ,0.83
20060928   ,0.30   ,0.31   ,0.17   ,0.32  ,-0.05   ,0.29
20060929  ,-0.01   ,0.03   ,0.10  ,-0.24  ,-0.22  ,-0.14
20061002  ,-0.21   ,0.64   ,0.59   ,0.28   ,0.39   ,0.45
20061003  ,-0.28  ,-0.27  ,-0.81  ,-0.43  ,-0.25  ,-0.46
20061004   ,0.34   ,0.28   ,0.29   ,0.45   ,0.73   ,0.34
20061005   ,0.24   ,0.34   ,0.88   ,0.26   ,0.54   ,0.60
20061006  ,-0.68  ,-0.46  ,-0.76  ,-0.79  ,-0.60  ,-0.67
20061009  ,-0.01   ,0.03   ,0.23   ,0.12   ,0.11   ,0.42
20061010  ,-0.08  ,-0.13   ,0.26  ,-0.08   ,0.04   ,0.30
20061011   ,0.08  ,-0.09   ,0.00   ,0.30  ,-0.01  ,-0.08
20061012   ,0.69   ,0.91   ,1.01   ,0.78   ,1.12   ,1.11
20061013  ,-0.02  ,-0.04   ,0.13   ,0.12  ,-0.16  ,-0.27
20061016   ,0.36   ,0.20   ,0.31   ,0.57   ,0.16   ,0.28
20061017  ,-0.52  ,-0.50  ,-0.58  ,-0.39  ,-1.18  ,-1.17
20061018   ,0.58   ,0.59   ,0.71   ,0.47   ,0.93   ,1.15
20061019   ,0.77   ,0.87   ,0.88   ,0.71   ,0.84   ,0.84
20061020   ,0.17   ,0.42   ,0.22   ,0.33   ,0.19   ,0.26
20061023  ,-0.31  ,-0.30  ,-0.34  ,-0.20  ,-0.08  ,-0.14
