This file was created by CMPT_ME_PRIOR_RETS_DAILY using the 202006 CRSP database.
It contains value- weighted returns for the intersections of  2 ME portfolios
and  3 prior return portfolios.

The portfolios are constructed daily.  ME is market cap at the end of the
previous day.  PRIOR_RET is from -1250 to -251.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Daily
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
19331030,  -2.85,  -3.81,  -2.77,  -4.22,  -4.64,  -3.04
19331031,  -2.91,  -4.07,  -2.81,  -2.11,  -0.91,  -0.78
19331101,  -0.27,   1.29,   0.51,   3.00,   2.59,   0.38
19331102,   2.93,   2.11,   1.12,   1.67,   2.36,   0.92
19331103,   1.83,   2.82,   2.27,   4.10,   4.52,   2.49
19331104,   1.29,   1.32,   0.73,  -0.83,  -0.03,  -0.28
19331106,  -1.09,  -1.50,   0.17,  -0.92,  -1.06,  -0.64
19331108,   2.70,   3.21,   2.62,   5.13,   5.02,   2.67
19331109,   4.63,   2.83,   2.90,   2.33,   0.85,   0.43
19331110,  -2.45,  -2.38,  -3.06,  -2.82,  -2.03,  -0.88
19331111,   0.46,   0.88,  -0.20,   2.40,   1.64,   0.70
19331113,   0.87,   0.91,   0.07,  -2.05,   0.16,  -0.16
19331114,  -0.66,  -0.47,  -1.24,  -1.43,  -1.05,  -0.66
19331115,  -3.06,  -2.31,  -0.26,  -2.92,  -1.26,  -0.36
19331116,   3.56,   3.90,   2.05,   5.78,   6.37,   3.29
19331117,   0.87,  -1.12,   0.92,  -3.41,  -1.73,  -0.48
19331118,   0.58,   0.52,   0.14,   0.29,   0.51,  -0.17
19331120,   1.30,   1.44,   1.06,   3.84,   3.88,   1.88
19331121,   0.72,  -0.53,   1.36,  -1.30,  -1.55,  -0.96
19331122,  -2.50,  -1.21,  -0.79,  -1.99,  -0.38,  -0.60
19331123,  -2.67,  -1.20,  -1.99,  -2.61,  -2.29,  -1.15
19331124,   2.62,   1.81,   1.15,   1.50,   1.46,   1.07
19331125,  -0.42,  -0.30,  -0.28,   0.17,   0.21,   0.16
19331127,  -3.83,  -3.36,  -2.57,  -5.08,  -4.76,  -2.36
19331128,  -0.74,  -0.34,  -1.70,  -1.05,   0.20,  -0.05
19331129,   1.46,   1.97,   1.11,   2.51,   2.74,   1.40
19331201,   0.20,   0.17,   0.13,  -0.09,   0.90,   0.14
19331202,  -1.06,  -0.38,  -0.26,  -0.35,  -0.08,   0.18
19331204,  -0.08,  -0.66,   0.51,  -0.58,  -0.15,  -0.25
19331205,   3.77,   3.70,   2.02,   5.11,   3.84,   2.07
19331206,   0.30,   0.56,   0.27,  -1.12,  -0.62,  -0.44
19331207,   1.51,   1.27,   1.72,   1.11,   1.09,   0.43
19331208,  -0.95,  -1.62,   0.16,  -1.98,  -1.24,  -0.68
19331209,   2.98,   2.82,   1.12,   4.57,   2.72,   1.29
19331211,   2.42,   1.09,   1.26,   1.62,   0.40,   0.16
19331212,  -1.04,  -0.72,  -0.25,  -0.81,  -0.87,  -0.08
19331213,  -2.02,  -2.20,  -1.31,  -1.59,  -1.61,  -0.58
19331214,   0.22,   1.24,   0.89,   0.61,   0.64,   0.08
19331215,  -2.60,  -1.48,  -1.62,  -2.21,  -1.72,  -1.24
19331216,  -1.72,  -1.50,  -0.48,  -2.23,  -1.84,  -1.63
19331218,  -4.46,  -2.07,  -2.61,  -3.00,  -1.56,  -1.03
19331219,  -2.14,  -1.21,   0.40,  -0.73,  -0.06,  -0.40
19331220,  -3.99,  -3.52,  -2.29,  -1.79,  -2.50,  -1.13
19331221,  -0.20,  -0.17,   0.12,  -1.56,   0.03,   0.01
19331222,   4.84,   3.66,   4.08,   6.92,   5.04,   1.01
19331223,  -0.37,   0.47,   2.36,  -1.56,  -0.42,  -0.36
19331226,  -4.59,  -3.00,  -1.91,  -4.37,  -2.82,  -1.83
19331227,  -1.00,  -1.73,  -0.99,   0.72,   1.22,   0.65
19331228,   6.05,   6.77,   4.94,   6.27,   3.56,   3.15
19331229,   1.08,   1.15,  -0.23,  -1.34,  -0.72,  -0.12
19331230,   3.08,   1.23,   1.02,   0.92,   1.27,   1.11
19340102,   2.02,   2.52,   0.56,   1.84,   0.31,  -0.13
19340103,  -0.08,  -0.61,  -0.82,  -1.99,  -1.53,  -1.10
19340104,  -1.44,  -0.84,   0.00,   0.85,  -0.18,  -0.58
19340105,  -0.53,  -0.51,  -0.03,  -3.07,  -1.79,  -0.67
19340106,   0.23,   0.82,  -0.50,  -0.23,  -0.31,  -0.37
19340108,  -1.07,  -0.32,  -0.95,  -0.34,  -0.22,   0.07
19340109,   1.37,   1.74,   1.24,   0.21,   1.16,   1.27
19340110,   2.80,   1.66,   1.97,   3.98,   3.22,   2.39
19340111,   1.26,   2.18,   1.24,   1.18,   1.24,   0.06
19340112,   2.54,   1.49,  -0.40,  -1.28,  -1.53,  -0.49
19340113,   0.13,  -0.01,   0.03,   0.41,   0.06,  -0.23
19340115,   9.60,   6.77,   3.72,   9.11,   7.29,   4.08
19340116,   3.20,   2.40,   1.51,   1.34,   0.97,   0.15
19340117,   0.69,   0.26,   1.12,   0.28,  -0.14,  -0.05
19340118,   0.60,   1.29,   0.24,   0.55,   0.04,  -0.25
19340119,   5.86,   5.41,   3.30,   5.11,   3.70,   1.96
19340120,   3.13,   1.92,   1.17,   0.82,   0.37,  -0.01
19340122,   0.02,   0.11,  -0.56,  -1.45,  -0.46,  -0.04
19340123,   1.90,   1.91,   1.84,   1.80,   1.70,   1.09
19340124,   2.52,   1.04,   1.20,   0.86,   1.03,   0.33
19340125,  -0.37,  -0.35,   0.24,  -0.37,  -0.34,  -0.07
19340126,   1.01,   0.54,  -0.23,  -1.07,  -0.67,  -0.42
19340127,  -0.45,  -0.31,  -0.29,  -0.58,  -0.25,  -0.19
19340129,   5.06,   2.89,   2.41,   4.05,   2.32,   1.23
19340130,   2.65,   3.23,   3.33,   2.13,   1.89,   0.92
19340131,  -1.36,  -1.38,  -1.23,  -1.89,  -1.82,  -0.94
19340201,   3.82,   2.30,   1.95,   5.02,   2.93,   1.75
19340202,  -0.61,   0.46,   0.65,  -0.30,   0.08,  -0.12
19340203,   3.02,   1.98,   1.23,   2.53,   1.68,   0.86
19340205,   3.64,   3.10,   1.56,   3.24,   1.83,   1.53
19340206,   0.97,   0.17,   0.28,   0.53,   0.00,  -0.16
19340207,  -5.90,  -2.95,  -3.04,  -5.76,  -4.08,  -2.03
19340208,   1.13,   0.62,   0.10,   0.95,   0.83,   0.44
19340209,  -2.68,  -2.34,  -2.00,  -4.20,  -3.59,  -1.98
19340210,  -2.56,  -2.62,  -0.51,  -1.29,  -0.35,  -0.31
19340213,   2.35,   2.19,   0.95,   1.90,   0.82,   0.39
19340214,   1.41,   0.98,  -0.04,   1.31,   1.47,   0.34
19340215,   5.54,   4.15,   2.91,   4.21,   2.15,   1.52
19340216,   2.51,   1.26,   1.07,  -0.11,   0.46,   0.21
19340217,   1.00,   1.17,  -0.11,  -0.06,   0.44,   0.25
19340219,  -1.09,  -1.76,  -0.46,  -2.35,  -1.92,  -1.38
19340220,   0.62,   0.20,   0.27,   1.26,   0.42,   0.32
19340221,   1.95,   1.35,   0.54,   0.08,   0.18,   0.42
19340223,  -4.43,  -3.77,  -1.75,  -4.65,  -3.29,  -1.87
19340224,  -3.38,  -1.66,  -1.52,  -2.94,  -2.20,  -1.03
19340226,  -4.32,  -4.12,  -2.48,  -3.56,  -2.54,  -1.44
19340227,   1.79,   1.23,   0.45,   1.66,   1.22,   0.43
19340228,   1.09,   0.54,   1.17,  -0.25,  -0.37,   0.01
19340301,  -1.07,  -1.27,  -1.20,  -0.08,  -0.33,  -0.14
19340302,   4.88,   4.49,   3.20,   5.28,   4.33,   2.02
19340303,   0.49,   0.86,   0.74,  -0.03,  -0.17,  -0.09
19340305,   0.37,  -0.45,  -0.45,  -1.57,  -0.63,  -0.20
19340306,  -1.32,  -0.88,  -0.06,  -1.61,  -0.94,  -0.99
19340307,  -3.28,  -2.83,  -1.40,  -3.56,  -2.83,  -2.14
19340308,   1.44,   1.29,   1.25,   3.42,   1.81,   1.24
19340309,   0.21,   1.10,   1.04,  -0.53,  -0.28,  -0.33
19340310,   0.28,   0.06,   0.28,   0.13,   0.19,   0.02
19340312,   1.40,   1.34,   1.52,   2.87,   1.90,   1.57
19340313,   0.63,   0.26,   0.73,   0.82,   0.17,  -0.02
19340314,   1.01,  -0.13,   0.23,  -0.38,  -0.21,   0.13
19340315,  -3.01,  -1.88,  -1.42,  -2.29,  -1.71,  -1.20
19340316,   0.99,   0.56,   0.64,   0.36,   0.22,   0.27
19340317,  -0.60,  -0.77,  -0.46,  -1.72,  -0.99,  -0.81
19340319,  -3.58,  -3.76,  -2.53,  -4.06,  -2.77,  -1.80
19340320,   1.11,   0.96,   0.84,   2.88,   1.61,   1.40
19340321,  -1.64,  -1.09,  -2.31,  -3.06,  -1.97,  -1.26
19340322,   0.92,   0.63,   1.20,   2.71,   2.13,   1.24
19340323,  -0.07,   0.29,   0.98,  -1.01,  -0.92,  -0.50
19340324,   1.47,   1.37,   0.84,   1.59,   1.77,   1.34
19340326,   0.25,   0.18,   0.04,  -0.20,  -0.12,   0.00
19340327,  -5.07,  -4.61,  -4.01,  -4.07,  -3.45,  -2.04
19340328,   2.00,   0.58,   1.73,   0.21,   0.06,   0.29
19340329,   2.13,   1.52,   2.13,   1.97,   1.99,   1.30
19340331,   1.96,   1.95,   1.52,   1.88,   2.04,   0.67
19340402,   1.00,   1.49,   1.03,   0.50,   0.05,   0.24
19340403,   1.43,   0.97,   1.15,   1.35,   1.05,   0.75
19340404,   0.92,   1.27,   1.32,   0.28,   0.38,   0.43
19340405,  -0.25,  -0.70,   0.40,   0.71,   0.45,   0.07
19340406,  -0.88,  -0.32,   0.05,   0.13,   0.17,   0.43
19340407,   0.05,   0.07,  -0.05,   0.28,  -0.22,  -0.19
19340409,   0.15,  -0.39,  -0.45,  -0.11,  -0.30,  -0.50
19340410,   1.67,   1.38,   1.51,   1.65,   1.35,   1.22
19340411,   0.49,  -0.04,   0.49,   0.03,   0.14,  -0.04
19340412,  -0.43,  -0.80,   0.29,  -0.29,  -0.24,  -0.21
19340413,  -0.23,   0.01,  -0.34,  -0.24,  -0.53,  -0.10
19340414,  -0.07,  -0.43,  -0.57,   0.01,  -0.09,  -0.07
19340416,  -2.90,  -2.28,  -2.31,  -2.83,  -1.63,  -1.20
19340417,   0.78,   0.81,   0.76,   1.32,   0.92,   0.98
19340418,   3.12,   2.08,   2.32,   1.48,   1.56,   1.35
19340419,   0.51,   0.23,  -0.35,   0.32,   0.08,  -0.01
19340420,   2.06,   2.94,   0.98,   1.87,   1.69,   0.74
19340421,   0.52,   0.47,  -0.10,  -0.95,  -0.20,  -0.32
19340423,  -0.59,  -0.32,  -0.20,  -0.96,  -0.62,  -0.21
19340424,  -1.25,  -0.21,  -0.46,  -0.68,  -1.22,  -0.31
19340425,  -0.56,   0.04,  -0.66,  -0.39,  -0.64,  -0.42
19340426,  -1.36,  -1.97,  -1.26,  -1.28,  -1.59,  -1.14
19340427,  -0.31,   0.46,  -0.04,  -0.14,   0.11,   0.24
19340428,  -1.31,  -0.92,  -0.77,  -1.45,  -0.70,  -0.80
19340430,  -3.65,  -4.23,  -2.76,  -4.67,  -2.70,  -1.61
19340501,  -1.09,  -1.02,  -0.86,  -0.01,   0.03,  -0.30
19340502,  -2.82,  -1.72,  -0.75,  -2.50,  -2.29,  -1.73
19340503,  -0.05,  -0.40,  -0.62,  -0.29,   0.47,   0.12
19340504,   1.06,   1.57,   1.74,   0.69,   0.32,   0.13
19340505,  -2.88,  -2.15,  -2.57,  -3.31,  -1.58,  -1.31
19340507,  -7.16,  -5.99,  -5.07,  -6.63,  -3.57,  -2.64
19340508,   2.90,   1.49,   0.88,   3.34,   2.48,   1.66
19340509,  -0.09,  -1.26,   0.12,  -1.51,  -1.72,  -1.02
19340510,  -4.23,  -3.68,  -3.74,  -3.87,  -2.44,  -1.54
19340511,  -0.74,  -0.63,  -1.00,  -2.60,  -1.10,  -0.60
19340512,  -2.65,  -3.70,  -2.58,  -1.92,  -1.21,  -1.52
19340514,  -2.12,  -1.75,  -0.91,   1.42,   0.33,   0.26
19340515,   4.48,   4.80,   4.82,   3.11,   1.99,   1.60
19340516,   1.25,   0.82,   1.81,  -0.69,  -0.69,  -0.03
19340517,   6.37,   4.68,   3.96,   7.35,   3.99,   3.38
19340518,  -0.10,   0.10,   0.20,  -2.41,  -1.13,  -0.52
19340519,  -0.86,   0.33,  -1.09,  -0.27,  -0.12,  -0.09
19340521,  -0.06,   0.00,   0.36,   0.42,   0.45,   0.14
19340522,  -2.78,  -2.15,  -1.82,  -3.31,  -1.72,  -1.49
19340523,  -2.07,  -1.79,  -1.45,  -1.86,  -1.13,  -0.87
19340524,   0.39,   0.05,   0.65,   1.12,   0.29,   0.32
19340525,   0.92,   0.93,   0.55,   1.63,   0.90,   1.25
19340526,   0.93,   0.46,   1.15,   0.26,   0.79,   0.55
19340528,   0.86,   0.57,   0.45,   1.91,   0.85,   0.49
19340529,  -0.85,  -0.49,  -0.05,  -1.62,  -0.42,  -0.22
19340531,  -1.90,  -2.09,  -0.88,  -2.48,  -1.56,  -1.09
19340601,  -2.02,  -2.39,  -1.65,  -3.03,  -2.34,  -1.77
19340602,  -0.60,  -1.02,  -1.13,   0.27,  -0.38,  -0.45
19340604,   1.58,   1.48,   1.00,   2.04,   1.59,   1.29
19340605,   2.08,   3.26,   1.93,   3.27,   2.42,   1.65
19340606,   0.70,   0.54,   1.38,  -0.33,   0.46,   0.36
19340607,  -0.63,  -0.98,  -0.23,  -1.22,  -0.29,   0.03
19340608,   5.04,   4.80,   3.53,   7.59,   4.43,   3.47
19340609,   2.03,   1.40,   1.04,   0.47,   0.81,   0.21
19340611,  -1.97,  -2.11,  -1.64,  -2.06,  -1.35,  -1.03
19340612,   1.04,   1.18,   0.90,   1.35,   1.46,   0.92
19340613,  -0.13,   0.03,  -0.53,   0.25,  -0.03,   0.15
19340614,  -2.45,  -1.32,  -0.54,  -2.62,  -1.61,  -1.37
19340615,  -0.12,   0.20,   0.77,   2.36,   2.09,   1.36
19340616,   2.56,   1.30,   1.45,   3.54,   1.45,   0.86
19340618,  -0.32,  -0.20,  -0.67,   0.14,   0.13,  -0.18
19340619,  -1.38,  -1.64,  -0.69,  -3.12,  -1.55,  -1.30
19340620,  -1.35,  -1.13,  -0.37,  -2.06,  -1.33,  -0.55
19340621,  -0.57,  -0.50,  -0.79,  -1.77,  -1.10,  -0.34
19340622,  -3.66,  -2.90,  -2.81,  -3.36,  -1.88,  -1.66
19340623,   0.48,   0.43,   1.41,   1.65,   0.72,   0.39
19340625,  -1.04,  -0.70,  -0.50,  -2.04,  -0.93,  -0.50
19340626,   0.63,   0.70,   0.97,   3.59,   1.59,   1.84
19340627,   1.27,   0.52,   0.56,  -0.71,   0.12,  -0.17
19340628,  -0.37,  -0.18,   0.12,   1.10,   0.48,   0.51
19340629,  -0.88,  -1.17,  -1.29,  -3.33,  -1.73,  -1.21
19340630,  -0.03,  -0.38,   0.21,  -0.57,   0.11,   0.11
19340702,  -1.97,  -1.97,  -1.40,  -1.57,  -1.24,  -0.99
19340703,  -1.18,   0.04,  -0.26,  -0.40,  -0.28,   0.15
19340705,   1.35,   1.10,   0.05,   2.23,   1.59,   1.38
19340706,   0.56,   0.53,   0.44,   1.13,   0.89,   0.59
19340707,   0.25,  -0.11,   0.13,  -0.56,  -0.20,  -0.04
19340709,  -0.40,  -0.42,   0.43,  -0.38,  -0.20,   0.05
19340710,   1.14,   1.73,   0.31,   0.44,   1.07,   0.77
19340711,   0.73,   0.29,  -0.09,   0.07,   0.64,   0.39
19340712,  -1.41,  -0.31,  -0.54,  -1.93,  -1.04,  -0.41
19340713,  -0.31,  -0.50,   0.41,  -0.52,   0.09,   0.11
19340714,   0.30,   0.84,   0.15,   0.42,   0.05,   0.13
19340716,  -2.82,  -2.90,  -2.00,  -3.55,  -2.17,  -1.55
19340717,  -2.17,  -1.35,  -1.45,   0.08,  -0.50,  -0.37
19340718,   1.00,   0.89,   1.42,   1.31,   1.43,   1.43
19340719,  -1.42,   0.08,  -0.58,  -1.91,  -1.02,  -0.71
19340720,  -3.72,  -4.14,  -4.67,  -5.28,  -2.42,  -2.23
19340721,  -2.88,  -2.56,  -1.14,  -0.91,  -0.27,  -0.33
19340723,  -8.84,  -6.25,  -5.81,  -7.19,  -3.98,  -2.07
19340724,  -2.74,  -3.23,  -1.41,  -2.03,  -1.28,  -0.63
19340725,   0.37,  -0.18,  -0.42,   1.57,   0.77,   0.51
19340726, -11.25, -10.60, -10.01, -13.97,  -7.86,  -5.59
19340727,   2.67,   2.18,   1.67,   6.27,   2.19,   1.77
19340728,   5.44,   5.96,   5.48,   2.70,   1.52,   1.00
19340730,   0.21,  -1.21,  -1.19,  -0.74,  -0.36,  -0.67
19340731,   0.67,   0.16,   1.24,   0.45,  -0.33,   0.49
19340801,   5.96,   4.58,   7.34,   4.46,   3.39,   2.39
19340802,   1.08,   1.44,   0.64,   1.34,   0.44,   0.35
19340803,   0.32,   0.46,   0.66,  -1.49,  -0.99,  -1.03
19340804,  -1.74,  -1.52,  -1.61,  -3.54,  -1.98,  -1.45
19340806,  -2.38,  -0.61,  -1.58,  -0.42,  -0.55,  -0.27
19340807,  -0.04,   0.05,  -0.08,  -0.85,  -0.74,   0.06
19340808,   2.12,   2.99,   1.91,   4.02,   1.96,   1.14
19340809,   4.31,   2.38,   2.97,   3.59,   3.26,   2.67
19340810,  -0.17,  -0.36,  -1.32,  -2.74,  -2.03,  -1.18
19340811,  -0.98,  -0.01,  -0.96,  -0.95,   0.07,   0.00
19340813,   2.77,   1.51,   3.82,   2.69,   2.96,   2.13
19340814,  -0.01,  -0.13,  -0.64,  -1.54,  -0.95,  -0.56
19340815,  -0.08,   0.42,   0.12,  -0.55,  -0.14,  -0.09
19340816,   0.74,   1.46,   0.91,   1.29,   1.05,   0.51
19340817,  -0.17,  -0.71,  -0.39,  -1.11,  -1.08,  -0.52
19340818,  -0.86,  -0.20,   0.02,  -0.29,  -0.38,  -0.30
19340820,   0.12,  -0.83,  -0.94,  -1.01,  -0.44,  -0.31
19340821,   2.67,   1.27,   1.41,   4.13,   2.75,   1.77
19340822,   5.71,   3.98,   3.69,   4.07,   2.77,   1.70
19340823,   1.50,  -0.30,  -1.18,  -0.57,  -0.43,  -0.57
19340824,   1.61,   1.73,   1.07,   3.94,   1.67,   1.07
19340825,   1.61,   0.76,   0.18,   0.84,   0.26,   0.06
19340827,  -1.56,  -1.07,  -0.65,  -2.89,  -1.55,  -1.16
19340828,  -2.07,  -0.28,  -0.19,  -0.80,  -0.64,  -0.17
19340829,   0.21,   0.55,  -0.58,  -0.74,  -0.70,  -0.48
19340830,  -3.07,  -2.74,  -0.88,  -2.49,  -1.25,  -0.96
19340831,  -0.75,  -0.69,  -1.27,  -0.16,  -0.10,   0.04
19340901,   0.83,   0.69,   0.90,   0.61,  -0.06,  -0.13
19340904,  -1.35,  -1.47,  -1.40,  -1.93,  -0.58,  -0.41
19340905,   1.20,   1.88,   0.64,   3.26,   1.52,   1.05
19340906,  -0.59,  -0.52,   0.68,  -2.47,  -1.48,  -1.33
19340907,  -1.86,  -2.56,  -1.88,  -2.17,  -1.02,  -1.02
19340908,   0.53,   0.51,  -0.53,   0.10,  -0.43,  -0.03
19340910,  -3.06,  -1.59,  -1.48,  -3.92,  -1.98,  -2.05
19340911,  -1.25,  -1.41,  -1.39,   0.80,   0.02,  -0.13
19340912,   0.97,   0.33,  -0.33,  -0.04,   0.47,   0.50
19340913,  -0.61,  -0.69,  -0.25,  -1.49,  -0.16,  -0.08
19340914,  -3.13,  -3.88,  -2.87,  -3.69,  -2.86,  -2.33
19340915,  -0.48,  -0.41,  -0.82,   0.58,   0.49,   0.41
19340917,  -0.91,  -1.79,  -0.95,  -1.68,  -0.54,  -0.37
19340918,   0.74,   1.21,   1.53,   1.25,   0.93,   0.52
19340919,   2.93,   2.80,   3.07,   4.42,   2.62,   2.15
19340920,   1.32,   1.66,   0.12,   0.85,  -0.49,   0.37
19340921,   2.16,   2.74,   3.20,   2.73,   2.02,   1.71
19340922,   1.69,   0.60,   0.66,   0.91,   0.34,   0.02
19340924,  -0.64,  -0.89,  -0.34,  -0.44,  -0.88,  -0.65
19340925,   2.80,   2.27,   0.61,   4.54,   2.75,   2.00
19340926,   0.92,   0.80,   0.70,  -0.64,  -0.41,  -0.26
19340927,   1.32,   0.97,   0.62,   1.99,   0.92,   0.84
19340928,  -0.13,  -1.24,  -0.68,  -2.67,  -1.13,  -0.63
19340929,  -1.18,  -0.34,  -0.75,   0.59,  -0.11,   0.10
19341001,  -3.20,  -2.74,  -1.64,  -4.97,  -2.76,  -2.18
19341002,   0.01,   0.76,   0.65,   0.46,   0.47,   0.54
19341003,   0.72,  -0.33,   0.04,  -0.08,   0.03,  -0.40
19341004,  -1.60,  -1.55,  -0.81,   0.02,  -0.35,   0.02
19341005,   3.48,   3.55,   2.56,   2.92,   1.89,   1.80
19341006,  -0.12,   0.08,  -0.31,   0.03,  -0.47,  -0.07
19341008,  -0.35,  -0.52,  -0.55,  -1.48,  -0.49,  -0.61
19341009,  -1.18,  -0.42,  -1.03,  -2.14,  -0.73,  -0.74
19341010,   1.79,   2.44,   2.14,   4.26,   2.04,   2.21
19341011,   2.83,   3.26,   2.98,   2.93,   1.62,   1.25
19341013,  -0.04,  -0.36,  -0.92,  -2.89,  -0.70,  -1.00
19341015,  -1.26,   0.01,  -0.56,  -0.92,  -0.82,  -0.51
19341016,   1.05,   0.94,   0.12,   0.43,   0.69,   0.93
19341017,  -0.90,   0.16,   0.02,   0.17,   0.25,   0.12
19341018,  -0.43,  -0.21,  -0.58,  -1.10,  -0.40,   0.02
19341019,  -1.15,  -0.83,  -0.67,  -0.31,  -0.55,  -0.57
19341020,   0.46,   0.73,   0.17,   0.00,   0.30,   0.17
19341022,  -0.33,   0.43,  -0.40,  -0.57,  -0.38,  -0.03
19341023,  -0.99,  -0.85,  -0.99,  -0.73,  -0.36,  -0.22
19341024,   1.25,   1.34,   1.09,   5.67,   1.54,   1.08
19341025,  -0.70,  -0.49,  -0.66,  -4.07,  -1.96,  -1.41
19341026,  -3.18,  -1.95,  -2.37,  -2.69,  -1.23,  -1.38
19341027,  -0.22,  -1.09,  -0.49,  -0.18,   0.12,   0.05
19341029,  -1.05,  -0.33,  -0.14,  -0.46,  -0.45,  -0.48
19341030,  -0.20,  -0.19,  -0.02,  -0.21,   0.76,   0.22
19341031,   0.14,   0.14,   0.16,  -0.12,   0.29,   0.63
19341101,  -1.32,  -0.96,  -0.18,  -1.04,  -0.41,  -0.21
19341102,   2.14,   2.05,   1.11,   1.39,   1.26,   1.04
19341103,   1.83,   1.75,   1.96,   0.94,   0.94,   0.45
19341105,   1.72,   1.37,   0.35,   0.57,   0.66,   1.06
19341107,   2.66,   1.55,   1.40,   2.75,   1.71,   1.18
19341108,   0.06,   0.97,   0.87,  -1.47,  -0.55,  -0.11
19341109,   2.28,   2.12,   2.29,   3.26,   1.82,   1.38
19341110,   0.87,   2.03,   0.67,   0.45,   0.38,   0.17
19341113,  -0.92,  -0.58,  -0.35,  -2.32,  -0.45,  -0.06
19341114,  -0.43,  -0.03,  -0.42,  -0.90,  -0.34,   0.36
19341115,   1.88,   2.21,   2.61,   0.77,   0.27,   0.48
19341116,  -1.67,  -0.84,  -0.84,  -1.04,  -1.35,  -0.20
19341117,  -0.05,   0.40,   0.41,  -0.31,  -0.94,  -0.06
19341119,   0.48,   1.09,   0.60,   0.05,   0.01,   0.41
19341120,  -0.51,  -1.29,  -2.12,  -0.36,   0.38,   0.09
19341121,  -0.55,   0.05,   1.01,  -1.05,  -0.13,   0.23
19341122,   0.26,   0.14,  -0.09,   0.49,   0.39,   0.38
19341123,   2.27,   1.34,   1.41,   1.79,   1.32,   1.25
19341124,   1.73,   1.64,   1.08,   1.99,   1.01,   0.81
19341126,   1.63,   0.21,   0.51,   2.88,   0.88,   0.45
19341127,  -0.62,  -0.28,   0.16,  -0.90,  -0.81,  -0.48
19341128,   0.26,   0.14,   0.21,   1.88,   0.65,   0.87
19341130,   0.64,   0.36,   0.61,  -0.22,  -0.36,   0.19
19341201,   0.36,   0.37,   0.40,   0.27,   0.00,  -0.24
19341203,  -1.25,  -0.86,  -0.97,  -1.73,  -0.58,  -1.00
19341204,   0.86,   0.19,   0.67,   1.46,   0.78,   0.88
19341205,   2.73,   1.94,   2.51,   1.15,   0.68,   0.98
19341206,   0.18,   0.88,   0.63,  -1.00,   0.06,   0.12
19341207,  -0.82,  -0.97,   0.20,  -0.72,  -0.88,  -0.65
19341208,  -0.64,  -0.67,  -0.36,  -0.82,  -0.43,  -0.61
19341210,  -0.85,  -0.62,  -0.27,  -0.21,  -0.06,  -0.05
19341211,  -2.40,  -2.79,  -1.75,  -2.66,  -1.25,  -2.17
19341212,  -0.35,   0.21,  -0.27,  -0.07,  -0.05,   0.11
19341213,   0.11,   0.01,  -0.03,   0.24,  -0.64,  -0.47
19341214,   0.55,   0.32,   0.94,  -0.60,  -0.12,  -0.13
19341215,   0.04,  -0.12,   0.06,   0.74,   0.05,   0.18
19341217,   0.39,   0.76,  -0.97,   0.66,   0.12,   0.50
19341218,   0.84,   0.05,  -0.26,  -0.61,   0.21,  -0.16
19341219,  -2.05,  -1.79,  -0.63,  -2.65,  -1.23,  -1.15
19341220,  -0.92,  -1.05,  -0.77,  -0.58,  -0.24,   0.15
19341221,  -0.87,   0.08,  -0.35,   0.11,   0.15,   0.02
19341222,  -0.56,  -0.25,   0.11,   0.05,  -0.03,  -0.02
19341224,   0.57,   1.02,   0.80,   0.96,   0.59,   1.11
19341226,  -1.09,  -0.93,  -0.64,  -1.52,  -0.69,  -0.19
19341227,  -0.91,  -0.56,  -0.28,   0.48,  -0.12,  -0.27
19341228,   4.49,   5.27,   5.24,   4.77,   3.10,   3.30
19341229,   2.55,   1.70,   0.57,   0.75,   0.60,  -0.15
19341231,   1.44,   0.69,   0.89,   0.80,   0.57,   0.62
19350102,   1.67,   1.01,   0.79,  -0.36,   0.31,   0.56
19350103,   3.77,   1.59,   2.11,   0.01,   0.49,   0.68
19350104,  -0.57,  -0.56,  -0.41,  -0.34,  -0.46,  -0.56
19350105,   1.59,   0.86,   0.50,   1.20,   0.55,   0.51
19350107,   0.64,   1.10,   1.31,   0.87,   0.23,   0.31
19350108,  -0.29,  -0.63,  -0.64,  -0.66,  -0.94,  -1.21
19350109,  -0.31,  -0.92,  -0.84,   0.57,  -0.52,  -0.05
19350110,  -0.22,  -0.36,  -0.39,   0.56,  -0.21,  -0.25
19350111,  -3.93,  -3.28,  -3.31,  -3.41,  -1.76,  -2.03
19350112,  -1.06,  -1.05,  -1.02,  -1.59,  -0.83,  -0.71
19350114,   0.93,   0.31,   0.70,   0.48,   0.22,   0.36
19350115,  -3.54,  -3.60,  -3.63,  -3.03,  -1.79,  -2.53
19350116,   1.00,   1.28,   1.56,   1.98,   1.32,   1.37
19350117,   2.38,   1.46,   0.84,   1.61,   0.28,   0.28
19350118,   1.20,   2.06,   0.05,   0.05,   0.47,   0.87
19350119,   1.22,   1.33,   0.92,   1.00,   0.44,   0.45
19350121,   0.22,  -0.49,   0.79,   0.00,   0.42,   0.04
19350122,  -1.99,  -0.39,  -1.02,  -1.02,  -0.68,  -0.47
19350123,   0.32,  -0.43,  -0.36,   0.20,   0.19,  -0.20
19350124,  -0.39,  -0.02,  -0.49,  -0.49,  -0.42,  -0.55
