This file was created using the 202006 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Europe.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  Prior return is from -12 to - 2.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
201803  ,-1.74  ,-0.83  ,-1.36   ,0.21  ,-0.87  ,-1.03
201804   ,2.06   ,1.66   ,1.90   ,1.74   ,2.62   ,3.28
201805  ,-2.65  ,-1.90  ,-1.34  ,-3.36  ,-3.20  ,-0.67
201806  ,-1.94  ,-1.19  ,-1.12   ,0.62  ,-1.39  ,-1.51
201807   ,0.75   ,1.14   ,1.21   ,3.92   ,2.65   ,2.37
201808  ,-2.23  ,-1.60  ,-0.61  ,-4.24  ,-2.40  ,-1.04
201809  ,-1.57  ,-0.64   ,0.17  ,-0.01  ,-0.05   ,1.44
201810  ,-9.54  ,-8.89 ,-11.35  ,-8.56  ,-6.94  ,-9.66
201811  ,-2.09  ,-2.65  ,-2.68  ,-0.23   ,0.43  ,-3.79
201812  ,-6.44  ,-3.61  ,-4.28  ,-7.27  ,-3.67  ,-2.87
201901   ,8.02   ,6.06   ,6.29   ,8.22   ,5.98   ,5.52
201902   ,2.34   ,1.55   ,1.54   ,4.20   ,3.13   ,2.72
201903  ,-2.29  ,-0.34   ,0.27  ,-2.51   ,0.22   ,3.95
201904   ,5.93   ,3.62   ,3.39   ,7.77   ,3.77   ,1.51
201905  ,-7.28  ,-3.51  ,-0.25 ,-11.37  ,-5.30  ,-1.41
201906   ,3.93   ,3.27   ,3.47   ,6.79   ,6.14   ,6.34
201907  ,-4.70  ,-3.24  ,-1.94  ,-1.66  ,-3.05  ,-1.65
201908  ,-4.44  ,-2.33  ,-1.56  ,-4.34  ,-2.37  ,-0.64
201909   ,2.80   ,1.23   ,1.20   ,3.99   ,3.10   ,1.04
201910   ,4.28   ,4.34   ,4.33   ,4.15   ,4.20   ,1.93
201911   ,3.46   ,2.84   ,5.02   ,1.80   ,1.83   ,1.59
201912   ,5.81   ,6.20   ,8.31   ,3.55   ,3.93   ,4.35
202001  ,-3.94  ,-1.64  ,-0.65  ,-4.84  ,-2.00  ,-0.94
202002  ,-9.30  ,-7.96  ,-9.31  ,-8.91  ,-9.49  ,-7.48
202003 ,-22.16 ,-20.49 ,-18.20 ,-21.28 ,-14.25 ,-10.00
202004  ,13.44   ,9.81  ,11.87   ,3.72   ,6.76   ,7.42
202005   ,4.27   ,5.91   ,7.00   ,2.48   ,7.07   ,5.58
202006   ,2.75   ,2.00   ,4.51   ,4.34   ,3.77   ,4.07



  Average Equal Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199011  ,-3.24  ,-2.29  ,-2.01  ,-2.45  ,-0.55  ,-1.70
199012  ,-1.52  ,-0.60  ,-0.20  ,-0.31  ,-0.08  ,-0.57
199101  ,-2.27  ,-2.56  ,-1.48   ,2.47   ,0.06  ,-0.19
199102  ,12.97   ,6.23   ,4.63  ,14.51   ,8.72   ,5.01
199103  ,-1.34  ,-3.90  ,-4.26  ,-5.33  ,-6.59  ,-6.42
199104  ,-1.86   ,0.00   ,1.03  ,-1.81  ,-1.08  ,-1.02
199105  ,-3.82  ,-2.14  ,-0.92   ,1.04   ,0.83  ,-0.53
199106  ,-7.94  ,-5.76  ,-5.59  ,-6.36  ,-6.71  ,-6.13
199107   ,1.84   ,3.27   ,4.90   ,2.06   ,4.21   ,6.87
199108   ,0.07   ,0.39   ,3.75   ,0.81   ,0.94   ,2.84
199109   ,6.32   ,5.99   ,9.48   ,1.39   ,2.86   ,5.23
199110  ,-3.50  ,-2.71  ,-0.35  ,-4.05  ,-3.04  ,-1.89
199111  ,-1.13  ,-0.81   ,0.47  ,-2.87  ,-2.20  ,-2.09
199112   ,3.00   ,3.91   ,4.18   ,3.84   ,5.43   ,5.19
199201  ,-2.85  ,-2.02  ,-1.32   ,0.25   ,1.11   ,2.49
199202  ,-1.31   ,0.30   ,0.73  ,-1.10  ,-0.18   ,0.45
199203  ,-3.77  ,-2.15  ,-2.25  ,-2.63  ,-3.07  ,-2.52
199204   ,4.89   ,3.42   ,6.02   ,3.28   ,3.93   ,6.11
199205   ,6.08   ,6.13   ,7.40   ,3.98   ,4.93   ,4.68
199206  ,-1.31   ,1.69   ,1.94  ,-3.14   ,0.34  ,-0.45
199207  ,-5.91  ,-4.28  ,-4.69  ,-7.63  ,-3.87  ,-4.26
199208  ,-2.73   ,0.13   ,0.06  ,-4.06  ,-1.11   ,0.67
199209  ,-8.41  ,-5.51  ,-6.12  ,-8.74  ,-3.74  ,-1.91
199210  ,-8.51 ,-10.67 ,-10.62  ,-1.56  ,-8.36  ,-9.08
199211  ,-1.73  ,-3.80  ,-1.77  ,-0.38  ,-1.34  ,-1.88
199212   ,0.82   ,0.80   ,1.78  ,-0.64   ,1.64   ,1.86
199301   ,7.16   ,3.38   ,5.04   ,6.49   ,1.66   ,1.41
199302   ,2.05   ,0.54   ,0.94   ,1.77   ,1.86   ,0.84
199303   ,6.87   ,7.24   ,9.32   ,4.16   ,5.00   ,8.15
199304   ,7.18   ,5.04   ,6.52   ,5.93   ,3.27   ,2.72
199305   ,3.11   ,1.48   ,2.63   ,1.90   ,0.50   ,1.52
199306  ,-5.26  ,-4.36  ,-3.18  ,-5.28  ,-3.83  ,-2.39
199307   ,2.08   ,0.13   ,1.19   ,2.19   ,1.41   ,1.82
199308  ,10.10   ,9.03   ,9.06   ,9.90   ,9.74   ,8.68
199309   ,1.34   ,1.87   ,3.44  ,-1.40  ,-0.58  ,-0.47
199310  ,-1.13   ,0.79   ,2.43   ,1.29   ,2.60   ,2.56
199311  ,-0.38  ,-0.53   ,0.26  ,-2.57  ,-1.64  ,-2.68
199312   ,5.25   ,5.56   ,6.79   ,7.69   ,7.27   ,7.96
199401  ,13.22  ,12.36  ,15.85   ,9.01   ,7.28  ,11.05
199402   ,2.50   ,1.76   ,1.96  ,-1.28  ,-1.97  ,-3.08
199403   ,0.84   ,0.47  ,-2.71   ,1.33  ,-1.24  ,-2.62
199404   ,3.95   ,4.04   ,4.13   ,4.13   ,4.91   ,4.79
199405  ,-1.65  ,-1.38  ,-2.11  ,-3.00  ,-4.03  ,-3.33
199406   ,0.01  ,-0.22  ,-1.66  ,-0.75  ,-1.05  ,-1.78
199407   ,0.91   ,1.25   ,2.31   ,4.18   ,4.54   ,4.41
199408   ,1.41   ,1.63   ,1.33   ,1.71   ,1.50   ,0.28
199409   ,0.21   ,0.45   ,0.49  ,-3.24  ,-2.95  ,-1.93
199410   ,0.73   ,1.10   ,1.62   ,2.38   ,2.87   ,2.30
199411  ,-4.43  ,-4.89  ,-4.22  ,-3.51  ,-4.54  ,-5.01
199412   ,0.44   ,1.18   ,1.65   ,0.57   ,0.68   ,0.76
199501  ,-0.21   ,0.76   ,1.48  ,-2.81  ,-0.50  ,-0.20
199502   ,0.22   ,1.56   ,2.79   ,1.61   ,1.78   ,3.19
199503   ,0.62   ,2.74   ,3.65   ,3.36   ,2.49   ,0.62
199504   ,0.41   ,0.15   ,1.16   ,3.72   ,2.69   ,3.99
199505   ,2.39   ,1.52   ,1.05   ,2.33   ,2.21   ,2.15
199506   ,0.31   ,1.93   ,3.36  ,-0.57   ,1.46   ,2.95
199507   ,2.56   ,2.05   ,3.77   ,3.61   ,4.11   ,4.21
199508  ,-2.51  ,-2.98  ,-0.74  ,-3.99  ,-4.32  ,-3.28
199509   ,0.46   ,3.09   ,4.70  ,-0.84   ,2.18   ,5.28
199510  ,-2.13  ,-0.04   ,1.54  ,-3.67  ,-1.38   ,0.21
199511  ,-3.64  ,-2.11  ,-0.93  ,-2.72  ,-1.45  ,-0.04
199512   ,1.40   ,0.88   ,1.70   ,2.24   ,2.84   ,2.00
199601   ,0.16  ,-0.64   ,1.79   ,2.67   ,0.79  ,-0.08
199602   ,3.21   ,3.22   ,5.73   ,3.24   ,3.14   ,4.23
199603   ,0.63   ,2.21   ,3.14  ,-0.01   ,1.17   ,2.93
199604   ,0.89   ,0.87   ,2.44   ,1.46   ,2.36   ,2.56
199605   ,3.10   ,3.45   ,5.56   ,2.20   ,2.07   ,2.73
199606  ,-0.44   ,1.12   ,1.28  ,-0.54   ,0.23   ,0.76
199607   ,0.53  ,-0.20  ,-0.19  ,-1.11  ,-1.51  ,-2.62
199608   ,0.76   ,1.65   ,3.52   ,0.86   ,2.84   ,3.23
199609  ,-2.03  ,-0.36   ,0.39  ,-0.28   ,0.58   ,1.26
199610   ,0.41   ,2.66   ,4.11   ,0.15   ,2.03   ,3.54
199611   ,1.34   ,2.54   ,3.59   ,4.16   ,2.82   ,4.01
199612   ,1.53   ,2.19   ,3.35   ,2.18   ,3.22   ,3.15
199701   ,0.24  ,-0.01   ,2.23   ,1.39  ,-0.33   ,1.47
199702   ,2.14   ,2.16   ,3.60   ,0.07   ,1.66   ,0.67
199703   ,1.45   ,1.15   ,1.93   ,2.69   ,1.71   ,1.94
199704  ,-1.70  ,-1.44  ,-0.96  ,-2.08  ,-1.42  ,-1.08
199705   ,2.50   ,3.36   ,3.48   ,1.79   ,4.06   ,5.32
199706  ,-0.20   ,1.34   ,0.71   ,2.48   ,3.31   ,3.59
199707  ,-2.79  ,-1.70  ,-1.02   ,1.36   ,1.00   ,4.80
199708   ,1.62  ,-0.03   ,0.47  ,-1.52  ,-3.01  ,-2.85
199709   ,4.99   ,4.64   ,7.97   ,6.59   ,8.15   ,9.72
199710   ,0.30   ,0.11  ,-0.86  ,-2.42  ,-3.85  ,-4.13
199711  ,-1.90  ,-1.30   ,0.12   ,0.38   ,0.20   ,0.53
199712  ,-1.85  ,-0.43   ,0.04   ,0.34   ,1.92   ,3.76
199801   ,1.28   ,2.62   ,3.18   ,1.38   ,3.31   ,5.38
199802   ,4.87   ,5.70   ,8.42   ,6.90   ,8.67   ,8.46
199803   ,5.70   ,7.21  ,10.63   ,7.64   ,9.86  ,12.32
199804   ,4.70   ,5.91   ,6.16   ,5.13   ,2.81   ,1.88
199805   ,4.37   ,3.95   ,5.96   ,2.75   ,3.80   ,3.95
199806  ,-2.68  ,-2.19  ,-3.88  ,-4.52  ,-1.16  ,-2.68
199807  ,-1.34  ,-0.44   ,2.24  ,-0.75   ,1.46   ,5.73
199808  ,-7.55  ,-7.14  ,-9.04 ,-11.37 ,-11.40 ,-12.52
199809  ,-2.58  ,-2.42  ,-3.54  ,-3.49  ,-3.56  ,-6.94
199810  ,-0.15   ,1.03   ,1.43   ,6.29   ,6.92   ,6.19
199811   ,0.28   ,1.39   ,5.50   ,1.75   ,3.74   ,4.67
199812  ,-0.16   ,0.74   ,1.45  ,-0.11   ,2.27   ,5.18
199901   ,0.53  ,-0.64   ,5.31  ,-0.48  ,-2.37   ,1.99
199902  ,-0.72  ,-0.53   ,3.58   ,0.35  ,-2.99  ,-2.99
199903   ,1.49   ,0.57  ,-0.18   ,4.81  ,-0.40  ,-3.06
199904   ,6.95   ,1.79   ,5.34   ,7.56   ,3.26   ,0.47
199905   ,0.73   ,0.62   ,9.00  ,-3.03  ,-2.60  ,-1.34
199906   ,1.62   ,1.34   ,6.28   ,2.27   ,0.90   ,2.61
199907   ,3.45   ,4.09  ,12.15   ,2.17   ,1.91   ,3.07
199908   ,1.41   ,1.60  ,12.11   ,0.79   ,1.49   ,1.50
199909   ,1.39   ,1.67   ,3.78  ,-0.03  ,-0.63   ,1.30
199910  ,-1.82  ,-0.74   ,5.12  ,-0.96  ,-0.88   ,2.97
199911  ,-0.62   ,1.79  ,11.95  ,-3.88   ,0.11   ,7.94
199912   ,5.49   ,5.81   ,7.46   ,5.58   ,7.18  ,10.82
200001   ,3.72   ,2.48   ,7.06 ,-10.47  ,-6.24  ,-2.39
200002   ,4.17   ,2.19   ,7.29   ,0.53   ,2.61  ,11.86
200003   ,3.33   ,1.40  ,-4.07   ,4.68   ,2.78  ,-5.65
200004  ,-4.63  ,-4.53 ,-13.07  ,-2.21  ,-3.45 ,-11.19
200005   ,2.25   ,2.94   ,1.53   ,6.08   ,2.83  ,-5.44
200006   ,1.63   ,2.19   ,1.09   ,2.47   ,2.33   ,1.71
200007  ,-1.97  ,-0.90  ,-2.30  ,-0.62   ,2.88   ,0.71
200008  ,-2.93  ,-1.52   ,3.84  ,-1.78  ,-0.73   ,2.03
200009  ,-1.89  ,-0.94  ,-2.26  ,-2.43  ,-2.21  ,-6.33
200010  ,-8.06  ,-4.92  ,-8.44   ,0.71  ,-1.96  ,-6.52
200011  ,-3.72  ,-0.30  ,-7.68   ,0.27   ,0.84  ,-8.72
200012   ,3.64   ,6.53   ,4.66   ,8.68   ,7.31   ,6.41
200101   ,6.23   ,2.37   ,3.35   ,4.88   ,2.63  ,-0.66
200102  ,-4.81  ,-1.75  ,-2.43  ,-7.63  ,-2.84  ,-3.48
200103 ,-11.29  ,-6.33  ,-7.23 ,-13.04  ,-8.69  ,-7.68
200104   ,4.00   ,3.80   ,5.52  ,10.24   ,4.98   ,5.11
200105  ,-3.97  ,-2.02  ,-0.40  ,-6.72  ,-1.82  ,-1.89
200106  ,-9.18  ,-0.35  ,-1.12  ,-8.87  ,-2.19   ,0.85
200107  ,-4.06   ,0.95  ,-0.19  ,-1.02   ,1.12  ,-0.14
200108  ,-1.97   ,2.35   ,3.65  ,-4.76   ,1.37   ,1.37
200109 ,-19.06  ,-8.71  ,-9.33 ,-20.58 ,-12.58  ,-9.32
200110   ,8.97   ,1.98   ,2.70  ,11.87   ,1.55   ,3.21
200111  ,10.51   ,3.18   ,1.68  ,11.44   ,4.69   ,2.23
200112  ,-2.92   ,1.40   ,2.14  ,-0.41   ,1.98   ,2.62
200201  ,-2.84  ,-1.76   ,0.61  ,-4.15  ,-2.23  ,-0.77
200202  ,-4.61   ,0.81   ,2.26  ,-2.62   ,1.97   ,3.15
200203   ,3.27   ,3.24   ,3.80   ,9.26   ,5.47   ,3.80
200204  ,-1.64   ,3.57   ,4.39  ,-3.27   ,2.73   ,3.22
200205  ,-0.83   ,3.94   ,4.24  ,-1.17   ,2.59   ,3.23
200206  ,-5.15   ,2.36   ,2.73  ,-7.02  ,-0.52   ,0.94
200207  ,-9.32  ,-5.33  ,-4.26 ,-13.14 ,-10.12  ,-7.61
200208  ,-2.62  ,-1.03   ,0.82  ,-1.89   ,0.74   ,0.66
200209 ,-16.17  ,-7.94  ,-4.91 ,-21.61 ,-10.07  ,-5.14
200210   ,4.45   ,1.34   ,2.13  ,13.15   ,5.43   ,4.34
200211   ,9.68   ,3.46   ,3.83  ,12.83   ,5.02   ,1.95
200212  ,-4.54   ,2.62   ,4.89  ,-9.52  ,-0.58   ,3.53
200301  ,-1.34   ,0.13   ,1.71  ,-2.34  ,-2.85   ,0.05
200302  ,-6.67  ,-3.00  ,-1.76  ,-9.08  ,-2.44   ,0.17
200303  ,-3.52  ,-1.78   ,0.12  ,-3.27   ,0.29   ,0.56
200304  ,19.94   ,9.66   ,6.29  ,22.06  ,13.40  ,10.24
200305  ,14.75  ,10.30   ,9.20  ,10.82   ,7.96   ,8.21
200306   ,8.60   ,3.66   ,1.94   ,2.89   ,1.15  ,-0.44
200307   ,6.67   ,2.40   ,2.07   ,6.63   ,2.12   ,1.09
200308   ,6.16   ,2.60   ,3.87   ,3.50   ,1.06   ,0.34
200309   ,7.91   ,7.33   ,7.76   ,3.01   ,4.23   ,4.60
200310   ,3.60   ,5.05   ,7.78   ,5.17   ,5.70   ,9.49
200311   ,3.79   ,4.65   ,5.60   ,3.78   ,5.12   ,4.53
200312   ,3.47   ,5.79   ,5.46   ,6.07   ,5.72   ,5.43
200401   ,7.55   ,5.94  ,10.83   ,2.33   ,3.19   ,5.97
200402   ,4.55   ,4.58   ,5.29   ,3.61   ,4.06   ,3.35
200403  ,-2.62  ,-2.14  ,-4.56  ,-1.32  ,-2.04  ,-4.01
200404  ,-2.28  ,-1.38  ,-2.59   ,0.05  ,-1.34  ,-1.90
200405  ,-0.66   ,1.17  ,-1.30   ,1.04   ,1.41   ,1.31
200406  ,-0.41   ,1.19   ,2.12   ,2.54   ,2.68   ,3.86
200407  ,-3.73  ,-1.97  ,-3.28  ,-4.08  ,-2.78  ,-3.67
200408  ,-1.75   ,0.55   ,0.40  ,-0.04   ,0.67   ,1.69
200409   ,1.99   ,4.11   ,4.88   ,2.66   ,4.48   ,5.81
200410   ,4.11   ,4.70   ,5.52   ,4.84   ,4.36   ,3.59
200411   ,7.34   ,7.69   ,9.71   ,7.41   ,7.74   ,8.14
200412   ,2.35   ,4.94   ,5.61   ,3.90   ,5.76   ,5.15
200501   ,3.06   ,2.27   ,3.74  ,-0.25   ,0.08   ,0.66
200502   ,6.66   ,6.34   ,7.07   ,4.88   ,4.97   ,5.26
200503  ,-3.81  ,-1.57  ,-0.60  ,-1.61  ,-2.64  ,-2.80
200504  ,-3.84  ,-1.82  ,-1.83  ,-3.86  ,-2.23  ,-1.88
200505  ,-3.81  ,-2.32  ,-1.06  ,-0.03   ,0.04   ,1.07
200506   ,0.49   ,2.00   ,3.59   ,0.74   ,1.60   ,3.62
200507   ,3.59   ,3.53   ,5.46   ,4.16   ,3.80   ,5.56
200508   ,4.00   ,4.22   ,6.30   ,2.23   ,2.56   ,4.69
200509  ,-0.42   ,1.33   ,2.41   ,0.80   ,2.27   ,3.64
200510  ,-3.58  ,-2.05  ,-3.20  ,-3.07  ,-3.15  ,-5.67
200511  ,-0.80   ,0.15   ,0.99   ,1.67   ,3.21   ,1.77
200512   ,3.17   ,3.82   ,4.92   ,4.65   ,4.93   ,6.11
200601   ,8.90   ,7.84  ,11.16   ,6.44   ,7.21  ,10.92
200602   ,1.61   ,2.38   ,3.96   ,1.08   ,2.32   ,1.48
200603   ,3.58   ,5.34   ,6.07   ,4.39   ,4.93   ,6.37
200604   ,6.30   ,7.36   ,9.21   ,5.82   ,5.36   ,8.21
200605  ,-2.62  ,-2.70  ,-4.39  ,-2.52  ,-3.75  ,-5.32
200606  ,-2.60  ,-0.95  ,-2.74   ,1.06  ,-0.07  ,-0.88
200607  ,-0.90   ,0.13   ,0.19   ,0.72   ,1.32   ,0.24
200608   ,2.98   ,2.89   ,3.64   ,3.71   ,3.78   ,2.94
200609  ,-0.58   ,0.70   ,0.63   ,1.62   ,1.91   ,2.16
200610   ,1.76   ,3.59   ,4.30   ,4.23   ,4.58   ,5.68
200611   ,4.93   ,5.70   ,6.83   ,4.26   ,4.95   ,5.71
200612   ,2.16   ,4.11   ,5.04   ,3.05   ,4.73   ,5.88
200701   ,3.94   ,3.92   ,4.53   ,0.95   ,1.75   ,2.07
200702   ,1.35   ,1.86   ,1.46   ,0.29   ,0.31   ,0.35
200703   ,2.70   ,4.11   ,5.00   ,5.00   ,5.29   ,6.09
200704   ,4.50   ,6.06   ,7.30   ,5.73   ,5.63   ,5.80
200705   ,0.26   ,1.68   ,2.84   ,1.21   ,1.22   ,2.00
200706   ,0.91   ,1.20   ,1.10  ,-0.54  ,-1.24  ,-1.65
200707  ,-0.09   ,0.00   ,0.82  ,-1.56  ,-1.46  ,-0.25
200708  ,-4.79  ,-4.30  ,-4.61  ,-2.04  ,-2.27  ,-2.80
200709   ,1.20   ,2.54   ,2.81   ,1.91   ,3.74   ,5.30
200710   ,0.80   ,3.44   ,4.03   ,3.37   ,4.15   ,6.07
200711  ,-7.18  ,-6.34  ,-6.46  ,-6.31  ,-4.18  ,-5.81
200712  ,-4.43  ,-2.32  ,-2.07  ,-3.88  ,-1.64  ,-1.60
200801  ,-7.20  ,-6.08  ,-7.69  ,-9.04  ,-9.14  ,-9.41
200802   ,2.80   ,3.46   ,4.36   ,1.21   ,4.48   ,4.40
200803  ,-3.70  ,-0.03   ,0.11   ,1.38   ,3.09   ,0.47
200804   ,1.62   ,1.13   ,1.90   ,2.93   ,2.95   ,3.65
200805   ,0.40   ,1.03   ,1.72  ,-0.58   ,1.66   ,2.15
200806  ,-8.46  ,-4.59  ,-2.27 ,-14.81  ,-8.63  ,-3.49
200807  ,-7.16  ,-4.73  ,-4.29  ,-3.85  ,-3.64  ,-5.96
200808  ,-5.20  ,-5.34  ,-6.06  ,-0.80  ,-3.55  ,-5.38
200809 ,-18.73 ,-13.49 ,-12.13 ,-17.15 ,-15.70 ,-15.83
200810 ,-28.73 ,-25.17 ,-20.98 ,-27.35 ,-24.74 ,-22.07
200811  ,-9.61  ,-7.63  ,-4.87  ,-8.48  ,-5.51  ,-5.07
200812  ,-0.61   ,2.86   ,5.76   ,6.39   ,8.15   ,4.28
200901  ,-2.26  ,-5.88  ,-5.19 ,-14.14 ,-10.27  ,-4.34
200902  ,-6.52  ,-5.35  ,-3.81 ,-10.27  ,-8.93  ,-6.59
200903   ,6.66   ,3.23   ,3.59  ,15.34   ,5.94   ,3.72
200904  ,29.11  ,13.05   ,6.45  ,29.40  ,16.31   ,5.75
200905  ,19.49  ,13.59  ,10.87  ,17.19  ,12.23   ,9.51
200906  ,-0.42   ,0.31   ,0.33  ,-2.83  ,-2.20  ,-0.58
200907   ,4.24   ,3.84   ,4.94  ,11.96   ,9.37   ,7.91
200908  ,10.54   ,5.88   ,4.30  ,10.96   ,5.65   ,2.78
200909   ,6.52   ,4.87   ,5.21   ,8.53   ,5.93   ,5.03
200910   ,0.38   ,1.31   ,1.16  ,-3.55  ,-2.20  ,-1.36
200911  ,-0.04   ,0.24   ,0.82   ,1.65   ,3.39   ,3.40
200912  ,-3.09  ,-2.22  ,-2.22  ,-0.08   ,0.94   ,0.95
201001  ,-1.47  ,-0.60   ,1.42  ,-3.64  ,-3.39  ,-3.38
201002  ,-3.55  ,-2.85  ,-2.60  ,-2.85  ,-1.86  ,-1.94
201003   ,1.47   ,4.49   ,5.31   ,4.63   ,7.41  ,11.07
201004  ,-0.84   ,1.49   ,2.89  ,-2.17  ,-0.73   ,0.81
201005 ,-11.49 ,-11.73 ,-11.09 ,-13.60 ,-11.45 ,-13.01
201006  ,-0.84   ,0.23   ,0.84  ,-2.12  ,-0.05  ,-0.91
201007   ,8.44   ,8.58   ,9.54  ,13.68  ,10.73  ,13.21
201008  ,-3.66  ,-3.21  ,-2.52  ,-6.33  ,-4.32  ,-3.19
201009   ,9.46  ,10.66  ,13.06   ,9.92  ,13.33  ,15.31
201010   ,4.27   ,4.59   ,5.13   ,5.87   ,4.60   ,5.00
201011  ,-7.89  ,-5.04  ,-4.44 ,-12.56  ,-6.73  ,-3.90
201012   ,7.64   ,9.16   ,9.32  ,10.67  ,10.00  ,11.67
201101   ,6.47   ,6.44   ,6.78   ,7.76   ,2.59  ,-0.53
201102   ,2.39   ,2.32   ,3.29   ,3.39   ,2.69   ,2.52
201103  ,-0.24   ,1.80   ,1.60   ,0.60   ,1.38   ,2.12
201104   ,5.33   ,7.03   ,8.64   ,5.64   ,7.70   ,9.76
201105  ,-3.89  ,-2.29  ,-2.36  ,-4.20  ,-2.67  ,-2.90
201106  ,-4.16  ,-2.51  ,-3.13  ,-4.24  ,-2.18  ,-2.03
201107  ,-1.87  ,-0.92  ,-1.42  ,-5.93  ,-3.51  ,-4.19
201108  ,-7.69  ,-6.88  ,-7.11  ,-9.06  ,-8.48 ,-10.52
201109 ,-11.74 ,-11.06 ,-10.93 ,-11.76 ,-12.03 ,-14.81
201110   ,3.01   ,6.40   ,5.63   ,9.88  ,10.25  ,10.42
201111  ,-9.21  ,-6.69  ,-5.32  ,-6.57  ,-5.88  ,-3.04
201112  ,-3.77  ,-3.30  ,-2.23  ,-4.55  ,-3.00  ,-2.03
201201  ,11.88   ,6.40   ,5.50  ,16.39   ,6.48   ,3.72
201202   ,8.69   ,5.19   ,5.96  ,10.14   ,7.47   ,6.13
201203  ,-1.08   ,1.30   ,0.84  ,-0.50   ,0.29   ,1.77
201204  ,-4.56  ,-1.24   ,1.03  ,-6.28  ,-1.02   ,2.32
201205 ,-14.04  ,-9.89  ,-9.42 ,-17.33 ,-12.56  ,-9.97
201206   ,1.74   ,2.56   ,2.23   ,8.89   ,5.22   ,4.83
201207  ,-2.60  ,-1.41  ,-0.33  ,-1.96   ,2.23   ,1.31
201208   ,4.95   ,4.08   ,3.62   ,7.02   ,3.58   ,4.29
201209   ,4.67   ,3.35   ,4.30   ,3.07   ,4.07   ,4.38
201210   ,0.07   ,1.08   ,1.52   ,1.03   ,1.66   ,1.82
201211  ,-1.58   ,0.22  ,-0.33  ,-0.24   ,2.85   ,1.55
201212   ,4.78   ,4.78   ,4.08   ,5.16   ,3.51   ,2.49
201301   ,9.01   ,6.93   ,6.78   ,6.46   ,5.57   ,6.02
201302  ,-3.95  ,-1.41  ,-0.91  ,-4.68  ,-0.90   ,0.72
201303  ,-3.49  ,-0.70  ,-1.35  ,-2.69  ,-0.44   ,0.08
201304   ,0.52   ,3.17   ,3.70   ,4.29   ,3.76   ,4.39
201305   ,0.47   ,0.76   ,0.92   ,1.20   ,1.24   ,1.64
201306  ,-2.56  ,-1.54  ,-1.74  ,-5.60  ,-4.26  ,-4.02
201307   ,3.06   ,5.26   ,6.84   ,6.88   ,8.25  ,10.44
201308   ,4.58   ,2.32   ,3.23   ,1.18  ,-0.98  ,-2.05
201309   ,7.15   ,6.51   ,9.40   ,5.89   ,6.68   ,8.28
201310   ,3.33   ,4.85   ,5.51   ,3.79   ,4.56   ,6.31
201311   ,1.23   ,2.09   ,4.44  ,-0.19   ,2.10   ,1.54
201312   ,1.49   ,2.51   ,2.80   ,1.37   ,3.02   ,3.85
201401   ,1.83   ,3.11   ,3.30  ,-3.24  ,-3.27  ,-0.42
201402   ,5.84   ,6.19   ,7.42   ,7.13   ,8.20   ,9.81
201403  ,-1.38   ,1.31   ,0.28   ,0.32  ,-0.29  ,-1.54
201404   ,0.82   ,1.48  ,-0.02   ,3.10   ,0.81  ,-1.53
201405  ,-0.93  ,-0.29  ,-0.44   ,0.36   ,1.17   ,0.23
201406   ,0.79   ,0.79   ,0.16  ,-0.56   ,0.01  ,-1.17
201407  ,-3.19  ,-2.83  ,-4.20  ,-4.40  ,-4.47  ,-4.87
201408  ,-2.62  ,-1.18  ,-0.77  ,-0.28  ,-0.61  ,-0.30
201409  ,-5.54  ,-4.96  ,-3.67  ,-5.87  ,-4.38  ,-4.04
201410  ,-7.31  ,-3.48  ,-4.54  ,-2.90  ,-1.30  ,-2.67
201411  ,-0.98   ,0.44  ,-0.34   ,2.57   ,2.37   ,2.35
201412  ,-5.44  ,-2.17  ,-1.85  ,-3.82  ,-2.52  ,-2.43
201501  ,-4.52  ,-3.30  ,-2.78  ,-3.07   ,0.25   ,0.83
201502   ,5.85   ,3.72   ,4.87   ,8.94   ,5.99   ,5.81
201503  ,-4.11  ,-1.56  ,-1.18  ,-2.77  ,-1.99  ,-2.37
201504   ,7.01   ,6.52   ,6.81   ,6.88   ,4.61   ,4.18
201505   ,0.23   ,0.52   ,2.12  ,-1.32   ,0.35   ,1.98
201506  ,-0.37   ,0.40   ,0.01  ,-3.39  ,-2.07  ,-2.21
201507  ,-0.96   ,1.82   ,2.75   ,0.10   ,2.38   ,3.07
201508  ,-2.61  ,-1.17  ,-0.20  ,-6.00  ,-4.74  ,-4.45
201509  ,-3.66  ,-2.33  ,-1.00  ,-6.55  ,-2.89  ,-2.78
201510   ,1.65   ,2.23   ,3.36   ,6.54   ,5.89   ,5.08
201511  ,-4.86  ,-2.43  ,-0.18  ,-2.36  ,-0.69   ,0.47
201512  ,-0.16   ,2.67   ,3.14  ,-3.60  ,-0.44   ,1.08
