This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. 
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200011,       61.02,       67.08,       64.19,       57.42,       42.91,      312.21,      349.23,      366.02,      357.44,      356.19,      687.48,      926.64,      997.42,     1011.30,     1042.73,     2122.17,     2637.27,     2637.31,     2721.34,     2628.77,    36041.34,    18365.74,    19003.03,    10838.34,    10060.50
200012,       48.91,       59.10,       60.55,       53.60,       41.22,      253.98,      318.32,      355.00,      341.80,      345.98,      551.49,      860.15,      939.84,     1014.94,     1058.98,     1728.95,     2617.07,     2639.23,     2772.45,     2582.74,    32190.22,    17285.00,    18132.46,    10639.65,     9399.96
200101,       45.11,       60.68,       60.58,       55.64,       42.01,      252.84,      342.14,      399.28,      374.54,      387.28,      569.12,      973.78,     1043.90,     1151.79,     1172.16,     1815.77,     2869.64,     2910.96,     3088.03,     2989.91,    31559.04,    18564.89,    19255.28,    11387.94,     9490.72
200102,       57.56,       71.32,       69.93,       61.89,       47.61,      290.63,      371.17,      413.64,      394.80,      409.12,      643.92,      992.49,     1039.68,     1115.05,     1209.14,     1943.88,     2899.51,     2904.12,     2995.25,     3085.00,    32638.92,    19423.85,    19972.97,    11227.64,     9542.39
200103,       49.99,       66.12,       68.91,       61.95,       47.80,      250.43,      359.34,      407.57,      386.21,      417.01,      536.03,      953.74,     1033.33,     1123.65,     1219.88,     1649.35,     2842.11,     2855.24,     3004.95,     3101.20,    28703.02,    18823.47,    19769.14,    11513.43,     9800.71
200104,       44.62,       66.20,       68.83,       61.69,       47.44,      233.94,      356.99,      391.45,      383.75,      411.51,      474.31,      916.86,      996.50,     1080.12,     1227.33,     1466.64,     2723.06,     2787.79,     2984.18,     3047.74,    26335.49,    18334.54,    19673.28,    11357.51,     9503.21
200105,       49.56,       71.93,       70.92,       64.39,       50.69,      262.21,      374.43,      418.50,      398.99,      438.61,      534.06,      997.60,     1053.44,     1129.66,     1300.79,     1709.07,     2933.22,     2909.95,     3220.21,     3292.47,    28749.69,    19209.39,    20373.52,    11636.26,    10119.09
200106,       57.67,       80.39,       77.79,       71.74,       56.07,      269.33,      388.98,      426.91,      422.19,      456.95,      559.73,      998.86,     1079.24,     1134.47,     1319.62,     1798.41,     3052.54,     2991.53,     3247.08,     3074.35,    28798.75,    19494.69,    20928.81,    11713.38,    10575.79
200107,       93.79,       89.08,       95.00,       71.67,       48.07,      463.77,      479.86,      451.63,      443.06,      430.54,     1140.07,     1153.39,     1161.86,     1046.58,     1168.98,     3109.68,     2889.65,     2958.19,     2799.90,     2682.94,    40455.05,    18275.56,    16175.54,    16778.90,    19683.17
200108,       86.93,       84.32,       92.90,       71.90,       48.58,      416.22,      443.98,      421.57,      428.47,      413.56,     1034.91,     1102.14,     1127.75,     1029.87,     1192.79,     2956.98,     2862.20,     2985.57,     2869.59,     2663.60,    39910.22,    18128.71,    15820.12,    16379.39,    20743.63
200109,       80.51,       80.40,       89.31,       71.14,       48.26,      374.33,      424.79,      409.26,      423.67,      408.52,      963.67,     1067.81,     1093.00,     1019.02,     1172.94,     2743.86,     2740.70,     2884.53,     2816.84,     2378.56,    36967.72,    17330.94,    15449.16,    14978.88,    18952.45
200110,       67.96,       68.64,       80.46,       64.42,       41.78,      303.17,      358.40,      359.29,      358.27,      340.27,      813.47,      927.24,      960.04,      891.17,      947.42,     2289.47,     2379.42,     2603.62,     2425.30,     1932.81,    34189.04,    15484.41,    14306.73,    13292.21,    18501.06
200111,       75.51,       73.75,       86.28,       67.10,       44.01,      337.83,      391.64,      376.21,      366.61,      352.99,      916.86,      986.62,      988.44,      925.46,     1039.91,     2483.92,     2449.81,     2622.35,     2467.71,     1974.90,    35348.66,    15376.80,    14046.02,    13441.48,    16046.63
200112,       81.12,       81.38,       89.95,       71.24,       47.23,      373.29,      424.44,      397.32,      403.75,      393.17,     1007.49,     1049.33,     1046.51,     1005.51,     1170.31,     2745.94,     2650.76,     2793.35,     2724.64,     2172.67,    38255.88,    16282.17,    14744.65,    14885.92,    18081.80
200201,       92.47,       87.76,       95.27,       75.64,       51.23,      404.24,      448.73,      424.91,      435.22,      422.79,     1058.30,     1113.65,     1116.07,     1060.93,     1256.78,     2858.37,     2799.07,     2940.43,     2840.09,     2265.50,    38442.38,    16705.34,    15229.21,    14681.92,    18327.28
200202,       85.10,       87.74,       98.16,       78.60,       54.40,      378.22,      438.03,      426.88,      438.97,      428.61,     1007.52,     1097.60,     1102.07,     1080.25,     1300.75,     2760.87,     2797.39,     2989.92,     2912.59,     2203.70,    38125.98,    16293.81,    15024.84,    14501.48,    17106.08
200203,       77.25,       82.55,       95.43,       77.12,       52.63,      342.41,      412.38,      423.72,      444.42,      426.64,      933.12,     1087.05,     1092.42,     1079.55,     1387.32,     2645.76,     2827.73,     3023.94,     2835.93,     2418.61,    37048.89,    16385.59,    15106.65,    14293.20,    15329.10
200204,       83.30,       89.50,      103.15,       83.46,       58.18,      375.11,      449.22,      458.83,      478.56,      484.27,     1011.11,     1168.92,     1169.60,     1157.18,     1517.43,     2824.04,     3016.90,     3197.63,     2978.06,     2605.09,    38154.52,    17295.51,    15713.51,    15191.54,    15756.20
200205,       74.87,       90.89,      105.86,       86.46,       61.55,      356.68,      451.12,      474.90,      499.34,      506.12,      960.42,     1185.22,     1196.68,     1169.12,     1511.96,     2728.35,     3046.35,     3170.33,     2926.76,     2591.33,    35120.64,    16596.82,    15729.05,    14884.33,    13146.27
200206,       69.44,       86.44,      102.93,       86.87,       61.92,      329.99,      422.92,      453.54,      482.95,      474.27,      905.39,     1141.32,     1151.41,     1140.47,     1485.45,     2653.94,     3034.67,     3156.42,     2874.64,     2618.83,    34577.86,    16834.04,    15703.89,    15256.37,    12328.57
200207,      102.07,      123.04,      113.19,       91.73,       55.96,      522.59,      560.83,      523.26,      543.84,      530.52,     1232.28,     1204.14,     1200.15,     1191.31,     1198.10,     3070.19,     3060.60,     2863.85,     2972.51,     2886.71,    33433.22,    23772.44,    17307.99,    14432.77,    18003.41
200208,       83.49,      104.20,       97.89,       81.53,       49.71,      437.88,      466.68,      448.71,      458.65,      433.91,     1127.50,     1081.53,     1062.08,     1030.19,     1007.91,     2739.28,     2797.96,     2559.82,     2647.69,     2353.95,    31676.92,    21331.47,    15960.13,    12981.25,    15420.01
200209,       84.12,      102.28,       94.82,       81.00,       49.08,      438.51,      470.42,      445.92,      462.71,      429.82,     1130.22,     1078.85,     1087.25,     1049.34,     1047.00,     2709.80,     2788.61,     2590.39,     2649.33,     2471.53,    31711.48,    21375.07,    16161.59,    13489.54,    16613.75
200210,       76.01,       94.95,       87.48,       75.53,       46.13,      403.30,      438.22,      419.34,      423.39,      395.91,     1040.41,      986.48,      981.08,      964.50,      939.77,     2476.67,     2536.58,     2257.21,     2340.53,     1927.42,    28180.48,    18897.92,    14774.63,    12306.37,    15128.78
200211,       81.43,       99.51,       90.22,       76.56,       47.31,      442.90,      451.34,      435.21,      432.14,      386.74,     1108.74,     1017.32,     1039.15,      992.00,      933.69,     2644.29,     2681.54,     2323.44,     2386.90,     1985.33,    30871.87,    20862.15,    15231.43,    13127.16,    16538.87
200212,       97.30,      113.07,       99.82,       82.77,       52.03,      501.10,      498.05,      468.65,      457.59,      413.08,     1216.73,     1094.19,     1101.80,     1051.64,     1035.20,     2897.41,     2872.15,     2541.09,     2588.23,     2290.62,    32273.11,    22114.83,    15941.97,    14207.71,    17685.75
200301,       87.14,      107.18,       94.64,       80.64,       50.90,      449.83,      460.52,      445.79,      442.52,      397.45,     1125.15,     1044.85,     1069.57,     1008.48,      972.31,     2687.11,     2708.40,     2448.46,     2477.13,     2243.34,    30185.29,    20766.96,    15400.43,    13513.87,    16188.51
200302,       87.54,      107.63,       92.68,       80.68,       51.26,      433.95,      445.82,      433.60,      430.69,      384.51,     1098.91,     1004.69,     1033.55,      967.44,      934.66,     2649.58,     2622.82,     2446.60,     2398.47,     2097.81,    29315.53,    20136.85,    15120.54,    12815.31,    15417.43
200303,       83.31,      105.49,       90.63,       80.00,       50.66,      422.65,      436.25,      424.52,      418.52,      353.68,     1056.42,      994.16,     1001.03,      928.71,      904.75,     2566.13,     2575.92,     2390.83,     2382.86,     1951.90,    29215.17,    19311.65,    14653.08,    12292.03,    14571.58
200304,       85.35,      107.57,       91.62,       81.72,       51.15,      433.47,      438.19,      425.61,      425.58,      354.65,     1082.15,     1000.14,     1008.02,      924.43,      912.35,     2598.75,     2545.83,     2407.73,     2413.51,     1863.02,    29556.41,    19310.91,    14776.06,    12151.29,    14067.07
200305,       96.07,      119.96,       99.80,       88.33,       56.85,      480.62,      480.24,      463.82,      466.29,      387.75,     1177.12,     1083.33,     1104.80,     1033.91,     1008.76,     2828.80,     2733.60,     2660.23,     2592.35,     2025.26,    31652.81,    21121.74,    15985.15,    13433.35,    15950.03
200306,      117.35,      139.25,      111.62,       97.12,       63.78,      543.06,      529.68,      514.94,      501.79,      425.01,     1279.93,     1175.76,     1203.96,     1137.89,     1091.15,     3120.80,     3001.64,     2893.70,     2840.62,     2212.33,    32969.46,    22437.46,    16982.58,    14284.97,    17093.28
200307,      113.87,      139.45,      118.77,      101.22,       64.81,      531.31,      550.12,      518.87,      529.34,      493.33,     1179.86,     1209.91,     1212.26,     1263.39,     1186.85,     2975.99,     2980.82,     2847.07,     2980.76,     2834.09,    33507.14,    24193.60,    19769.42,    16277.94,    11851.70
200308,      125.09,      150.25,      129.12,      110.92,       70.18,      575.61,      581.48,      551.39,      562.71,      532.51,     1265.32,     1268.03,     1230.87,     1308.61,     1219.06,     3083.38,     3101.81,     2933.96,     3155.07,     2868.70,    33889.02,    25058.40,    19973.60,    16016.25,    12174.07
200309,      130.73,      157.73,      134.44,      116.01,       75.71,      600.49,      598.82,      579.92,      591.57,      565.51,     1316.73,     1317.06,     1285.66,     1420.91,     1304.30,     3238.58,     3211.89,     3063.51,     3308.73,     3140.39,    34502.84,    25231.86,    20142.62,    16319.98,    12642.65
200310,      135.52,      158.91,      134.79,      119.00,       79.77,      586.36,      585.18,      566.39,      565.73,      558.53,     1285.55,     1278.28,     1260.02,     1395.26,     1297.63,     3179.22,     3138.30,     3027.10,     3270.63,     3142.05,    34235.54,    24867.85,    19912.46,    15752.47,    12177.28
200311,      143.80,      173.22,      144.52,      132.41,       89.63,      641.52,      628.23,      603.81,      621.56,      619.76,     1403.03,     1351.36,     1340.07,     1537.04,     1452.08,     3427.62,     3407.89,     3283.67,     3573.14,     3397.23,    35773.89,    26672.79,    21517.84,    16605.16,    12721.11
200312,      148.46,      179.05,      152.63,      137.16,       96.85,      658.23,      650.03,      618.77,      647.56,      640.26,     1455.43,     1391.13,     1363.44,     1619.92,     1500.25,     3469.77,     3503.44,     3399.97,     3689.70,     3525.65,    36033.60,    26746.65,    21708.53,    16663.28,    13302.59
200401,      149.68,      183.01,      156.75,      139.89,      101.53,      666.99,      666.93,      633.22,      662.17,      662.34,     1447.23,     1426.29,     1418.57,     1649.39,     1624.60,     3497.37,     3616.28,     3484.43,     3871.87,     3619.85,    37633.00,    28060.51,    22724.58,    17881.63,    14146.10
200402,      158.73,      193.52,      165.62,      148.31,      110.41,      678.90,      692.12,      653.94,      689.42,      710.74,     1493.77,     1453.67,     1442.65,     1704.25,     1725.93,     3559.73,     3668.74,     3640.07,     3970.79,     3791.66,    38391.26,    28395.09,    23360.13,    18092.63,    14672.20
200403,      160.01,      194.24,      165.78,      150.81,      110.61,      686.00,      704.59,      659.79,      686.52,      712.43,     1493.20,     1489.74,     1494.35,     1741.27,     1733.95,     3648.87,     3721.16,     3716.85,     4102.84,     3816.21,    38726.09,    28979.01,    23617.76,    18392.52,    15269.25
200404,      157.57,      194.43,      164.60,      151.67,      110.37,      698.76,      716.88,      655.28,      696.26,      722.70,     1515.86,     1499.19,     1495.23,     1745.40,     1748.75,     3667.80,     3688.04,     3752.61,     4056.77,     3766.34,    37786.07,    28708.79,    22831.58,    18596.55,    15054.23
200405,      151.38,      185.00,      158.61,      144.26,      103.53,      670.75,      684.25,      640.34,      664.75,      661.33,     1487.71,     1455.78,     1443.38,     1642.13,     1629.19,     3610.31,     3516.15,     3601.02,     3941.63,     3630.00,    37877.75,    27726.60,    22068.59,    18128.67,    14900.16
200406,      148.36,      183.90,      158.65,      143.36,      104.90,      681.34,      692.15,      651.52,      671.95,      686.10,     1508.23,     1487.59,     1471.12,     1654.15,     1656.31,     3649.46,     3587.07,     3694.15,     3940.31,     3772.03,    38345.05,    27985.69,    22125.02,    18185.18,    14918.77
200407,      178.42,      193.35,      191.76,      145.04,      103.07,      783.40,      790.43,      747.27,      785.44,      742.57,     1681.69,     1632.08,     1630.04,     1633.39,     1700.74,     4120.23,     3804.38,     3729.57,     3805.31,     3724.23,    39924.11,    31686.28,    20278.65,    22261.04,    17379.39
200408,      156.34,      178.89,      179.25,      137.03,       98.72,      714.04,      725.75,      700.97,      747.12,      712.39,     1533.22,     1537.27,     1573.65,     1592.12,     1622.31,     3867.31,     3605.29,     3576.51,     3580.43,     3655.05,    37924.45,    31165.48,    20062.18,    21781.61,    17117.35
200409,      154.05,      178.49,      176.32,      134.05,       97.54,      682.01,      714.54,      701.58,      748.50,      713.85,     1496.19,     1508.89,     1585.77,     1595.76,     1595.52,     3802.19,     3569.79,     3578.25,     3603.24,     3652.85,    37737.56,    31924.17,    20226.82,    21959.05,    17126.94
200410,      161.46,      185.17,      185.60,      139.39,      101.00,      738.60,      754.12,      738.14,      780.26,      742.10,     1557.45,     1579.39,     1641.08,     1642.97,     1637.41,     3912.91,     3648.47,     3738.31,     3708.22,     3771.37,    37705.36,    32350.99,    20861.97,    22221.02,    17063.54
200411,      163.33,      188.75,      191.62,      140.14,      101.93,      766.89,      777.66,      750.13,      781.63,      763.46,     1591.75,     1648.64,     1670.01,     1646.75,     1655.61,     4067.11,     3745.72,     3780.80,     3757.03,     3751.50,    38230.13,    32767.61,    21505.07,    22239.25,    17424.24
200412,      180.94,      205.10,      207.84,      149.56,      111.33,      815.42,      851.60,      817.71,      853.60,      846.44,     1682.80,     1764.06,     1800.85,     1757.22,     1813.86,     4277.97,     4007.42,     4062.23,     4024.16,     4106.81,    39079.29,    34328.79,    22735.47,    22981.29,    18451.36
200501,      191.41,      214.13,      215.73,      155.33,      119.19,      843.77,      875.83,      835.51,      873.33,      877.03,     1770.61,     1825.70,     1825.01,     1797.01,     1893.16,     4460.76,     4172.82,     4226.17,     4229.35,     4227.54,    40512.71,    35592.00,    23013.24,    24227.20,    18857.22
200502,      179.09,      205.26,      207.72,      151.31,      118.07,      797.15,      848.47,      800.73,      853.94,      855.33,     1707.35,     1753.01,     1765.33,     1779.30,     1832.38,     4334.05,     4015.23,     4097.46,     4152.15,     4135.43,    39197.51,    35022.72,    22585.52,    23624.01,    18820.62
200503,      177.68,      204.52,      206.43,      153.82,      123.14,      815.80,      860.09,      819.05,      890.58,      882.64,     1716.20,     1808.81,     1804.88,     1810.68,     1870.04,     4417.10,     4095.66,     4202.32,     4288.04,     4333.52,    39402.62,    36588.09,    23122.36,    23974.63,    19870.53
200504,      166.74,      198.40,      199.74,      151.02,      120.65,      780.17,      838.28,      797.99,      879.46,      869.90,     1685.32,     1764.63,     1758.45,     1763.24,     1865.99,     4321.48,     4079.64,     4248.26,     4141.70,     4256.06,    38899.07,    35137.16,    22944.41,    23853.55,    19682.30
200505,      158.49,      184.93,      188.82,      141.14,      112.33,      720.59,      784.32,      744.83,      823.00,      821.35,     1589.96,     1699.27,     1659.36,     1665.84,     1786.44,     4152.99,     3889.50,     4077.80,     4029.68,     4115.55,    38475.03,    34251.15,    22388.75,    23556.89,    19073.09
200506,      169.48,      196.59,      197.79,      147.00,      118.23,      788.96,      847.30,      794.05,      866.80,      878.19,     1667.03,     1804.19,     1742.62,     1737.04,     1915.81,     4406.93,     4118.30,     4293.85,     4299.91,     4250.67,    39889.94,    35112.46,    22616.08,    24050.94,    19755.29
200507,      190.32,      215.59,      199.94,      170.92,      128.71,      902.64,      900.75,      903.23,      910.42,      935.01,     1837.07,     1840.92,     1792.84,     1973.44,     1886.56,     4483.89,     4579.93,     4282.53,     4413.41,     4218.06,    34575.64,    36480.71,    32640.99,    22866.44,    26356.17
200508,      205.45,      233.23,      212.81,      184.21,      138.38,      962.33,      961.41,      967.58,      963.46,      999.78,     1919.40,     1955.23,     1907.49,     2065.50,     1974.12,     4762.82,     4824.27,     4504.74,     4631.88,     4429.68,    36188.24,    37944.78,    33523.30,    23704.30,    27400.81
200509,      200.57,      233.12,      210.87,      182.65,      137.29,      937.40,      952.79,      953.16,      947.47,      977.22,     1874.81,     1943.09,     1887.46,     2034.38,     1963.76,     4678.17,     4789.79,     4489.61,     4670.34,     4357.76,    35572.38,    37481.87,    33201.96,    23860.09,    27180.34
200510,      202.99,      237.71,      211.78,      185.20,      136.86,      939.62,      963.03,      961.45,      951.07,      980.90,     1862.43,     1989.49,     1907.48,     2018.80,     1970.12,     4700.47,     4752.74,     4561.73,     4830.67,     4430.53,    35275.93,    37884.80,    33661.21,    24157.68,    27841.57
200511,      194.94,      230.91,      204.72,      182.31,      134.26,      906.17,      946.80,      931.30,      923.14,      952.25,     1803.25,     1909.67,     1875.21,     1940.02,     1899.25,     4651.26,     4584.21,     4431.03,     4598.76,     4264.56,    35140.36,    36710.59,    33159.26,    23921.95,    27369.79
200512,      206.17,      242.41,      214.71,      188.85,      138.88,      953.52,      991.26,      975.40,      953.06,      985.89,     1928.94,     2023.91,     1958.28,     2012.95,     1972.60,     4910.13,     4794.95,     4508.69,     4717.55,     4464.92,    36340.16,    38131.12,    34289.62,    24678.48,    28536.55
200601,      206.70,      242.95,      214.90,      189.41,      140.84,      953.69,      978.06,      972.67,      946.12,      978.37,     1938.55,     2038.90,     1944.10,     2020.55,     1992.32,     4956.13,     4820.13,     4578.56,     4818.44,     4490.00,    35959.36,    38133.50,    34507.98,    25169.71,    28409.08
200602,      230.97,      265.35,      232.09,      204.44,      153.52,     1021.17,     1062.90,     1074.45,     1039.22,     1051.90,     2040.88,     2209.26,     2101.67,     2113.56,     2113.02,     5196.29,     5033.27,     4792.86,     5000.94,     4693.03,    36380.15,    39045.23,    35024.61,    26466.21,    29517.51
200603,      229.85,      268.56,      230.60,      202.02,      154.16,     1020.69,     1059.19,     1061.06,     1042.54,     1031.35,     2045.04,     2168.32,     2066.49,     2087.92,     2126.00,     5244.34,     5002.70,     4772.82,     4899.37,     4746.78,    36251.94,    39087.07,    35301.69,    26484.06,    29179.63
200604,      240.59,      285.27,      239.38,      212.74,      164.76,     1041.94,     1114.90,     1127.66,     1096.81,     1072.71,     2144.53,     2250.55,     2127.42,     2144.16,     2165.00,     5423.92,     5118.54,     4830.39,     4929.65,     4865.32,    36605.05,    39823.70,    35672.77,    27092.28,    29413.49
200605,      238.87,      279.97,      240.33,      213.01,      168.65,     1036.47,     1123.09,     1157.28,     1085.21,     1096.01,     2119.83,     2240.22,     2174.42,     2132.66,     2221.37,     5408.69,     5128.52,     4883.18,     5083.93,     4993.36,    36281.11,    40689.81,    36484.13,    27615.91,    30851.21
200606,      216.52,      260.66,      229.51,      203.56,      162.31,      971.38,     1054.72,     1107.42,     1027.04,     1061.04,     1976.51,     2129.32,     2082.75,     2060.71,     2178.67,     5106.63,     4983.25,     4747.61,     5003.70,     4836.36,    35179.84,    39477.29,    35492.57,    27575.13,    29964.00
200607,      221.71,      233.64,      250.11,      197.47,      153.33,     1034.17,     1028.64,     1037.94,      985.95,      961.69,     2037.65,     2113.18,     2034.43,     2110.99,     2067.90,     4930.95,     4858.72,     4538.58,     5035.64,     4993.24,    34607.98,    37928.11,    31187.82,    33446.04,    38624.77
200608,      208.92,      225.35,      240.30,      193.16,      149.05,      980.14,      982.23,     1006.77,      969.53,      926.43,     1909.35,     2050.91,     1946.35,     2070.64,     2039.86,     4693.56,     4710.65,     4420.39,     4874.42,     4919.39,    34233.63,    38524.01,    31888.90,    33995.48,    39926.64
200609,      216.92,      231.36,      248.44,      198.20,      153.56,     1012.59,     1004.77,     1039.00,     1001.00,      941.96,     1955.21,     2092.08,     1989.91,     2125.81,     2079.97,     4759.60,     4862.15,     4428.50,     5021.93,     5042.11,    35614.22,    39171.46,    32590.93,    33903.89,    40087.09
200610,      217.80,      231.19,      247.43,      199.30,      156.96,     1015.79,     1018.09,     1043.05,     1017.13,      952.14,     1992.66,     2090.94,     2011.36,     2147.45,     2099.96,     4849.16,     5010.96,     4473.95,     5072.30,     5077.68,    36502.90,    40195.62,    33335.70,    34664.80,    41784.94
200611,      234.02,      245.40,      262.85,      208.27,      165.42,     1070.50,     1068.37,     1092.89,     1064.43,      999.06,     2106.89,     2176.50,     2089.55,     2224.48,     2210.09,     5057.94,     5240.25,     4570.70,     5213.27,     5214.95,    37790.51,    41072.73,    35035.20,    36319.85,    43736.32
200612,      236.14,      253.41,      266.58,      212.28,      169.92,     1088.06,     1097.78,     1114.16,     1098.06,     1026.94,     2176.39,     2245.40,     2187.90,     2306.70,     2285.56,     5248.67,     5412.95,     4725.32,     5322.89,     5454.67,    38100.51,    41851.30,    36681.42,    37405.55,    43584.63
200701,      235.93,      255.03,      269.97,      213.52,      176.19,     1058.77,     1090.19,     1128.01,     1100.71,     1038.55,     2152.58,     2226.12,     2196.74,     2335.86,     2294.51,     5188.14,     5424.48,     4706.39,     5415.32,     5578.52,    38030.23,    42334.28,    36970.53,    38387.30,    45126.68
200702,      240.09,      253.76,      269.29,      214.09,      181.48,     1078.19,     1102.62,     1145.63,     1102.78,     1064.15,     2233.13,     2293.25,     2235.97,     2423.72,     2313.31,     5411.23,     5635.14,     4798.27,     5549.11,     5683.43,    38820.32,    42767.27,    37304.49,    38456.72,    46665.85
200703,      238.91,      252.82,      264.88,      212.27,      182.72,     1069.29,     1095.16,     1147.60,     1084.10,     1069.20,     2242.45,     2298.35,     2264.72,     2428.24,     2321.84,     5384.81,     5640.06,     4826.12,     5474.31,     5713.25,    37830.60,    42171.89,    36245.97,    37835.39,    45240.90
200704,      240.20,      253.38,      266.59,      212.27,      186.29,     1078.53,     1107.73,     1143.55,     1094.98,     1055.78,     2287.47,     2337.85,     2301.25,     2432.40,     2353.11,     5436.24,     5693.45,     4808.21,     5471.25,     5861.79,    37989.30,    42619.87,    37140.49,    38180.32,    45565.72
200705,      248.99,      254.23,      266.64,      212.35,      188.88,     1103.41,     1136.82,     1157.13,     1101.50,     1079.49,     2362.83,     2431.93,     2394.14,     2508.26,     2415.04,     5675.40,     5887.00,     5016.30,     5780.97,     6005.91,    39944.06,    44871.82,    38631.10,    39170.85,    47125.75
200706,      254.63,      262.79,      271.43,      216.89,      193.47,     1133.78,     1182.49,     1204.86,     1119.81,     1113.16,     2526.78,     2539.80,     2532.11,     2621.10,     2501.40,     5853.65,     6075.72,     5238.07,     6053.15,     6150.43,    40897.39,    46610.18,    39980.29,    40441.80,    48751.59
200707,      255.29,      283.31,      260.34,      210.79,      172.23,     1136.34,     1165.27,     1168.34,     1165.72,     1198.61,     2486.91,     2508.20,     2598.42,     2609.78,     2575.61,     5914.53,     5825.80,     5452.01,     5889.40,     5690.94,    37487.57,    49421.79,    37927.43,    37383.87,    44113.16
200708,      241.26,      264.67,      241.15,      196.05,      158.92,     1084.47,     1095.30,     1100.90,     1079.54,     1080.21,     2404.67,     2429.70,     2447.54,     2452.90,     2379.37,     5757.74,     5560.24,     5120.74,     5589.11,     5233.74,    36999.41,    48691.82,    36118.88,    35594.27,    41632.17
200709,      242.49,      267.40,      244.71,      196.31,      154.51,     1106.99,     1123.23,     1124.19,     1111.60,     1066.06,     2392.08,     2479.96,     2453.31,     2465.42,     2299.87,     5839.19,     5538.30,     5029.39,     5524.11,     5169.00,    37902.52,    49704.37,    36557.82,    36367.43,    41539.66
200710,      248.67,      271.35,      244.10,      197.46,      152.95,     1136.37,     1132.42,     1130.25,     1117.24,     1059.87,     2463.96,     2564.64,     2504.98,     2502.07,     2307.49,     6023.56,     5646.86,     5074.68,     5677.37,     5194.88,    39839.91,    52667.44,    37567.05,    37233.68,    43360.75
200711,      258.50,      274.58,      242.85,      197.78,      152.34,     1172.73,     1183.07,     1140.87,     1126.74,     1061.38,     2561.24,     2619.09,     2595.01,     2529.93,     2365.93,     6191.84,     5797.71,     5174.12,     5814.18,     5092.26,    41652.96,    53480.21,    37834.63,    37723.40,    42947.63
200712,      234.11,      248.95,      222.45,      180.58,      139.13,     1093.32,     1101.52,     1068.35,     1040.04,      968.14,     2378.36,     2453.83,     2414.79,     2368.45,     2234.61,     5932.27,     5543.64,     4795.88,     5336.54,     4750.96,    40082.57,    52066.32,    35671.68,    35704.88,    40290.75
200801,      231.42,      250.72,      218.10,      179.29,      137.33,     1095.54,     1101.83,     1064.30,     1046.54,      955.10,     2323.95,     2429.92,     2398.14,     2343.42,     2224.66,     5909.51,     5542.54,     4605.28,     5248.31,     4639.21,    39663.16,    52098.29,    35541.05,    35189.32,    40529.69
200802,      202.88,      229.56,      202.38,      171.20,      130.16,      989.92,     1025.09,      979.07,     1005.31,      914.26,     2178.87,     2284.03,     2212.97,     2269.07,     2077.11,     5476.02,     5134.96,     4389.51,     5025.08,     4496.85,    36291.10,    49574.32,    33779.63,    33751.37,    38793.10
200803,      192.33,      221.05,      193.04,      167.34,      126.02,      939.77,      997.08,      967.06,      970.73,      870.13,     2098.45,     2229.64,     2166.06,     2228.47,     2011.14,     5428.11,     5066.72,     4218.85,     4890.39,     4249.20,    35309.30,    48560.31,    32342.41,    31994.24,    36360.38
200804,      186.11,      218.50,      197.07,      168.50,      125.73,      932.43,     1014.48,      989.42,      976.23,      880.52,     2030.54,     2255.83,     2111.15,     2204.99,     1987.98,     5392.77,     4942.35,     4111.32,     4724.93,     4190.08,    35322.31,    49204.57,    30910.86,    30866.71,    36566.33
200805,      194.07,      225.34,      198.91,      169.52,      127.59,      944.28,     1057.25,     1023.59,     1003.15,      879.96,     2171.08,     2405.19,     2299.50,     2327.44,     2136.32,     5718.41,     5272.44,     4350.64,     5098.36,     4299.84,    36498.88,    50871.86,    33101.81,    32090.17,    38894.55
200806,      205.15,      235.20,      203.23,      173.87,      130.36,     1011.17,     1093.22,     1104.38,     1057.93,      894.08,     2252.35,     2489.35,     2453.21,     2470.76,     2225.79,     5957.49,     5545.36,     4511.48,     5347.14,     4413.67,    37945.53,    50559.21,    33219.04,    32164.07,    39496.04
200807,      177.55,      170.38,      160.32,      148.03,      109.95,      793.42,      819.34,      794.13,      810.48,      793.25,     2031.91,     1939.07,     1984.42,     1974.24,     1967.23,     5117.98,     4939.17,     4663.33,     4457.39,     4526.90,    36842.79,    36692.09,    35440.03,    27677.30,    27144.11
200808,      187.57,      178.71,      168.00,      157.49,      114.25,      805.29,      842.36,      828.23,      838.48,      856.73,     2021.31,     1932.13,     2023.84,     1963.03,     2079.17,     5096.76,     4862.29,     4297.07,     4357.96,     4417.03,    36570.32,    35925.12,    34671.41,    28403.68,    30583.39
