This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Global_ex_US.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  Prior return is from -12 to - 2.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
201108      ,142.01      ,237.62      ,225.45     ,9605.84    ,11923.20     ,8060.77
201109      ,131.57      ,221.69      ,199.86     ,8613.76    ,11258.15     ,7059.91
201110      ,118.35      ,193.30      ,176.30     ,7259.19     ,9933.13     ,7125.89
201111      ,131.72      ,198.51      ,192.57     ,8402.10    ,10187.05     ,8836.10
201112      ,124.59      ,201.12      ,181.10     ,7258.44    ,10008.35     ,8916.12
201201      ,128.72      ,195.13      ,170.78     ,6762.72     ,9620.47     ,9744.67
201202      ,133.00      ,208.72      ,190.09     ,7921.95     ,9348.36    ,10122.26
201203      ,139.86      ,223.09      ,203.32     ,8603.45    ,10059.09    ,10192.03
201204      ,137.55      ,219.15      ,201.63     ,7728.25    ,10456.45    ,10389.67
201205      ,128.89      ,219.35      ,206.53     ,7571.74    ,10788.46     ,9511.48
201206      ,115.73      ,190.12      ,183.02     ,6687.72     ,9425.67     ,8571.27
201207      ,124.60      ,192.34      ,190.25     ,7637.33    ,10076.78     ,8858.55
201208      ,125.69      ,198.67      ,200.91     ,7272.86    ,10399.40     ,9375.18
201209      ,129.35      ,210.84      ,211.40     ,6940.61    ,11241.50     ,9692.28
201210      ,132.18      ,227.07      ,225.17     ,6755.78    ,12282.96     ,9097.42
201211      ,130.42      ,217.66      ,231.96     ,7816.84    ,12771.10     ,8065.06
201212      ,130.20      ,227.98      ,234.69     ,9325.25    ,11413.83     ,9282.98
201301      ,132.62      ,240.88      ,252.02     ,9472.55    ,11659.71     ,9956.61
201302      ,144.45      ,258.91      ,261.17    ,10013.75    ,12244.29    ,10651.53
201303      ,139.90      ,255.11      ,269.44     ,9370.05    ,11996.34    ,11149.15
201304      ,140.05      ,264.12      ,272.37     ,9784.82    ,11595.38    ,11209.70
201305      ,143.16      ,285.80      ,295.14    ,10132.59    ,12448.25    ,11992.21
201306      ,142.10      ,290.10      ,293.49    ,10148.88    ,12079.77    ,11717.05
201307      ,134.47      ,276.67      ,272.21    ,10581.97    ,12077.57     ,9561.64
201308      ,141.53      ,276.50      ,291.63    ,11174.96    ,13323.70     ,9578.37
201309      ,140.86      ,276.87      ,285.25    ,11584.05    ,12246.78     ,9644.21
201310      ,152.60      ,290.53      ,285.75    ,12418.46    ,13649.34     ,9056.52
201311      ,152.71      ,310.87      ,294.12    ,11966.89    ,14974.32     ,9835.35
201312      ,152.85      ,305.14      ,289.35    ,12429.44    ,14837.23     ,9802.38
201401      ,160.33      ,312.78      ,283.26    ,12130.99    ,15245.57    ,10136.03
201402      ,154.25      ,307.93      ,287.47    ,12071.53    ,13970.49     ,9514.37
201403      ,165.73      ,284.00      ,287.86    ,12562.69    ,14516.50    ,10484.30
201404      ,163.00      ,287.99      ,274.21    ,12707.84    ,14583.98     ,9732.93
201405      ,163.49      ,280.85      ,270.30    ,13865.15    ,14394.32     ,9374.32
201406      ,163.03      ,302.33      ,270.91    ,12928.71    ,14625.93    ,10505.39
201407      ,175.61      ,303.18      ,272.46    ,13533.03    ,14594.36    ,10041.55
201408      ,166.24      ,302.55      ,264.42    ,11964.57    ,14709.06    ,10170.53
201409      ,174.90      ,292.62      ,258.71    ,11100.35    ,14900.93    ,10475.94
201410      ,164.25      ,286.96      ,243.29    ,10021.10    ,14922.70    ,10335.48
201411      ,169.23      ,265.43      ,234.05     ,9949.29    ,14007.78    ,11241.57
201412      ,170.09      ,262.00      ,243.63    ,10081.10    ,14379.97    ,11570.79
201501      ,168.04      ,272.15      ,230.35     ,9300.34    ,13759.42    ,11489.53
201502      ,177.24      ,306.64      ,245.31     ,8482.34    ,14034.82    ,12147.22
201503      ,166.22      ,307.71      ,263.71    ,10165.26    ,13811.16    ,13203.92
201504      ,170.16      ,301.20      ,276.83     ,9831.53    ,14849.30    ,11268.28
201505      ,179.68      ,310.67      ,287.83    ,11094.14    ,14259.53    ,11865.99
201506      ,174.80      ,299.41      ,281.68    ,10159.41    ,14376.31    ,11138.65
201507      ,168.25      ,314.93      ,270.39    ,10713.82    ,13611.73     ,9889.97
201508      ,162.06      ,312.09      ,281.18    ,11516.42    ,13670.82    ,10036.41
201509      ,157.31      ,302.95      ,262.69    ,10416.28    ,12729.16     ,9532.14
