This file was created by CMPT_IND_RETS using the 201507 CRSP database.
It contains value- and equal-weighted returns for  5 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,Cnsmr,Manuf,HiTec,Hlth ,Other
197407,  -5.47,  -3.52,  -7.79,  -7.36,  -5.80
197408,  -7.84,  -7.14,  -8.55,  -7.90,  -8.98
197409,  -8.47,  -7.07, -11.05, -11.78,  -7.05
197410,   6.93,  11.62,   6.51,  19.96,   8.42
197411,  -6.12,  -3.53,  -5.75,  -1.61,  -5.12
197412,  -8.48,  -6.22, -10.07,  -8.27,  -7.71
197501,  31.14,  25.35,  34.68,  27.65,  29.01
197502,   4.89,   4.79,   8.32,  11.84,   5.85
197503,  11.68,   5.61,  11.55,   5.19,   7.21
197504,   3.39,   4.64,   6.70,   3.80,   1.65
197505,   6.90,   7.34,  10.84,   8.65,   7.02
197506,   8.12,   8.17,   8.65,   5.43,   5.99
197507,   0.80,  -1.58,  -2.42,  -2.52,  -0.67
197508,  -4.39,  -3.83,  -6.12,  -7.68,  -4.94
197509,  -2.62,  -3.23,  -4.39,  -5.04,  -4.40
197510,   3.98,   1.22,   0.48,   1.88,   0.61
197511,   3.96,   1.62,   1.61,   2.66,   0.79
197512,  -0.66,  -0.77,  -2.24,  -0.75,   0.50
197601,  20.38,  18.29,  24.58,  17.01,  16.67
197602,  14.09,   8.78,  14.04,   7.48,  10.81
197603,   1.73,   1.64,   2.98,   1.90,   2.75
197604,  -1.24,   0.06,  -1.14,  -3.51,  -0.17
197605,  -4.03,   0.27,  -3.21,  -1.81,  -1.83
197606,   1.17,   3.78,   5.82,   2.57,   2.71
197607,  -0.66,   0.85,  -1.36,   0.80,   0.77
197608,  -2.24,  -1.06,  -2.62,  -1.52,  -1.24
197609,   0.40,   2.76,   1.30,   2.06,   1.44
197610,  -2.76,  -1.85,  -3.78,  -1.10,  -1.45
197611,   2.72,   2.37,   3.05,   1.06,   2.63
197612,   9.47,   9.24,  12.39,   9.24,  10.34
197701,   2.17,   4.52,   5.33,   3.71,   3.61
197702,  -0.26,   0.01,   0.70,  -0.50,   0.89
197703,  -0.01,   0.85,   1.89,   0.65,   1.68
197704,   0.80,   2.40,   1.37,  -1.12,   2.35
197705,   0.01,   0.02,   0.34,   0.04,   0.90
197706,   4.49,   5.63,   6.16,   7.14,   5.42
197707,   1.16,  -0.17,   1.13,   0.86,   2.29
197708,  -0.16,  -1.22,   0.43,  -0.43,   0.07
197709,   1.87,   0.47,   0.86,   4.78,   1.70
197710,  -1.83,  -3.05,  -2.32,  -0.35,  -2.16
197711,   6.73,   6.88,   9.12,   8.17,   7.07
197712,   1.52,   1.71,   3.40,   3.92,   2.38
197801,  -1.15,  -2.23,  -2.15,  -1.42,  -0.30
197802,   3.20,   2.07,   2.49,   1.86,   2.55
197803,   6.96,   5.29,   9.52,   8.91,   6.85
197804,   7.71,   7.30,  11.54,  10.94,   7.80
197805,   7.35,   5.80,  11.59,   8.29,   6.18
197806,   0.43,   0.42,   0.50,   0.73,   1.87
197807,   3.17,   5.41,   7.31,   8.94,   5.60
197808,   9.88,   6.82,  16.78,   9.74,   9.01
197809,   1.03,  -0.14,   0.75,  -0.25,   0.64
197810, -19.01, -17.18, -23.79, -22.79, -16.36
197811,   4.09,   4.84,   7.99,   7.87,   2.68
197812,  -0.05,   1.15,   4.02,   3.32,   1.71
197901,   9.35,   9.60,  11.74,   8.97,   8.35
197902,  -2.67,  -1.46,  -3.35,  -4.45,  -1.14
197903,   6.61,   9.35,  11.13,   7.30,   7.53
197904,   2.27,   2.61,   3.01,   1.10,   3.18
197905,  -1.37,  -0.75,  -1.43,  -1.31,   0.38
197906,   2.60,   7.34,   5.19,   4.46,   5.98
197907,   1.37,   2.71,   1.79,   2.89,   2.68
197908,   7.18,   8.01,   9.45,   7.62,   6.76
197909,  -0.82,   0.15,  -0.34,   1.32,  -0.27
197910,  -9.60,  -9.26,  -9.17,  -9.27, -10.17
197911,   3.84,   7.68,  10.92,   9.77,   5.98
197912,   4.53,   7.63,   9.79,   7.15,   6.23
198001,   7.34,  11.43,  13.68,   8.25,   9.70
198002,  -1.35,  -0.97,  -0.70,  -3.28,  -0.67
198003, -15.12, -16.34, -18.82, -13.64, -15.96
198004,   3.50,   5.51,   5.69,   6.22,   5.85
198005,   7.90,   5.95,   6.94,  10.93,   7.77
198006,   3.86,   4.26,   3.15,   1.94,   5.14
198007,   8.25,   8.04,  16.51,  13.17,   8.53
198008,   6.17,   5.63,  12.70,   8.70,   5.67
198009,   3.70,   5.47,   6.40,   6.60,   4.64
198010,   1.87,   4.36,   7.22,   6.41,   4.76
198011,   2.37,   9.42,  10.34,   7.72,   6.17
198012,  -3.01,  -3.93,  -3.58,  -2.17,  -2.56
198101,   3.14,  -0.91,  -2.53,   2.90,   1.15
198102,   1.63,   0.23,  -2.10,  -1.81,   1.37
198103,   7.76,   6.30,   8.27,  11.85,   7.27
198104,   4.78,   0.03,   5.98,   7.14,   3.03
198105,   2.69,   2.18,   7.63,   3.72,   1.76
198106,   1.65,  -1.27,  -5.26,  -2.14,   0.19
198107,  -2.20,  -0.09,  -5.34,  -4.24,  -2.14
198108,  -6.54,  -7.10, -11.97, -11.01,  -6.44
198109,  -6.40, -10.52,  -9.69,  -7.72,  -8.60
198110,   6.03,   6.34,  10.45,   9.42,   6.99
198111,   1.20,   1.75,   2.29,   1.41,   2.39
198112,  -1.00,  -2.68,  -1.78,  -1.68,  -2.22
198201,  -0.39,  -2.78,  -1.01,  -0.77,  -2.12
198202,  -2.26,  -6.47,  -5.73,  -3.09,  -4.18
198203,   1.08,  -2.37,  -1.17,  -0.23,  -1.25
198204,   6.16,   3.11,   8.32,   9.71,   5.43
198205,  -1.53,  -2.45,  -3.50,  -3.71,  -2.41
198206,  -0.62,  -4.77,  -4.81,  -2.90,  -3.24
198207,   0.73,  -3.93,  -1.29,   0.47,  -1.37
198208,   4.60,   6.79,   6.06,   6.13,   6.99
198209,   5.00,  -0.24,   4.89,   5.50,   4.14
198210,  12.95,   9.99,  18.06,  15.50,  13.48
198211,  10.66,   4.22,  14.38,  14.87,  10.57
198212,   2.19,   1.70,   3.84,   4.06,   1.87
198301,   8.38,  10.86,  16.13,  12.43,  10.58
198302,   8.13,   2.43,   8.53,   8.44,   4.95
198303,   7.56,   3.17,   2.69,   6.07,   6.46
198304,   8.96,   6.64,   6.73,   8.62,   9.15
198305,   7.85,  10.03,  11.82,   8.13,   8.53
198306,   6.73,   3.80,   6.05,   5.70,   4.02
198307,  -1.34,  -0.17,  -6.03,  -6.93,  -1.39
198308,  -4.14,  -2.05,  -5.35,  -4.25,  -2.45
198309,   1.45,   0.29,  -1.38,  -2.67,   0.52
198310,  -4.53,  -4.62, -10.74, -10.68,  -4.70
198311,   3.94,   1.88,   4.88,   0.48,   2.67
198312,  -2.11,  -1.53,  -4.02,  -5.86,  -1.55
198401,  -1.10,   2.24,  -2.14,  -1.77,   0.81
198402,  -5.51,  -4.69,  -9.33,  -5.67,  -4.67
198403,   1.13,   1.63,  -0.51,   0.23,   0.30
198404,  -1.81,  -1.02,  -2.70,  -1.04,  -2.72
198405,  -3.90,  -4.14,  -6.27,  -7.71,  -5.39
198406,   2.87,   0.33,   2.70,   2.57,   0.92
198407,  -3.51,  -4.93,  -7.50,  -5.18,  -3.82
198408,   8.67,   8.65,  11.45,  12.79,   7.27
198409,   0.13,   0.18,  -3.05,  -2.79,   1.60
198410,  -2.11,  -3.12,  -4.10,  -2.03,  -0.54
198411,  -2.81,  -2.78,  -5.39,  -5.03,  -2.51
198412,   0.67,   0.37,   0.53,  -0.01,   1.04
198501,  11.11,   9.37,  17.73,  17.55,  12.05
198502,   4.34,   4.01,   6.02,   7.66,   4.42
198503,  -1.07,  -0.84,  -3.75,  -2.09,   0.64
198504,  -1.53,  -1.38,  -4.15,  -0.02,   0.27
198505,   3.02,   1.59,   1.03,   3.30,   3.13
198506,   1.07,  -0.96,  -1.48,   2.06,   2.20
198507,   1.00,   1.71,   2.85,   0.91,   2.30
198508,  -0.49,  -0.87,  -1.70,  -1.55,   0.96
198509,  -4.50,  -5.23,  -8.25,  -7.13,  -5.30
198510,   1.79,   1.37,   0.84,   2.41,   2.78
198511,   5.83,   4.64,   5.49,   5.54,   5.84
198512,   3.85,   1.02,   3.60,   3.92,   3.57
198601,   3.88,   2.07,   4.09,   4.94,   6.39
198602,   7.62,   3.61,   5.65,   3.81,   8.30
198603,   6.31,   3.84,   3.31,  10.02,   4.68
198604,   2.05,  -0.04,   2.70,   0.79,   1.72
198605,   5.02,   3.48,   3.10,   4.57,   3.46
198606,   2.56,   0.72,  -2.19,   2.41,   1.46
198607,  -8.17,  -7.01,  -9.70,  -8.67,  -6.33
198608,   0.33,   3.81,   0.97,   0.21,   2.14
198609,  -6.76,  -4.66,  -7.72,  -9.25,  -6.10
198610,   3.56,   1.89,   3.12,   3.57,   1.78
198611,   0.23,  -0.95,   0.17,  -1.47,  -1.84
198612,  -4.19,  -2.91,  -4.30,  -5.25,  -3.43
198701,   8.99,  13.70,  14.16,  12.15,  10.88
198702,   7.22,   6.31,  10.11,  14.77,   5.81
198703,   2.53,   5.61,   1.32,   3.09,   2.77
198704,  -2.76,  -1.08,  -0.71,  -2.51,  -2.72
198705,  -0.62,   2.47,   0.55,  -1.22,  -0.82
198706,   3.61,   3.34,   0.68,   2.01,   2.21
198707,   3.42,   6.50,   1.90,  -0.44,   2.46
198708,   2.17,   0.60,   1.81,  -0.09,   2.17
198709,  -2.13,  -1.33,  -0.91,  -2.10,  -1.84
198710, -29.42, -26.18, -31.00, -32.67, -24.85
198711,  -6.75,  -4.39,  -7.55,  -6.36,  -4.16
198712,   3.13,   2.88,   6.35,   1.44,   1.45
198801,   7.19,   7.83,   7.11,  12.55,   8.31
198802,   8.85,   6.05,   7.10,   7.47,   4.82
198803,   4.39,   4.34,   3.59,   6.10,   2.18
198804,   1.98,   2.22,   1.83,   1.54,   0.05
198805,  -1.09,  -0.74,  -3.41,  -2.26,  -1.70
198806,   4.96,   4.56,   6.55,   5.05,   4.53
198807,   0.32,  -0.02,  -1.11,  -0.14,   0.45
198808,  -2.01,  -2.43,  -3.49,  -1.92,  -1.72
198809,   3.51,   1.44,   2.12,   2.12,   1.35
198810,  -0.63,  -1.13,  -2.68,  -3.92,  -0.84
198811,  -4.40,  -3.05,  -4.90,  -6.80,  -3.56
198812,   2.01,   2.77,   3.88,   2.92,   0.70
198901,   5.61,   6.14,   7.70,   6.45,   6.18
198902,   0.65,   0.43,  -1.03,  -1.16,   1.19
198903,   2.65,   2.35,   1.25,   2.14,   0.80
198904,   3.85,   3.61,   3.76,   4.45,   2.24
198905,   3.38,   2.70,   3.10,   4.53,   2.21
198906,  -1.78,  -1.12,  -1.90,  -5.03,   0.09
198907,   3.76,   3.42,   0.99,   4.68,   3.03
198908,   1.37,   2.43,   1.80,   1.89,   2.32
198909,  -0.81,   0.47,   0.46,   2.74,   0.25
198910,  -6.77,  -4.54,  -4.34,  -4.72,  -5.27
198911,  -1.72,   0.19,  -2.34,   0.55,  -1.28
198912,  -1.01,   1.21,  -1.20,  -1.93,  -3.83
199001,  -5.64,  -4.23,  -5.66,  -5.58,  -5.14
199002,   1.80,   2.94,   3.24,   1.69,   0.81
199003,   3.56,   3.75,   3.92,   4.57,  -0.07
199004,  -2.42,  -2.66,  -2.06,  -0.88,  -3.42
199005,   4.29,   4.77,   7.78,   8.13,   2.04
199006,   0.61,  -0.09,   1.08,   5.14,  -0.70
199007,  -4.38,  -0.48,  -5.37,  -0.60,  -3.58
199008, -13.40,  -8.12, -14.53, -10.46, -11.36
199009,  -9.97,  -4.67,  -9.40,  -8.24,  -8.84
199010,  -6.70,  -5.76,  -4.91,  -3.89,  -7.30
199011,   4.08,   2.59,   4.37,   6.71,   3.61
199012,  -0.24,  -0.90,  -0.09,   3.48,  -0.73
199101,   9.59,   5.40,  14.71,  13.39,   7.22
199102,  12.46,  10.43,  13.87,  21.21,  15.24
199103,   8.77,   4.49,  11.18,  15.90,   7.15
199104,   2.36,   1.80,   5.83,   4.16,   3.13
199105,   4.26,   2.96,   1.04,   6.14,   2.75
199106,  -2.25,  -3.60,  -5.76,  -4.24,  -2.88
199107,   2.34,   4.19,   3.57,   7.81,   2.90
199108,   3.12,   2.42,   3.98,   6.28,   2.54
199109,   0.61,   0.18,   1.95,   7.50,  -0.77
199110,   1.11,   2.18,   3.48,  10.61,   1.28
199111,  -2.94,  -1.90,  -3.85,  -0.38,  -2.30
199112,   3.64,   1.89,   3.74,  10.78,   3.64
199201,  13.40,   9.50,  19.46,  24.78,  18.79
199202,   7.00,   4.03,   7.59,  -0.96,   6.98
199203,  -0.04,  -0.38,  -1.91,  -7.12,  -0.22
199204,  -4.38,  -1.59,  -5.05, -11.48,  -1.13
199205,  -1.28,   1.50,  -1.34,  -1.30,   2.26
199206,  -4.41,  -3.75,  -6.72,  -6.10,  -2.16
199207,   2.17,   2.52,   1.52,   3.60,   3.76
199208,  -2.01,  -2.22,  -4.31,  -3.84,  -2.29
199209,   1.49,   1.91,   1.88,  -1.50,   1.46
199210,   3.13,   0.72,   3.77,   3.84,   1.27
199211,   8.58,   4.80,  10.47,  12.29,   5.62
199212,   3.30,   2.71,   4.91,   0.95,   5.22
199301,   6.24,   6.08,   7.14,   3.23,   9.20
199302,  -2.59,   2.55,  -2.15, -12.75,   0.66
199303,   3.32,   3.43,   1.60,   0.13,   3.78
199304,  -2.58,  -0.26,  -3.35,  -4.02,  -0.76
199305,   4.66,   3.67,   6.83,   6.36,   1.78
199306,   0.27,   1.56,   3.22,  -0.02,   1.38
199307,   0.47,   1.12,   1.31,  -2.47,   3.07
199308,   2.72,   4.67,   6.76,   1.90,   3.59
199309,   2.55,   0.81,   3.83,   4.49,   3.39
199310,   4.22,   2.28,   5.86,   6.79,   3.40
199311,  -0.83,  -3.13,  -2.05,  -4.39,  -2.79
199312,   0.81,   1.71,   1.08,  -0.81,   1.49
199401,   2.46,   5.45,   5.75,   6.38,   5.27
199402,  -0.28,   0.38,   0.23,  -2.93,  -1.51
199403,  -3.84,  -3.99,  -4.86,  -7.01,  -3.57
199404,  -1.73,   0.37,  -2.18,  -4.52,  -0.69
199405,  -1.97,  -0.01,  -0.97,  -0.19,   1.29
199406,  -3.70,  -1.52,  -5.07,  -5.28,  -0.91
199407,   0.82,   2.61,   2.53,  -0.51,   0.96
199408,   4.31,   2.76,   5.87,   6.91,   2.47
199409,   0.22,   0.60,   3.00,   1.12,  -0.13
199410,  -0.12,   0.41,   4.05,  -1.56,  -1.76
199411,  -4.44,  -5.01,  -2.87,  -2.53,  -5.29
199412,  -3.69,  -0.25,   0.86,  -4.29,  -0.50
199501,   1.59,   1.29,   3.82,   7.36,   4.01
199502,   2.29,   2.98,   4.58,   2.66,   3.18
199503,   0.36,   1.58,   3.80,   3.13,   1.51
199504,   1.10,   2.42,   4.04,   2.17,   2.25
199505,  -0.25,   2.45,   2.44,   3.91,   2.11
199506,   3.55,   2.82,  10.67,   9.82,   4.33
199507,   4.68,   4.23,   9.65,   9.85,   5.04
199508,   1.70,   1.54,   4.36,   8.11,   4.47
199509,   1.80,   1.44,   4.13,   5.78,   2.68
199510,  -6.29,  -4.74,  -5.63,  -6.43,  -1.91
199511,   0.55,   1.47,   2.42,   1.17,   1.93
199512,  -1.84,   1.16,  -0.93,   7.25,   1.33
199601,   1.57,   2.83,   0.27,   9.49,   3.32
199602,   3.57,   2.42,   6.98,   5.26,   2.31
199603,   5.00,   2.73,   0.87,   3.32,   2.52
199604,   5.39,   6.01,  12.11,   7.46,   2.73
199605,   8.44,   5.12,  10.89,   7.43,   4.68
199606,  -2.97,  -1.68,  -7.63,  -6.47,  -0.79
199607,  -8.55,  -6.69, -13.67, -14.55,  -5.35
199608,   4.42,   3.85,   4.87,   5.37,   4.49
199609,   1.51,   3.02,   4.28,   3.97,   2.93
199610,  -3.13,   0.72,  -5.60,  -7.23,  -0.44
199611,   1.77,   4.21,   2.04,   0.86,   2.47
199612,  -2.07,   0.82,  -2.64,   1.01,   0.15
199701,   4.71,   6.49,   8.64,   9.44,   5.65
199702,  -0.30,  -2.74,  -6.27,  -1.36,   1.70
199703,  -4.09,  -2.59,  -9.16,  -9.84,  -3.33
199704,  -2.79,  -1.07,  -3.38,  -6.71,  -0.46
199705,   7.04,   9.08,  14.44,  10.26,   6.29
199706,   4.17,   4.22,   3.18,   2.70,   5.56
199707,   3.22,   5.83,   6.85,   1.19,   6.03
199708,   2.37,   3.86,   6.95,   2.81,   1.56
199709,   7.84,   7.44,   9.30,  11.38,   8.67
199710,  -2.28,  -2.03,  -4.91,  -2.22,  -0.02
199711,  -1.25,  -2.08,  -4.40,  -4.90,  -0.16
199712,  -4.98,  -2.75,  -7.21,  -6.83,   2.18
199801,   1.03,  -0.48,   3.45,   2.27,   1.04
199802,   7.10,   5.32,   8.04,   4.83,   5.67
199803,   5.30,   3.89,   4.93,   3.71,   5.58
199804,   3.33,   1.33,   4.29,  -0.42,   3.16
199805,  -2.69,  -4.47,  -7.87,  -4.12,  -3.57
199806,  -1.99,  -4.22,  -2.29,  -6.36,  -1.57
199807,  -5.35,  -7.95,  -6.66,  -5.45,  -4.05
199808, -19.71, -17.11, -23.82, -24.66, -18.70
199809,   0.41,   3.40,   5.80,   7.57,   3.66
199810,   3.89,   3.75,   6.48,   4.98,   1.12
199811,  11.37,   1.73,  16.55,   7.22,   4.49
199812,   4.44,  -1.95,   5.61,   2.02,   1.68
199901,   5.16,   2.51,  15.66,   8.89,   4.57
199902,  -4.13,  -5.85,  -6.99,  -7.25,  -2.49
199903,  -3.21,   0.64,   0.30,  -1.90,  -1.99
199904,   8.01,  12.39,  10.32,   3.21,   7.28
199905,   3.49,   2.91,   6.53,   5.89,   1.49
199906,   2.82,   3.48,   7.34,   3.66,   2.28
199907,  -1.11,   1.34,   1.89,   3.94,   0.04
199908,  -6.92,  -2.50,  -1.01,  -1.63,  -4.29
199909,  -3.24,  -3.02,   1.84,  -1.35,  -2.90
199910,  -2.47,  -3.18,   4.95,  -2.71,  -0.01
199911,   4.36,   1.51,  27.41,  13.21,   2.88
199912,   1.76,   3.02,  24.74,  15.82,   1.74
200001,   1.44,   3.80,  11.42,  24.04,  -0.71
200002,   3.07,   3.81,  33.15,  43.00,   1.21
200003,   4.25,   6.22,  -3.40,  -9.05,   1.78
200004,  -5.35,  -1.81, -19.97, -13.74,  -3.95
200005,  -4.91,  -0.34, -14.24,  -7.34,  -2.40
200006,   2.14,   2.56,  16.53,  19.12,   2.55
200007,  -1.61,  -0.86,  -8.39,  -2.45,   1.82
200008,   2.96,   6.42,   8.86,  12.80,   4.13
200009,  -4.21,  -2.15, -11.42,  -0.14,  -1.00
200010,  -5.26,  -3.47, -13.02,  -8.14,  -3.66
200011,  -9.44,  -6.30, -26.73, -13.72,  -5.74
200012,  -2.69,   6.26,  -9.08,  -3.65,   2.75
200101,  24.17,  10.85,  47.34,  22.06,  15.59
200102,  -2.11,  -1.49, -21.55,  -9.21,  -2.04
200103,  -3.89,  -3.14, -16.40,  -9.38,  -2.67
200104,   5.53,   5.97,  13.00,  12.55,   4.28
200105,   8.01,   5.21,   3.89,  13.56,   7.02
200106,   2.30,  -2.86,  -0.13,   7.27,   2.92
200107,  -0.45,  -2.71,  -9.88,  -2.73,   1.15
200108,  -0.49,  -3.22, -10.21,  -2.83,  -1.24
200109, -12.93, -12.59, -19.10, -11.85,  -9.35
200110,   4.32,   4.59,  19.11,  11.88,   1.72
200111,   7.80,   3.47,  15.24,   7.12,   5.64
200112,   5.98,   5.02,   8.65,   6.36,   5.57
200201,   4.61,   0.39,   1.89,  -3.23,   2.85
200202,  -0.71,   0.55, -11.94,  -7.94,  -0.18
200203,   8.27,  10.18,   9.84,   6.42,   6.33
200204,   5.07,   1.38,  -6.55,  -6.26,   3.54
200205,   1.13,  -3.20,  -6.95,  -3.89,   0.19
200206,  -4.72,  -5.18, -13.89, -10.09,  -2.84
200207, -12.88, -12.41, -15.12, -11.06,  -9.20
200208,  -0.89,   0.47,   0.64,  -0.66,   0.93
200209,  -7.88,  -8.38, -14.01,  -8.70,  -5.42
200210,   1.53,   2.11,  12.34,   4.70,   1.69
200211,   9.35,   7.92,  27.00,  11.36,   6.84
200212,  -4.50,  -2.81, -11.00,  -7.08,  -1.31
200301,  -2.43,  -0.94,   1.69,   1.71,   0.74
200302,  -4.02,  -2.35,  -3.33,  -2.67,  -1.56
200303,  -0.04,  -0.38,   1.01,   4.83,   1.92
200304,   9.45,   7.07,  12.86,  15.46,   8.34
200305,   8.68,  12.10,  22.91,  23.67,   8.71
200306,   5.81,   2.93,   5.96,   8.72,   4.17
200307,   6.98,   3.51,  11.94,   6.73,   6.14
200308,   5.75,   6.00,   7.16,   4.61,   2.94
200309,   0.61,   0.20,   3.55,   7.21,   1.74
200310,   8.86,   7.73,  11.99,   5.05,   7.34
200311,   3.18,   3.63,   5.01,   2.69,   3.90
200312,   2.58,   8.45,   0.78,   4.07,   3.14
200401,   5.06,   4.92,  11.97,  11.95,   4.17
200402,   3.42,   2.14,  -2.55,   0.45,   2.16
200403,   0.89,   1.08,  -1.94,   0.31,   1.11
200404,  -1.26,  -0.76,  -7.00,  -1.19,  -3.27
200405,  -0.67,   0.44,   1.75,  -3.95,   0.35
200406,   3.29,   6.19,   1.03,  -0.09,   2.52
200407,  -5.37,  -3.25, -12.90, -10.01,  -2.96
200408,  -2.84,  -1.41,  -2.97,   0.22,   0.10
200409,   2.97,   5.65,   4.27,   4.20,   3.62
200410,   1.84,   0.91,   3.52,  -1.19,   2.40
200411,   8.78,  10.63,   9.95,   8.19,   6.92
200412,   5.67,   3.94,   8.75,   7.67,   4.65
200501,  -2.06,  -1.40,  -7.52,  -4.16,  -2.18
200502,   1.00,   5.51,  -0.18,  -2.06,   0.84
200503,  -1.07,  -0.89,  -4.48,  -7.29,  -2.23
200504,  -5.56,  -6.51,  -8.11,  -3.50,  -4.43
200505,   5.65,   4.42,   6.40,   4.98,   3.89
200506,   4.17,   4.88,   2.18,   3.28,   2.97
200507,   6.07,   8.24,   6.85,   8.73,   4.81
200508,  -3.27,   0.82,  -1.07,  -0.93,  -1.14
200509,  -2.10,   2.91,   1.10,   0.33,   0.57
200510,  -3.19,  -5.77,  -3.41,  -4.60,  -1.10
200511,   3.79,   3.25,   4.83,   2.29,   3.48
200512,   0.18,   2.10,   1.13,   0.05,   0.60
200601,   6.45,  11.71,   8.73,  11.30,   4.75
200602,   1.20,  -1.89,   0.92,   2.18,   0.57
200603,   4.15,   5.06,   5.36,   2.75,   3.44
200604,   1.21,   3.88,   0.25,  -3.79,   0.66
200605,  -3.88,  -4.91,  -7.66,  -7.46,  -2.17
200606,  -0.61,   0.12,  -2.80,  -2.06,   0.41
200607,  -3.82,  -2.23,  -5.10,  -4.68,  -2.36
200608,   1.15,   0.60,   4.24,   3.68,   1.28
200609,   3.45,  -2.00,   1.34,  -0.45,   1.60
200610,   5.54,   6.14,   4.40,   6.55,   3.81
200611,   1.36,   4.52,   2.48,   2.63,   2.48
200612,   1.98,  -0.40,   1.43,   1.44,   1.81
200701,   3.27,   1.58,   2.78,   4.58,   1.24
200702,   0.40,   1.55,   0.43,   0.13,  -0.85
200703,   1.14,   2.12,   0.49,  -0.05,  -0.95
200704,   1.96,   4.46,   2.34,   5.07,   0.54
200705,   2.20,   4.08,   2.76,  -0.19,   2.43
200706,  -0.68,   0.59,   1.29,  -3.71,  -1.62
200707,  -5.90,  -3.84,  -3.28,  -5.05,  -6.63
200708,  -2.28,  -1.73,  -1.77,   0.09,  -0.18
200709,  -0.46,   3.12,   2.76,   3.09,   0.44
200710,  -0.34,   2.77,   2.90,   2.59,  -1.16
200711,  -9.07,  -7.64,  -9.89,  -8.22,  -7.28
200712,  -2.83,   1.78,  -0.36,  -2.67,  -2.90
200801,  -4.54,  -6.95,  -9.91,  -5.24,  -1.09
200802,  -3.95,   1.02,  -3.41,  -1.69,  -4.39
200803,  -1.53,  -1.80,  -2.90,  -5.63,  -2.19
200804,   2.14,   6.06,   2.97,   2.21,   0.06
200805,   2.28,   8.71,   5.22,   3.46,  -0.23
200806, -11.92,  -3.82,  -8.74,  -6.93, -12.90
200807,   0.90,  -4.04,  -1.17,   6.49,   2.64
200808,   3.96,   1.13,   2.08,  -0.02,   3.18
200809,  -8.97, -16.63, -14.56, -12.99,  -5.97
200810, -24.40, -25.05, -22.94, -18.84, -17.53
200811, -17.67, -14.42, -14.21, -13.90, -12.12
200812,   5.16,  -0.57,   3.54,   7.02,   1.93
200901,  -5.89,  -5.55,  -0.02,   6.12,  -8.92
200902,  -9.57, -16.57,  -8.67, -11.72, -11.77
200903,  15.82,   8.77,  12.47,  13.22,  12.55
200904,  33.34,  23.90,  20.81,  13.96,  17.75
200905,   8.37,  11.56,   8.73,  18.31,   6.58
200906,   3.46,   0.16,   6.99,  10.74,   0.30
200907,  12.67,  10.16,   8.46,   9.15,   6.02
200908,   7.59,   6.11,   7.68,   5.81,   5.82
200909,   6.38,  10.40,  10.83,   8.45,   2.47
200910,  -3.64,  -5.24,  -6.20, -10.58,  -7.13
200911,   1.93,   3.64,   3.01,   3.20,  -0.38
200912,   6.52,   8.22,   8.77,   7.86,   3.63
201001,  -0.77,  -2.56,  -3.15,   0.06,   2.03
201002,   5.76,   4.35,   4.98,   1.97,   2.48
201003,  10.01,   6.92,   8.40,   8.30,   7.16
201004,   7.31,   8.10,   5.83,   7.02,   9.22
201005,  -7.37,  -9.31,  -7.02,  -9.03,  -8.27
201006,  -9.17,  -6.79,  -6.15,  -7.66,  -8.78
201007,   6.39,   7.93,   6.65,   2.92,   4.38
201008,  -7.89,  -6.51,  -6.10,  -5.57,  -7.44
201009,  12.35,  10.95,  13.65,  11.31,   8.07
201010,   3.89,   6.16,   5.96,   2.69,   2.64
201011,   3.68,   4.69,   1.62,   0.10,   1.22
201012,   5.68,   8.93,   8.06,  10.93,   8.99
201101,  -0.57,   3.19,   3.22,   1.30,   1.76
201102,   4.12,   5.46,   5.45,   3.52,   2.84
201103,   1.16,   3.19,   0.82,   2.80,  -0.56
201104,   2.30,   0.45,   1.42,   5.06,   0.34
201105,  -1.09,  -3.49,  -1.80,  -0.14,  -2.65
201106,  -1.54,  -2.66,  -2.91,  -4.19,  -2.15
201107,  -1.89,  -0.97,  -4.79,  -3.49,  -1.80
201108,  -8.91,  -9.90,  -9.99, -11.39,  -8.25
201109,  -9.31, -14.40, -11.06,  -9.37,  -9.92
201110,  12.26,  16.38,  11.83,   9.82,  10.69
201111,  -2.52,   0.07,  -3.46,  -2.84,  -1.00
201112,   0.64,  -1.12,  -0.83,  -0.77,   1.12
201201,   7.45,   8.42,  10.04,  11.70,   8.81
201202,   5.18,   3.64,   3.95,   4.08,   3.67
201203,   3.74,  -0.22,   2.62,   4.44,   4.88
201204,  -0.54,  -1.40,  -2.91,  -1.53,  -0.67
201205,  -5.47, -10.80,  -8.27,  -5.61,  -5.27
201206,   2.01,   3.08,   3.73,   7.38,   3.70
201207,  -0.94,  -0.83,  -2.00,   0.98,  -1.42
201208,   3.08,   2.07,   3.35,   2.23,   2.54
201209,   3.27,   3.50,   2.82,   6.38,   3.99
201210,  -1.13,  -1.39,  -4.60,  -5.22,   0.30
201211,   1.97,   0.38,  -0.23,   0.78,  -0.38
201212,   1.87,   2.89,   3.00,  -0.62,   3.45
201301,   6.68,   7.09,   6.74,   9.00,   7.58
201302,   0.97,   0.37,   0.98,  -0.26,   2.14
201303,   5.48,   3.21,   4.19,   5.33,   4.32
201304,   1.48,  -1.14,   0.13,   1.10,  -0.80
