This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Europe.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  Prior return is from -12 to - 2.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199301   ,8.01   ,3.00   ,5.51   ,6.47   ,1.54   ,3.07
199302   ,2.06   ,0.94   ,1.04   ,1.48   ,1.76   ,0.95
199303   ,6.77   ,7.95  ,10.18   ,4.34   ,5.26   ,8.14
199304   ,7.84   ,5.21   ,7.49   ,6.23   ,3.35   ,2.73
199305   ,3.25   ,1.69   ,2.46   ,1.66   ,0.39   ,1.42
199306  ,-4.91  ,-4.37  ,-3.16  ,-5.20  ,-3.89  ,-2.24
199307   ,2.71  ,-0.07   ,1.53   ,2.35   ,1.37   ,1.80
199308   ,9.65   ,9.10  ,10.10  ,10.01   ,9.65   ,8.55
199309   ,1.02   ,2.43   ,3.37  ,-1.19  ,-0.40  ,-0.65
199310  ,-1.22   ,0.76   ,2.80   ,1.28   ,2.73   ,2.56
199311  ,-0.43   ,0.29   ,0.70  ,-2.60  ,-1.78  ,-2.63
199312   ,5.66   ,5.59   ,6.95   ,7.55   ,7.28   ,8.05
199401  ,14.06  ,12.02  ,16.37  ,10.14   ,7.46  ,10.89
199402   ,2.53   ,2.13   ,2.25  ,-1.27  ,-1.82  ,-3.28
199403   ,0.53   ,0.45  ,-2.53   ,1.46  ,-1.31  ,-2.45
199404   ,3.80   ,4.06   ,4.20   ,4.14   ,4.92   ,4.79
199405  ,-1.71  ,-1.67  ,-2.01  ,-2.99  ,-4.03  ,-3.44
199406  ,-0.07  ,-0.46  ,-1.49  ,-0.69  ,-1.04  ,-1.84
199407   ,0.98   ,1.37   ,2.36   ,4.23   ,4.58   ,4.36
199408   ,1.46   ,1.66   ,1.44   ,1.68   ,1.57   ,0.47
199409  ,-0.34   ,0.24   ,0.68  ,-3.17  ,-3.05  ,-2.11
199410   ,0.85   ,0.97   ,1.65   ,2.39   ,2.71   ,2.47
199411  ,-4.54  ,-4.74  ,-4.10  ,-3.50  ,-4.59  ,-5.09
199412   ,0.33   ,1.30   ,1.74   ,0.64   ,0.60   ,0.55
199501  ,-0.17   ,0.58   ,1.57  ,-2.74  ,-0.58  ,-0.01
199502  ,-0.04   ,1.53   ,2.82   ,1.68   ,1.91   ,3.05
199503   ,0.72   ,2.95   ,3.90   ,2.97   ,2.65   ,0.30
199504   ,0.69   ,0.26   ,1.21   ,3.64   ,2.57   ,4.04
199505   ,2.45   ,1.56   ,1.08   ,2.28   ,2.44   ,2.21
199506   ,0.36   ,2.11   ,3.68  ,-0.53   ,1.46   ,2.93
199507   ,2.67   ,2.06   ,3.94   ,3.82   ,4.28   ,4.50
199508  ,-2.67  ,-3.07  ,-0.38  ,-4.18  ,-4.18  ,-3.36
199509   ,0.36   ,3.28   ,4.55  ,-0.82   ,2.26   ,5.20
199510  ,-1.81   ,0.09   ,1.47  ,-3.42  ,-1.22  ,-0.03
199511  ,-3.58  ,-2.28  ,-0.97  ,-2.90  ,-1.35   ,0.05
199512   ,1.45   ,1.05   ,2.00   ,2.21   ,2.77   ,2.18
199601   ,0.29  ,-0.37   ,1.90   ,2.58   ,0.91   ,0.10
199602   ,3.05   ,3.30   ,5.79   ,3.26   ,3.10   ,4.18
199603   ,0.50   ,2.41   ,3.14  ,-0.19   ,1.15   ,2.84
199604   ,1.02   ,0.99   ,2.57   ,2.05   ,2.28   ,2.65
199605   ,3.35   ,3.46   ,5.85   ,2.33   ,2.07   ,2.72
199606  ,-0.58   ,0.89   ,1.41  ,-0.40   ,0.34   ,0.80
199607   ,0.43  ,-0.15  ,-0.16  ,-1.20  ,-1.45  ,-2.38
199608   ,0.86   ,1.70   ,3.63   ,0.73   ,2.94   ,3.33
199609  ,-1.98  ,-0.43   ,0.51  ,-0.22   ,0.50   ,1.28
199610   ,0.45   ,2.73   ,4.29   ,0.14   ,2.03   ,3.62
199611   ,1.14   ,2.68   ,3.76   ,4.14   ,2.84   ,4.23
199612   ,1.70   ,1.98   ,3.68   ,2.21   ,3.30   ,3.22
199701   ,0.62   ,0.30   ,3.37   ,1.50  ,-0.32   ,1.47
199702   ,2.11   ,2.17   ,3.43  ,-0.14   ,1.69   ,0.70
199703   ,1.43   ,1.19   ,1.79   ,2.61   ,1.71   ,1.98
199704  ,-1.68  ,-1.23  ,-0.97  ,-2.11  ,-1.54  ,-1.13
199705   ,2.52   ,3.47   ,3.60   ,1.67   ,3.92   ,5.33
199706  ,-0.25   ,1.05   ,0.48   ,2.41   ,3.21   ,3.63
199707  ,-2.80  ,-1.58  ,-1.06   ,1.34   ,0.83   ,4.62
199708   ,1.59  ,-0.09   ,0.56  ,-1.68  ,-2.91  ,-2.79
199709   ,5.03   ,4.69   ,8.10   ,6.84   ,8.01   ,9.78
199710   ,0.39   ,0.02  ,-0.84  ,-2.35  ,-3.76  ,-3.92
199711  ,-1.86  ,-1.29  ,-0.36   ,0.31   ,0.16   ,0.42
199712  ,-1.80  ,-0.29  ,-0.08   ,0.35   ,1.93   ,3.91
199801   ,1.25   ,2.70   ,3.03   ,1.66   ,3.34   ,5.43
199802   ,4.94   ,5.91   ,8.31   ,6.69   ,8.43   ,8.58
199803   ,5.61   ,7.37  ,10.69   ,7.70   ,9.94  ,12.36
199804   ,4.75   ,5.29   ,6.15   ,5.21   ,2.71   ,2.07
199805   ,4.48   ,3.86   ,5.87   ,2.78   ,3.74   ,4.02
199806  ,-2.61  ,-2.43  ,-3.92  ,-4.71  ,-1.15  ,-2.61
199807  ,-1.31  ,-0.42   ,2.24  ,-0.82   ,1.57   ,5.80
199808  ,-7.56  ,-7.34  ,-8.96 ,-11.28 ,-11.34 ,-12.48
199809  ,-2.68  ,-2.63  ,-3.80  ,-3.26  ,-3.39  ,-6.93
199810  ,-0.23   ,0.60   ,1.52   ,6.11   ,6.87   ,6.27
199811   ,0.03   ,1.83   ,5.50   ,1.83   ,3.61   ,4.59
199812  ,-0.20   ,0.76   ,1.47  ,-0.14   ,2.26   ,5.39
199901   ,0.61  ,-0.28   ,6.10  ,-0.15  ,-1.98   ,2.97
199902  ,-0.78  ,-0.25   ,3.56   ,0.37  ,-3.18  ,-3.12
199903   ,1.51   ,0.62  ,-0.12   ,4.91  ,-1.00  ,-2.71
199904   ,6.78   ,1.91   ,5.46   ,7.27   ,3.32   ,0.31
199905   ,0.84   ,0.62   ,9.16  ,-3.14  ,-2.49  ,-1.41
199906   ,1.63   ,1.24   ,6.32   ,2.29   ,0.87   ,2.55
199907   ,3.50   ,4.17  ,12.59   ,2.17   ,1.99   ,3.09
199908   ,1.40   ,1.64  ,12.20   ,0.87   ,1.54   ,1.43
199909   ,1.32   ,1.64   ,3.72   ,0.06  ,-0.58   ,1.33
199910  ,-1.83  ,-0.75   ,5.26  ,-1.00  ,-0.87   ,2.77
199911  ,-0.67   ,2.23  ,11.33  ,-4.04   ,0.20   ,7.80
199912   ,5.51   ,5.86   ,7.37   ,5.42   ,7.22  ,10.80
200001   ,3.78   ,2.31   ,6.97 ,-10.43  ,-6.30  ,-2.07
200002   ,3.81   ,1.89   ,7.33   ,0.83   ,2.74  ,12.20
200003   ,3.49   ,1.51  ,-4.42   ,4.79   ,2.70  ,-5.59
200004  ,-4.59  ,-4.52 ,-13.10  ,-2.33  ,-3.49 ,-11.71
200005   ,2.22   ,3.07   ,1.59   ,6.21   ,2.94  ,-5.39
200006   ,1.68   ,2.22   ,1.07   ,2.30   ,2.70   ,1.84
200007  ,-2.01  ,-0.92  ,-2.39  ,-0.64   ,0.72   ,0.21
200008  ,-2.92  ,-1.49   ,3.76  ,-1.82  ,-0.54   ,2.10
200009  ,-2.01  ,-0.85  ,-2.06  ,-2.56  ,-2.26  ,-6.28
200010  ,-8.03  ,-4.97  ,-8.50   ,0.83  ,-1.88  ,-6.82
200011  ,-3.81  ,-0.42  ,-7.38   ,0.48   ,1.01  ,-8.76
200012   ,3.62   ,6.50   ,4.68   ,8.63   ,7.51   ,6.50
200101   ,6.13   ,2.31   ,3.29   ,4.75   ,1.06  ,-0.60
200102  ,-4.74  ,-1.68  ,-2.54  ,-7.57  ,-2.52  ,-3.34
200103 ,-11.39  ,-6.47  ,-7.42 ,-13.04  ,-8.65  ,-7.75
200104   ,4.07   ,3.76   ,5.52  ,10.13   ,4.94   ,4.76
200105  ,-3.96  ,-1.99  ,-0.11  ,-6.77  ,-1.61  ,-1.82
200106  ,-9.34  ,-0.54  ,-1.23  ,-8.89  ,-2.30   ,0.27
200107  ,-4.05   ,1.00  ,-0.37  ,-1.12   ,1.20  ,-0.10
200108  ,-2.00   ,2.28   ,3.58  ,-4.61   ,1.38   ,1.33
200109 ,-19.26  ,-8.87  ,-9.51 ,-20.70 ,-12.68  ,-9.28
200110   ,8.96   ,2.24   ,2.74  ,11.90   ,1.66   ,3.17
200111  ,10.44   ,3.19   ,1.79  ,11.26   ,4.61   ,2.14
200112  ,-3.09   ,1.39   ,2.12  ,-0.45   ,1.98   ,2.51
200201  ,-2.85  ,-1.58   ,0.51  ,-4.17  ,-2.10  ,-0.79
200202  ,-4.55   ,0.70   ,2.44  ,-2.41   ,1.87   ,2.96
200203   ,3.30   ,3.27   ,3.84   ,9.75   ,5.28   ,3.65
200204  ,-1.70   ,3.45   ,4.51  ,-3.32   ,2.77   ,3.26
200205  ,-0.89   ,3.88   ,4.20  ,-1.15   ,2.65   ,3.17
200206  ,-5.28   ,2.35   ,2.72  ,-6.96  ,-0.61   ,1.14
200207  ,-9.31  ,-5.34  ,-4.48 ,-13.01 ,-10.02  ,-7.64
200208  ,-2.69  ,-0.94   ,0.74  ,-1.93   ,0.86   ,0.68
200209 ,-16.25  ,-8.25  ,-5.24 ,-21.58  ,-9.89  ,-5.19
200210   ,4.43   ,1.37   ,2.17  ,13.30   ,5.43   ,4.47
200211   ,9.57   ,3.37   ,3.83  ,12.46   ,4.93   ,1.93
200212  ,-4.55   ,2.53   ,4.89  ,-9.84  ,-0.60   ,4.11
200301  ,-1.33   ,0.19   ,1.81  ,-2.37  ,-3.06   ,0.38
200302  ,-6.65  ,-3.00  ,-1.61  ,-9.18  ,-2.43   ,0.41
200303  ,-3.59  ,-1.75   ,0.20  ,-3.12   ,0.30   ,0.63
200304  ,19.54   ,9.53   ,6.46  ,22.05  ,13.26  ,10.50
200305  ,14.78   ,9.86   ,9.32  ,10.75   ,7.93   ,8.42
200306   ,8.57   ,3.29   ,2.09   ,2.79   ,0.89  ,-0.30
200307   ,6.42   ,2.23   ,2.07   ,6.60   ,2.21   ,1.10
200308   ,6.12   ,2.57   ,4.06   ,3.38   ,1.13   ,0.29
200309   ,7.70   ,7.29   ,7.87   ,3.07   ,4.36   ,4.72
200310   ,3.57   ,5.08   ,7.84   ,5.05   ,5.77   ,9.38
200311   ,4.05   ,4.55   ,5.53   ,3.69   ,5.10   ,4.52
200312   ,3.46   ,5.81   ,5.47   ,6.14   ,5.69   ,5.49
200401   ,7.56   ,5.88  ,10.72   ,2.31   ,3.03   ,5.97
200402   ,4.55   ,4.58   ,5.20   ,3.60   ,3.96   ,3.32
200403  ,-2.79  ,-2.06  ,-4.51  ,-1.14  ,-2.05  ,-3.90
200404  ,-2.34  ,-1.51  ,-2.47   ,0.01  ,-1.35  ,-1.88
200405  ,-0.74   ,1.15  ,-1.30   ,1.12   ,1.39   ,1.24
200406  ,-0.57   ,0.99   ,2.14   ,2.44   ,2.67   ,3.74
200407  ,-3.70  ,-1.87  ,-3.32  ,-4.23  ,-2.69  ,-3.69
200408  ,-1.84   ,0.54   ,0.44  ,-0.05   ,0.67   ,1.56
200409   ,1.98   ,4.15   ,4.87   ,2.67   ,4.45   ,5.92
200410   ,3.94   ,4.54   ,5.56   ,4.81   ,4.27   ,3.56
200411   ,7.13   ,7.63   ,9.81   ,7.53   ,7.75   ,7.84
200412   ,2.41   ,4.86   ,5.61   ,3.83   ,5.83   ,5.44
200501   ,2.88   ,2.20   ,3.91   ,0.01   ,0.05   ,0.49
200502   ,6.65   ,6.58   ,7.35   ,5.33   ,4.94   ,5.11
200503  ,-4.10  ,-1.62  ,-0.62  ,-1.54  ,-2.54  ,-2.98
200504  ,-3.84  ,-1.81  ,-1.86  ,-4.11  ,-2.20  ,-1.92
200505  ,-3.76  ,-2.31  ,-1.14   ,0.10   ,0.05   ,1.04
200506   ,0.45   ,2.02   ,3.75   ,0.80   ,1.76   ,3.64
200507   ,3.66   ,3.44   ,5.17   ,4.29   ,3.83   ,5.86
200508   ,3.94   ,4.33   ,5.95   ,2.30   ,2.55   ,4.92
200509  ,-0.45   ,1.24   ,2.36   ,0.26   ,2.21   ,3.71
200510  ,-3.57  ,-2.05  ,-3.49  ,-3.12  ,-3.23  ,-5.86
200511  ,-0.76   ,0.21   ,0.96   ,1.72   ,3.18   ,2.16
200512   ,3.17   ,3.94   ,4.91   ,4.42   ,4.96   ,5.84
200601   ,8.95   ,7.83  ,11.25   ,6.04   ,7.14  ,11.06
200602   ,1.39   ,2.44   ,4.10   ,1.35   ,2.30   ,1.51
200603   ,3.59   ,5.31   ,6.04   ,4.36   ,4.92   ,6.44
200604   ,6.25   ,7.43   ,9.05   ,5.02   ,5.27   ,8.20
200605  ,-2.70  ,-2.83  ,-4.38  ,-2.14  ,-3.65  ,-5.50
200606  ,-2.97  ,-1.04  ,-2.76   ,0.88   ,0.02  ,-0.86
200607  ,-0.91  ,-0.08   ,0.11   ,0.89   ,1.29   ,0.48
200608   ,2.83   ,2.95   ,3.42   ,3.87   ,3.77   ,2.97
200609  ,-0.85   ,0.71   ,0.75   ,1.66   ,1.95   ,2.15
200610   ,1.84   ,3.57   ,4.47   ,4.44   ,4.60   ,5.53
200611   ,4.69   ,5.76   ,6.90   ,4.61   ,4.96   ,5.66
200612   ,2.28   ,4.17   ,5.07   ,3.07   ,4.78   ,5.90
200701   ,3.92   ,3.88   ,4.51   ,1.17   ,1.65   ,2.02
200702   ,1.20   ,2.03   ,1.49   ,0.42   ,0.10   ,0.32
200703   ,2.66   ,4.02   ,4.97   ,5.09   ,5.26   ,6.10
200704   ,4.56   ,6.09   ,7.07   ,5.98   ,5.39   ,5.77
200705   ,0.25   ,1.63   ,2.64   ,1.39   ,1.21   ,2.20
200706   ,0.90   ,1.09   ,1.29  ,-0.68  ,-1.32  ,-1.81
200707  ,-0.16   ,0.24   ,0.74  ,-1.58  ,-1.51  ,-0.21
200708  ,-4.81  ,-4.34  ,-4.57  ,-2.09  ,-2.27  ,-2.86
200709   ,1.19   ,2.51   ,2.85   ,1.89   ,3.75   ,5.56
200710   ,0.78   ,3.31   ,4.04   ,3.44   ,4.15   ,5.99
200711  ,-7.28  ,-6.52  ,-6.63  ,-6.64  ,-4.22  ,-6.07
200712  ,-4.47  ,-2.31  ,-2.06  ,-3.93  ,-1.83  ,-1.67
200801  ,-7.28  ,-6.23  ,-7.80  ,-9.02  ,-9.33  ,-9.58
200802   ,2.78   ,3.56   ,4.23   ,1.30   ,4.35   ,4.56
200803  ,-3.71   ,0.10  ,-0.03   ,1.48   ,2.59   ,0.59
200804   ,1.56   ,1.27   ,1.99   ,2.97   ,2.96   ,3.76
200805   ,0.39   ,0.97   ,1.47  ,-0.46   ,1.73   ,2.46
200806  ,-8.59  ,-4.66  ,-2.41 ,-14.51  ,-9.03  ,-4.13
200807  ,-7.09  ,-4.74  ,-4.53  ,-3.87  ,-3.60  ,-5.87
200808  ,-5.10  ,-5.15  ,-5.84  ,-0.68  ,-3.25  ,-5.60
200809 ,-18.95 ,-13.74 ,-12.38 ,-16.81 ,-15.77 ,-16.18
200810 ,-28.82 ,-25.58 ,-21.23 ,-27.22 ,-24.52 ,-22.96
200811  ,-9.71  ,-7.86  ,-5.18  ,-8.12  ,-5.41  ,-5.21
200812  ,-0.65   ,2.96   ,5.65   ,6.39   ,7.53   ,4.54
200901  ,-2.15  ,-6.04  ,-5.74 ,-14.07 ,-10.27  ,-4.14
200902  ,-6.77  ,-5.56  ,-3.05 ,-10.30  ,-8.93  ,-6.94
200903   ,6.74   ,3.25   ,3.77  ,15.55   ,5.76   ,3.88
200904  ,29.15  ,13.11   ,6.79  ,29.15  ,16.13   ,5.76
200905  ,19.51  ,13.70  ,10.87  ,16.60  ,12.06   ,9.72
200906  ,-0.53   ,0.40   ,0.09  ,-2.73  ,-2.38  ,-0.48
200907   ,4.44   ,3.88   ,5.09  ,11.84   ,9.60   ,7.95
200908  ,10.60   ,5.51   ,4.24  ,11.69   ,5.43   ,3.02
200909   ,6.68   ,4.97   ,5.15   ,8.20   ,5.56   ,5.23
200910   ,0.22   ,1.03   ,0.90  ,-3.80  ,-2.27  ,-1.26
200911  ,-0.22   ,0.25   ,0.71   ,1.69   ,3.63   ,3.15
200912  ,-3.18  ,-2.26  ,-2.17   ,0.07   ,0.93   ,1.24
201001  ,-1.43  ,-0.57   ,1.26  ,-3.74  ,-3.58  ,-3.42
201002  ,-3.64  ,-2.94  ,-2.70  ,-2.88  ,-2.10  ,-2.12
201003   ,1.70   ,4.73   ,5.44   ,4.49   ,7.80  ,11.20
201004  ,-0.89   ,1.50   ,2.74  ,-2.07  ,-0.82   ,0.88
201005 ,-11.65 ,-11.79 ,-11.23 ,-13.81 ,-11.41 ,-13.29
201006  ,-0.82   ,0.13   ,0.82  ,-2.33  ,-0.05  ,-0.58
201007   ,8.07   ,8.73   ,9.75  ,13.87  ,10.61  ,12.96
201008  ,-3.62  ,-3.35  ,-2.34  ,-6.28  ,-4.33  ,-3.33
201009   ,9.32  ,10.80  ,13.08  ,10.44  ,13.36  ,15.81
201010   ,4.46   ,4.86   ,5.07   ,5.91   ,4.78   ,5.23
201011  ,-8.12  ,-5.06  ,-4.54 ,-13.23  ,-6.60  ,-3.74
201012   ,7.62   ,9.35   ,9.33  ,11.27  ,10.25  ,11.24
201101   ,6.44   ,6.37   ,6.84   ,7.78   ,2.77  ,-0.23
201102   ,2.28   ,2.28   ,3.36   ,3.60   ,2.57   ,2.51
201103  ,-0.53   ,1.99   ,1.61   ,1.01   ,1.54   ,1.63
201104   ,5.31   ,7.06   ,8.91   ,5.83   ,7.68   ,9.59
201105  ,-3.82  ,-2.32  ,-2.67  ,-3.93  ,-2.99  ,-2.64
201106  ,-4.34  ,-2.41  ,-3.16  ,-4.14  ,-2.17  ,-1.84
201107  ,-1.73  ,-1.25  ,-1.53  ,-6.28  ,-3.62  ,-4.23
201108  ,-8.31  ,-6.85  ,-7.75  ,-9.26  ,-8.79 ,-10.93
201109 ,-11.73 ,-10.74 ,-11.25 ,-11.57 ,-12.10 ,-14.81
201110   ,2.95   ,6.34   ,5.68   ,9.87  ,10.73  ,11.36
201111  ,-9.27  ,-6.82  ,-5.27  ,-6.21  ,-5.79  ,-2.31
201112  ,-3.55  ,-3.36  ,-2.19  ,-4.48  ,-3.07  ,-2.06
201201  ,10.91   ,6.07   ,5.71  ,16.80   ,6.50   ,3.35
201202   ,8.14   ,5.48   ,6.32  ,11.63   ,6.73   ,5.45
201203  ,-1.54   ,1.29   ,0.85  ,-0.48   ,0.41   ,1.63
201204  ,-4.34  ,-1.40  ,-0.43  ,-3.22  ,-2.03   ,0.60
201205 ,-14.24  ,-9.80  ,-9.57 ,-17.38 ,-12.80  ,-9.94
201206   ,1.66   ,2.40   ,2.70   ,8.68   ,5.26   ,4.85
201207  ,-2.42  ,-1.32  ,-0.22  ,-1.76   ,2.51   ,1.18
201208   ,4.99   ,3.58   ,3.44   ,7.37   ,3.80   ,4.53
201209   ,4.73   ,3.45   ,4.17   ,3.02   ,3.96   ,4.49
201210   ,0.16   ,1.28   ,1.31   ,1.04   ,1.48   ,2.09
201211  ,-1.52   ,0.25   ,0.01  ,-0.06   ,2.95   ,1.15
201212   ,5.03   ,4.70   ,4.19   ,5.26   ,3.60   ,2.51
201301   ,9.70   ,7.05   ,6.67   ,6.36   ,5.41   ,6.04
201302  ,-3.87  ,-1.21  ,-0.94  ,-4.20  ,-0.89   ,0.80
201303  ,-3.33  ,-0.58  ,-1.39  ,-2.78  ,-0.38   ,0.17
201304   ,0.57   ,3.33   ,3.96   ,4.75   ,3.50   ,4.40
201305   ,0.47   ,0.75   ,1.05   ,1.20   ,1.25   ,2.07
201306  ,-2.55  ,-1.41  ,-1.92  ,-5.31  ,-4.15  ,-3.96
201307   ,2.92   ,5.50   ,6.98   ,6.98   ,8.24  ,10.43
201308   ,4.17   ,2.50   ,3.05   ,1.06  ,-1.13  ,-1.96
201309   ,7.17   ,6.60   ,8.96   ,6.09   ,6.81   ,8.25
201310   ,3.10   ,4.82   ,5.74   ,4.04   ,4.49   ,6.02
201311   ,1.27   ,2.00   ,4.57  ,-0.08   ,2.19   ,2.00
201312   ,1.47   ,2.65   ,3.18   ,1.51   ,3.14   ,3.88
201401   ,1.96   ,3.21   ,3.45  ,-3.07  ,-3.43  ,-0.61
201402   ,6.04   ,6.85   ,7.11   ,6.76   ,7.83  ,10.00
201403  ,-1.28   ,1.35   ,0.43   ,0.53  ,-0.21  ,-1.52
201404   ,0.61   ,1.43  ,-0.04   ,2.82   ,0.79  ,-1.78
201405  ,-0.97  ,-0.30  ,-0.42   ,0.50   ,1.27   ,0.20
201406   ,0.81   ,0.87   ,0.10  ,-0.65   ,0.09  ,-1.13
201407  ,-3.24  ,-2.84  ,-4.13  ,-4.56  ,-4.39  ,-4.89
201408  ,-2.72  ,-1.09  ,-0.74  ,-0.18  ,-0.59  ,-0.25
201409  ,-5.77  ,-4.96  ,-3.65  ,-5.86  ,-4.32  ,-4.01
201410  ,-7.28  ,-3.63  ,-4.48  ,-2.91  ,-1.23  ,-2.80
201411  ,-0.84   ,0.66  ,-0.12   ,2.71   ,2.52   ,2.31
201412  ,-5.53  ,-2.13  ,-1.64  ,-4.11  ,-2.55  ,-2.44
201501  ,-4.44  ,-3.01  ,-2.68  ,-2.97   ,0.29   ,0.59
201502   ,6.04   ,4.24   ,5.19   ,8.97   ,6.25   ,5.86
201503  ,-4.27  ,-1.40  ,-1.10  ,-2.83  ,-1.98  ,-2.45
201504   ,7.02   ,6.66   ,6.87   ,6.56   ,4.55   ,4.19
201505   ,0.13   ,0.50   ,2.27  ,-1.24   ,0.41   ,1.94
201506  ,-0.42   ,0.56   ,0.06  ,-3.33  ,-2.08  ,-2.15
201507  ,-0.86   ,1.81   ,2.78   ,0.21   ,2.44   ,2.97
201508  ,-2.74  ,-1.14  ,-0.22  ,-6.19  ,-4.74  ,-4.62
201509  ,-3.63  ,-2.37  ,-1.00  ,-6.77  ,-2.92  ,-2.71



  Average Value Weighted Returns -- Annual
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
1991  ,-0.96   ,0.21  ,15.31  ,10.78  ,10.29  ,10.74
1992 ,-25.88 ,-13.66  ,-9.21 ,-15.23  ,-4.57  ,-0.34
1993  ,32.86  ,27.60  ,44.60  ,29.63  ,27.09  ,29.86
1994  ,11.56  ,11.77  ,13.75   ,5.91   ,1.64   ,1.73
1995  ,-1.39  ,10.48  ,28.57   ,7.55  ,19.69  ,29.44
1996   ,6.59  ,21.72  ,39.63  ,16.85  ,22.10  ,26.41
1997   ,5.16   ,9.31  ,17.77  ,15.88  ,18.90  ,27.29
1998  ,-0.96  ,11.89  ,26.25  ,21.59  ,30.37  ,30.00
1999  ,14.00  ,10.70  ,75.10  ,18.97   ,8.94  ,34.33
2000  ,-7.26   ,0.49 ,-23.06   ,0.32   ,3.56 ,-28.42
2001 ,-33.47  ,-5.89  ,-9.31 ,-31.48 ,-16.83 ,-11.71
2002 ,-30.80   ,1.42  ,21.10 ,-33.81  ,-9.26   ,2.92
2003  ,72.68  ,52.97  ,59.67  ,46.35  ,40.53  ,33.69
2004  ,23.20  ,35.04  ,37.39  ,20.71  ,23.81  ,24.68
2005   ,4.57  ,15.61  ,32.79   ,7.73  ,12.31  ,17.21
2006  ,34.77  ,43.24  ,54.89  ,31.95  ,35.44  ,44.83
2007  ,-4.44   ,9.36  ,16.27   ,5.92  ,16.20  ,25.68
2008 ,-60.07 ,-49.48 ,-44.35 ,-56.44 ,-40.38 ,-42.36
2009  ,78.02  ,46.63  ,30.59  ,67.77  ,31.65  ,16.57
2010  ,-3.62  ,16.70  ,31.95  ,-6.53   ,9.17  ,18.09
2011 ,-28.94 ,-15.15 ,-15.43 ,-16.10 ,-10.08 ,-13.93
2012  ,17.21  ,24.04  ,32.41  ,20.98  ,18.90  ,23.88
2013  ,21.36  ,39.39  ,52.31  ,19.89  ,25.44  ,39.03
2014 ,-16.97  ,-3.99  ,-4.05  ,-5.82  ,-4.78  ,-9.75



  Average Equal Weighted Returns -- Annual
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
1991   ,1.90   ,1.61  ,17.48   ,7.68   ,1.96   ,7.66
1992 ,-22.26 ,-15.70  ,-9.30 ,-20.06  ,-8.36  ,-3.42
1993  ,47.33  ,36.85  ,60.26  ,36.24  ,29.96  ,35.77
1994  ,18.21  ,17.82  ,20.93  ,12.94   ,5.33   ,4.31
1995   ,0.22  ,10.39  ,27.70   ,1.54  ,13.47  ,22.81
1996  ,10.60  ,20.84  ,42.80  ,16.40  ,21.82  ,29.83
1997   ,5.13   ,8.52  ,19.11  ,10.93  ,13.12  ,25.89
1998   ,5.78  ,15.56  ,29.79  ,10.56  ,27.81  ,34.29
1999  ,21.32  ,20.10 ,121.46  ,15.40   ,4.71  ,28.03
2000  ,-5.50   ,3.82 ,-13.85   ,5.07   ,5.25 ,-23.38
2001 ,-28.13  ,-4.17  ,-3.24 ,-26.99 ,-11.81  ,-9.31
2002 ,-28.64   ,4.04  ,21.36 ,-29.87  ,-0.99  ,11.50
2003  ,79.38  ,55.18  ,64.02  ,56.75  ,48.28  ,55.12
2004  ,15.82  ,32.28  ,36.34  ,24.85  ,31.08  ,32.28
2005   ,3.59  ,16.87  ,30.07  ,10.48  ,16.22  ,23.40
2006  ,26.45  ,42.05  ,52.43  ,39.50  ,43.81  ,51.78
2007  ,-1.99  ,11.44  ,16.59   ,3.79  ,10.26  ,15.47
2008 ,-60.97 ,-47.85 ,-39.69 ,-53.68 ,-44.21 ,-44.89
2009  ,78.36  ,34.72  ,28.68  ,72.60  ,36.89  ,29.14
2010  ,-1.34  ,14.85  ,26.93  ,-2.95  ,15.65  ,30.27
2011 ,-24.82 ,-10.96  ,-9.07 ,-18.62 ,-14.54 ,-15.71
2012   ,9.47  ,16.01  ,18.95  ,30.22  ,22.87  ,23.09
2013  ,22.17  ,36.52  ,47.13  ,20.35  ,31.61  ,44.25
2014 ,-17.39  ,-1.14  ,-4.59  ,-8.42  ,-4.74  ,-7.44



  Number of Firms in Portfolios
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199011   ,1036    ,677    ,529    ,288    ,378    ,255
199012   ,1061    ,705    ,520    ,284    ,376    ,255
199101   ,1069    ,713    ,515    ,277    ,374    ,256
199102   ,1188    ,682    ,476    ,279    ,374    ,254
199103   ,1257    ,680    ,423    ,280    ,376    ,257
199104   ,1188    ,754    ,424    ,285    ,383    ,263
199105   ,1151    ,783    ,491    ,286    ,375    ,263
199106   ,1121    ,684    ,632    ,288    ,374    ,260
199107   ,1237    ,625    ,552    ,290    ,378    ,263
199108   ,1183    ,760    ,563    ,301    ,378    ,272
199109   ,1349    ,697    ,474    ,306    ,392    ,276
