This file was created using the 201509 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 2 ME portfolios
and 3 prior return portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  Prior return is from -12 to - 2.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199301   ,3.42   ,2.65   ,2.84  ,-0.18   ,1.60   ,3.13
199302   ,8.91   ,8.55   ,9.53   ,6.68   ,7.52   ,7.81
199303  ,11.72   ,5.57   ,9.20   ,4.96   ,3.72   ,5.02
199304  ,13.92   ,8.76  ,10.67   ,5.27   ,6.89   ,7.63
199305   ,8.14  ,10.32   ,8.68   ,3.28   ,5.99   ,7.53
199306   ,2.23  ,-0.23  ,-1.00  ,-3.58  ,-1.99  ,-3.15
199307   ,9.18   ,9.50  ,14.98   ,1.45   ,1.12   ,3.58
199308   ,5.88   ,8.02   ,5.06   ,5.12   ,6.65   ,7.28
199309  ,-3.91  ,-2.77  ,-7.80   ,0.08  ,-0.41  ,-1.49
199310   ,8.99   ,9.46  ,11.89  ,14.36  ,13.44  ,14.96
199311   ,0.14  ,-1.35  ,-1.38  ,-0.56  ,-1.41  ,-2.02
199312  ,12.44  ,16.48  ,20.57  ,17.06  ,19.16  ,18.76
199401  ,11.10  ,10.54  ,16.96   ,3.17   ,3.53  ,-0.83
199402   ,4.01   ,2.13   ,4.11  ,-3.51  ,-3.66  ,-6.00
199403  ,-9.20  ,-7.72  ,-9.94  ,-8.37  ,-8.06 ,-11.07
199404  ,-0.35   ,0.59  ,-0.49   ,1.95   ,3.83   ,2.68
199405  ,-0.18   ,1.26   ,0.05   ,2.50   ,2.98   ,2.79
199406  ,-7.46  ,-3.60  ,-4.05  ,-5.12  ,-5.37  ,-5.34
199407   ,2.84   ,3.78   ,4.06   ,3.54   ,4.66   ,2.99
199408  ,-0.54   ,2.33   ,1.94   ,3.24   ,3.66   ,3.92
199409  ,-0.82  ,-1.48  ,-0.77  ,-1.60  ,-1.83   ,0.92
199410  ,-2.33  ,-1.20  ,-1.11   ,1.61   ,1.19   ,1.09
199411  ,-7.57  ,-4.88  ,-5.39  ,-7.13  ,-8.15  ,-8.77
199412  ,-3.43  ,-1.79  ,-0.95  ,-1.25  ,-0.05  ,-0.53
199501  ,-9.46  ,-6.77  ,-5.84  ,-9.50  ,-7.44  ,-6.65
199502   ,0.03  ,-0.51  ,-3.05   ,7.61   ,3.12   ,1.54
199503  ,-3.56  ,-2.20  ,-0.53   ,0.32  ,-0.29   ,0.84
199504   ,1.50   ,1.23   ,2.01   ,1.78   ,2.10   ,3.42
199505  ,-1.99  ,-1.44   ,0.37   ,4.34   ,3.48   ,3.25
199506  ,-1.26  ,-1.44   ,0.40  ,-1.77  ,-2.00   ,0.26
199507   ,9.72   ,6.46   ,6.58   ,4.74   ,5.92   ,5.31
199508   ,7.99   ,6.34   ,3.49  ,-0.15  ,-0.68  ,-1.49
199509   ,1.34   ,0.66   ,3.18   ,0.87   ,1.83   ,2.49
199510  ,-2.08  ,-0.68  ,-3.38  ,-1.44  ,-0.97  ,-0.40
199511  ,-0.08   ,0.57   ,4.07   ,0.18  ,-0.32   ,3.16
199512   ,0.01   ,1.94   ,1.64   ,3.34   ,3.53   ,3.55
199601   ,9.91   ,7.22   ,7.78   ,8.08   ,8.37   ,8.67
199602   ,5.32   ,3.88   ,4.35   ,1.35   ,1.40   ,1.74
199603   ,0.61   ,1.18   ,0.59  ,-0.80   ,0.24   ,0.54
199604   ,2.90   ,2.75   ,3.43   ,1.64   ,3.24   ,2.90
199605   ,3.62   ,3.20   ,6.63  ,-1.91  ,-1.03   ,2.25
199606  ,-2.65  ,-2.22  ,-2.72  ,-1.72  ,-1.09  ,-1.00
199607  ,-2.83  ,-3.54  ,-8.29  ,-6.28  ,-4.22  ,-5.72
199608   ,2.27   ,6.32   ,7.72   ,2.93   ,3.92   ,7.19
199609   ,2.01   ,3.78   ,2.67   ,1.52   ,1.74   ,3.77
199610   ,6.05   ,4.65   ,5.50  ,-0.33   ,2.04   ,2.85
199611  ,11.33   ,8.22   ,9.70   ,6.63   ,7.85   ,7.88
199612   ,0.52  ,-0.16   ,1.64   ,0.33   ,0.21  ,-0.65
199701   ,0.97  ,-0.78  ,-1.01  ,-1.41  ,-1.47  ,-2.22
199702   ,5.50   ,4.53   ,7.20   ,1.91   ,1.38   ,3.01
199703  ,-3.02   ,0.33   ,0.26  ,-5.96  ,-2.57  ,-3.94
199704  ,-2.99   ,0.34  ,-2.03  ,-1.54  ,-0.58   ,4.13
199705   ,3.21   ,5.25   ,6.05   ,3.54   ,6.48   ,6.19
199706  ,-5.05  ,-0.11  ,-1.28  ,-1.35   ,3.82   ,2.90
199707  ,-0.76   ,3.99   ,5.10  ,-1.47   ,0.54   ,4.31
199708  ,-3.37   ,0.50   ,2.47  ,-7.20  ,-5.50  ,-0.97
199709  ,-0.76   ,0.65  ,-1.72   ,2.79   ,3.61  ,-1.14
199710 ,-19.38 ,-15.58 ,-25.25 ,-24.80 ,-20.73 ,-25.46
199711  ,-9.29  ,-1.94  ,-4.78  ,-5.36  ,-1.92  ,-3.80
199712  ,-6.08  ,-5.07  ,-2.77  ,-3.34  ,-3.02  ,-1.38
199801  ,-4.95  ,-9.26  ,-7.74 ,-16.74  ,-8.27  ,-7.12
199802  ,20.49  ,13.79  ,12.74  ,23.23   ,9.18   ,8.76
199803  ,-3.65  ,-3.72  ,-1.84   ,0.10  ,-2.26  ,-1.72
199804  ,-2.91  ,-4.36  ,-4.31  ,-6.32  ,-4.26  ,-2.73
199805 ,-13.70  ,-8.91  ,-6.33 ,-16.63 ,-11.88  ,-6.11
199806 ,-17.27 ,-10.61  ,-7.15 ,-14.07 ,-10.07  ,-5.02
199807  ,-1.73   ,1.16   ,1.66  ,-5.88  ,-3.50  ,-0.72
199808 ,-16.98 ,-12.78 ,-11.31 ,-20.18 ,-16.02 ,-14.13
199809   ,8.04   ,5.22   ,4.83  ,12.60   ,7.25  ,11.88
199810  ,27.55  ,11.01   ,5.10  ,45.16  ,15.80   ,7.83
199811  ,10.87   ,7.61   ,5.08  ,14.50   ,4.78   ,3.69
199812  ,-5.05  ,-2.00  ,-0.64  ,-4.09  ,-2.35  ,-0.06
199901   ,0.37   ,3.69   ,4.42  ,-1.31  ,-0.97   ,5.68
199902   ,0.41  ,-0.98   ,0.40   ,0.35  ,-1.37  ,-1.37
199903   ,1.86   ,1.79   ,6.09  ,10.61   ,7.48   ,5.97
199904  ,30.39  ,14.35  ,16.37  ,22.74  ,14.90   ,8.78
199905  ,11.58   ,5.68   ,1.99  ,-3.14  ,-3.53  ,-1.86
199906   ,8.97  ,16.19  ,16.31   ,8.14   ,8.64  ,15.65
199907   ,7.69   ,3.69  ,-5.89   ,0.87  ,-1.19  ,-3.38
199908  ,-1.86  ,-3.30  ,-3.67  ,-4.01  ,-1.88  ,-0.94
199909   ,8.53   ,4.27   ,1.75  ,-0.06  ,-1.86  ,-4.31
199910   ,0.53   ,0.93   ,2.87  ,-3.15  ,-1.29   ,2.70
199911   ,5.34   ,9.96   ,8.30   ,4.25   ,3.04   ,9.52
199912   ,9.92   ,8.59  ,13.44   ,5.11   ,5.41  ,14.34
200001  ,16.78  ,13.92  ,12.24 ,-10.00  ,-9.41  ,-4.38
200002   ,7.45   ,6.67   ,4.99  ,-6.23  ,-4.55   ,1.90
200003   ,3.84   ,6.16   ,6.09   ,2.57   ,0.59  ,-3.13
200004 ,-12.09 ,-11.34 ,-25.27  ,-2.36  ,-1.04 ,-19.13
200005 ,-11.44  ,-7.33 ,-12.73  ,-7.09  ,-5.66 ,-12.69
200006   ,5.41   ,5.74   ,7.19  ,11.95   ,9.84  ,12.88
200007   ,4.56   ,3.79   ,5.53   ,3.13  ,-0.60  ,-3.32
200008  ,-0.12  ,-0.34  ,-0.70   ,3.49   ,3.02   ,1.76
200009 ,-11.65  ,-9.15 ,-11.42 ,-10.25  ,-6.77  ,-9.17
200010  ,-8.37  ,-6.79  ,-7.99  ,-4.73  ,-0.99  ,-7.48
200011  ,-0.54   ,2.80   ,1.14   ,1.04   ,2.48  ,-0.89
200012  ,-1.35   ,3.24  ,-0.36   ,0.81   ,6.53   ,4.10
200101   ,0.91  ,-0.03   ,2.33   ,6.45   ,3.31   ,1.64
200102  ,-4.67  ,-1.34  ,-1.01  ,-3.86  ,-1.31   ,0.27
200103 ,-15.70 ,-10.36 ,-10.23 ,-16.59 ,-11.46  ,-7.29
200104   ,6.88   ,6.18   ,6.74   ,7.01   ,6.28   ,7.42
200105   ,3.97   ,4.53   ,5.22  ,-0.10   ,2.19   ,1.86
200106  ,-2.16   ,2.22   ,0.61  ,-0.73   ,5.28   ,4.91
200107  ,-4.87  ,-2.17  ,-1.55  ,-2.28  ,-2.72  ,-2.57
200108  ,-3.65  ,-0.52   ,1.67  ,-3.69   ,1.81   ,4.08
200109 ,-18.46 ,-12.98 ,-13.10 ,-17.20 ,-12.15  ,-9.75
200110  ,10.11   ,6.15  ,11.21   ,6.25   ,6.15   ,7.02
200111  ,13.41   ,9.78  ,10.26  ,11.68   ,6.14   ,5.57
200112   ,0.63   ,0.58   ,2.56   ,7.20   ,0.69   ,0.86
200201   ,7.36   ,6.26   ,6.52   ,4.79   ,3.05   ,4.52
200202  ,-0.22   ,2.82   ,3.39  ,-3.42   ,2.61   ,1.49
200203   ,4.27   ,4.01   ,5.86   ,2.67   ,3.56   ,4.35
200204  ,-0.73   ,1.06   ,0.85   ,2.25   ,0.39   ,2.21
200205   ,3.78   ,4.63   ,7.25  ,-0.50   ,5.00   ,7.00
200206  ,-8.61  ,-4.50  ,-3.73  ,-5.42  ,-1.94  ,-4.15
200207 ,-10.14  ,-6.71  ,-8.27  ,-6.41  ,-6.22  ,-6.36
200208  ,-0.37   ,2.21   ,3.38  ,-0.40   ,2.25   ,1.97
200209  ,-8.80  ,-6.12  ,-6.19  ,-9.32  ,-6.87  ,-5.83
200210   ,0.36   ,1.37   ,1.97   ,3.32   ,2.41   ,4.05
200211   ,1.55   ,0.01   ,2.10   ,3.58   ,2.02   ,3.44
200212   ,1.72   ,0.74   ,2.19  ,-4.84   ,0.80   ,1.77
200301   ,2.27   ,3.85   ,4.95   ,2.30   ,2.73   ,5.99
200302  ,-2.30  ,-0.48   ,2.11  ,-3.16   ,0.37   ,1.05
200303  ,-4.98  ,-2.58  ,-3.32  ,-3.04   ,0.28  ,-1.10
200304   ,0.74   ,1.21   ,4.34   ,5.63   ,4.64   ,6.57
200305  ,13.30   ,7.67   ,7.72  ,10.25   ,6.37   ,8.50
200306   ,3.81   ,4.59   ,6.71   ,5.99   ,5.32   ,7.49
200307  ,12.08   ,9.42  ,11.45   ,5.61   ,2.93   ,3.36
200308  ,16.40  ,10.46  ,13.13   ,9.07   ,4.42   ,4.01
200309  ,14.74  ,10.75  ,11.74   ,7.71   ,6.54   ,7.21
200310   ,8.58  ,10.29   ,8.88   ,6.08   ,6.95   ,6.29
200311   ,1.53   ,1.28  ,-1.12  ,-0.49   ,0.34  ,-0.36
200312   ,2.44   ,5.34   ,5.73   ,3.53   ,6.26   ,5.64
200401   ,7.75   ,5.61   ,8.35   ,5.38   ,3.54   ,6.91
200402   ,5.42   ,3.03   ,6.36   ,1.76   ,3.93   ,4.73
200403  ,-4.43  ,-2.37  ,-3.15  ,-0.75   ,0.66  ,-1.28
200404  ,-6.85  ,-6.94 ,-10.84  ,-3.76  ,-4.76  ,-7.42
200405  ,-4.14  ,-3.30  ,-3.26   ,0.79  ,-0.16   ,0.07
200406  ,-3.78  ,-1.49  ,-2.25   ,0.60   ,1.05   ,1.30
200407   ,3.50   ,2.94   ,3.35   ,1.14   ,2.85   ,1.74
200408  ,-1.67   ,0.50   ,1.74   ,0.68   ,3.37   ,4.23
200409   ,4.70   ,5.91   ,6.57   ,4.07   ,5.92   ,7.56
200410   ,3.34   ,4.50   ,6.75   ,3.40   ,5.35   ,5.38
200411  ,11.23  ,10.61  ,16.07   ,5.25   ,8.01   ,9.35
200412   ,0.93   ,2.82   ,1.92   ,1.71   ,4.40   ,4.26
200501   ,1.13   ,3.13   ,3.32  ,-0.37   ,1.21   ,1.58
200502   ,0.89   ,2.24   ,4.20   ,3.19   ,2.86   ,5.31
200503  ,-2.69  ,-3.93  ,-5.57  ,-2.90  ,-1.37  ,-2.90
200504  ,-3.13  ,-2.39  ,-4.17  ,-0.49  ,-1.06  ,-0.61
200505  ,-4.37  ,-2.53  ,-3.03   ,0.00   ,0.14  ,-1.46
200506  ,-1.53   ,2.52   ,3.07   ,3.71   ,5.29   ,6.43
200507   ,3.56   ,3.11   ,4.71   ,2.80   ,3.82   ,3.85
200508   ,0.79   ,1.85   ,4.41  ,-0.32   ,0.44   ,2.17
200509   ,5.57   ,4.28   ,6.61   ,1.05   ,5.28   ,3.47
200510  ,-3.34  ,-2.91  ,-4.85  ,-5.06  ,-5.03  ,-7.00
200511   ,0.72   ,2.49   ,3.17   ,2.73   ,3.23   ,3.88
200512   ,1.13   ,2.40   ,2.21   ,1.70   ,2.29   ,1.84
200601   ,6.30   ,6.86  ,10.55   ,3.57   ,4.31   ,9.22
200602   ,0.63   ,2.91   ,6.32   ,0.91   ,1.17   ,1.01
200603   ,3.88   ,4.05   ,8.00   ,1.24   ,2.24   ,6.40
200604   ,8.93   ,9.83  ,10.45   ,4.60   ,5.29   ,6.12
200605  ,-4.64  ,-5.19  ,-5.49  ,-4.65  ,-5.18  ,-4.17
200606  ,-5.04  ,-1.29  ,-4.33  ,-0.69   ,0.30   ,0.21
200607   ,4.18   ,5.18   ,6.22   ,0.91   ,1.72   ,1.02
200608   ,2.00   ,3.38   ,2.35   ,2.08   ,2.92   ,3.79
200609   ,2.15   ,0.25   ,1.86   ,1.30   ,1.47   ,0.36
200610   ,8.41   ,7.69  ,10.81   ,5.48   ,5.92   ,8.32
200611   ,9.28   ,8.54   ,9.69   ,4.58   ,5.64   ,8.55
200612   ,4.19   ,4.64   ,5.33   ,3.27   ,3.88   ,4.87
200701   ,7.00   ,8.52   ,8.77   ,2.02   ,2.32   ,2.56
200702   ,4.91   ,4.39   ,5.13   ,0.74   ,1.78   ,3.99
200703   ,6.73   ,6.75  ,10.31   ,4.20   ,5.79   ,5.95
200704  ,10.69  ,13.74  ,14.25   ,4.05   ,6.42   ,6.16
200705  ,10.86  ,10.63  ,13.47   ,3.36   ,3.46   ,5.84
200706   ,8.01  ,10.52  ,13.21   ,3.55   ,3.16   ,3.22
200707   ,7.04   ,6.96  ,11.25   ,1.13   ,1.43   ,2.04
200708 ,-11.46 ,-12.43 ,-17.23  ,-4.77  ,-5.33 ,-10.46
200709   ,9.04   ,9.04  ,11.88   ,8.83  ,11.16  ,16.16
200710   ,5.67   ,7.89  ,11.11   ,6.44   ,8.37  ,11.95
200711  ,-5.99  ,-4.82  ,-8.58  ,-6.13  ,-5.62  ,-8.88
200712  ,-2.24  ,-1.59  ,-2.24   ,0.54  ,-1.47  ,-2.07
200801 ,-12.63 ,-12.01 ,-16.66  ,-8.75  ,-9.99 ,-15.36
200802   ,2.99   ,4.20   ,8.82   ,1.98   ,2.98   ,9.22
200803 ,-12.06  ,-8.31 ,-10.02  ,-5.13  ,-3.28  ,-7.92
200804   ,4.20   ,5.19   ,5.99   ,5.77   ,5.84   ,9.49
200805   ,8.08   ,5.31  ,10.18   ,1.86   ,1.19   ,8.15
200806 ,-10.31  ,-6.76  ,-5.88 ,-12.59  ,-9.52  ,-7.21
200807  ,-5.75  ,-5.35 ,-10.48  ,-1.39  ,-3.00 ,-10.23
200808 ,-13.20  ,-8.78 ,-12.16  ,-8.37  ,-6.79  ,-7.04
200809 ,-19.64 ,-15.03 ,-19.85 ,-17.99 ,-16.83 ,-20.07
200810 ,-33.87 ,-28.60 ,-28.76 ,-30.91 ,-27.34 ,-30.87
200811  ,-8.14  ,-7.45  ,-4.49  ,-8.91  ,-9.72  ,-4.47
200812  ,13.23   ,8.36   ,7.32  ,17.17   ,9.30   ,7.23
200901  ,-5.90  ,-8.25  ,-5.63  ,-7.65  ,-9.57  ,-6.64
200902  ,-1.10  ,-1.92  ,-1.10  ,-7.29  ,-7.00  ,-4.47
200903  ,14.53   ,7.33   ,6.11  ,15.46  ,12.23   ,5.96
200904  ,26.14  ,13.81  ,10.12  ,21.53  ,16.20   ,7.83
200905  ,40.34  ,26.95  ,18.73  ,33.07  ,18.92  ,14.58
200906   ,2.96   ,0.33   ,3.56   ,2.11   ,1.49   ,2.61
200907  ,18.23  ,13.12  ,11.33  ,17.06  ,11.49  ,10.85
200908  ,13.32   ,6.87   ,3.99   ,2.53   ,3.70   ,1.30
200909  ,14.32  ,12.47  ,11.01   ,9.63   ,7.86   ,6.95
200910   ,6.13   ,5.48   ,3.95   ,1.38   ,0.86   ,2.67
200911   ,4.14   ,5.14   ,5.12   ,1.85   ,2.37   ,5.18
200912   ,0.63   ,2.09  ,-0.37   ,3.05   ,2.93   ,3.65
201001   ,1.61   ,1.15  ,-1.73  ,-4.01  ,-6.05  ,-8.35
201002   ,0.01  ,-0.04  ,-0.10   ,1.32   ,2.14   ,2.90
201003   ,4.49   ,6.75   ,7.90   ,6.53   ,8.11  ,10.07
201004   ,6.22   ,5.63   ,5.63   ,2.07   ,4.24   ,0.78
201005 ,-15.65 ,-14.10 ,-17.36 ,-11.41 ,-11.60 ,-14.67
201006  ,-5.80  ,-1.74  ,-3.57  ,-0.91   ,0.46  ,-2.11
201007  ,12.86  ,11.52  ,11.19   ,9.45   ,9.44   ,9.11
201008  ,-1.75  ,-0.21   ,0.68  ,-0.86  ,-1.23   ,2.39
201009  ,18.19  ,15.20  ,17.16  ,14.54  ,13.01  ,12.67
201010   ,7.99   ,6.76   ,8.12   ,4.38   ,3.52   ,5.29
201011  ,-0.67   ,0.50   ,2.55  ,-2.72  ,-0.62   ,1.25
201012  ,10.48   ,8.96  ,12.87   ,7.98   ,6.25   ,9.38
201101   ,1.16   ,0.84   ,0.28  ,-2.34  ,-1.03  ,-2.27
201102  ,-0.05   ,2.03   ,3.20  ,-0.98  ,-1.31   ,0.40
201103   ,0.71   ,0.46   ,1.39   ,1.45   ,2.06   ,4.16
201104   ,4.08   ,5.14   ,4.98   ,1.80   ,4.72   ,5.88
201105  ,-7.00  ,-4.56  ,-5.80  ,-4.79  ,-1.25   ,0.04
201106  ,-7.64  ,-5.50  ,-7.56  ,-6.16  ,-2.20  ,-2.92
201107   ,4.15   ,4.89   ,8.87  ,-1.48   ,2.63   ,4.44
201108 ,-10.36  ,-8.27  ,-9.38 ,-10.92  ,-6.00  ,-7.18
201109 ,-13.96 ,-14.85 ,-18.56 ,-17.08 ,-14.77 ,-19.30
201110  ,12.19  ,10.40  ,12.05  ,15.33  ,14.10  ,13.30
201111  ,-6.53  ,-3.92  ,-5.96  ,-9.80  ,-6.32  ,-3.24
201112  ,-2.41  ,-1.93  ,-2.42  ,-3.59  ,-2.45  ,-0.65
201201   ,9.55   ,7.40   ,7.97  ,15.49   ,9.39   ,7.08
201202  ,10.97   ,6.36   ,8.29   ,8.27   ,5.35   ,5.24
201203  ,-4.21  ,-1.36   ,3.28  ,-5.24  ,-0.94  ,-0.04
201204  ,-1.31   ,1.45  ,-0.88  ,-0.41   ,0.39   ,1.39
201205 ,-14.13  ,-9.25 ,-10.52 ,-14.77 ,-10.79  ,-9.21
201206  ,-3.32   ,1.10   ,0.94  ,-0.12   ,3.40   ,3.43
201207   ,2.79   ,1.98   ,2.71   ,0.40   ,4.47   ,5.24
201208   ,2.24   ,1.39   ,2.42   ,0.61   ,1.88   ,1.15
201209   ,4.76   ,5.00   ,5.40   ,5.71   ,4.69   ,3.40
201210   ,3.25   ,0.62   ,2.07   ,2.90   ,2.04   ,3.28
201211  ,-2.53   ,0.71   ,2.77   ,0.59   ,1.98   ,2.43
201212   ,2.64   ,3.02   ,4.19   ,3.09   ,2.44   ,2.39
201301   ,8.13   ,7.69   ,8.10   ,4.71   ,4.90   ,6.71
201302  ,-2.17   ,1.14   ,4.86  ,-0.21   ,1.83   ,1.64
201303  ,-3.46  ,-1.63   ,0.50  ,-2.96   ,1.29   ,1.33
201304  ,-7.62  ,-0.56  ,-1.00  ,-5.03   ,1.99   ,3.30
201305  ,-7.80  ,-2.84  ,-1.78  ,-4.89  ,-4.40  ,-5.31
201306 ,-11.93  ,-5.19  ,-7.64  ,-8.04  ,-6.25  ,-5.11
201307  ,12.61   ,3.52   ,6.91   ,1.82   ,2.75   ,3.96
201308   ,5.41   ,2.07   ,3.52   ,0.00  ,-0.54   ,1.25
201309   ,7.63   ,6.87   ,7.88   ,6.67   ,6.79  ,10.67
201310   ,4.12   ,4.29   ,4.55   ,0.73   ,3.26   ,2.12
201311  ,-3.50   ,0.17   ,2.57  ,-4.70  ,-2.79  ,-0.81
201312  ,-0.91   ,1.35   ,0.67  ,-1.49  ,-0.58   ,0.75
201401   ,0.91  ,-1.00   ,2.39  ,-4.88  ,-3.96  ,-2.75
201402   ,3.62   ,2.71   ,5.58   ,4.55   ,5.28   ,5.27
201403   ,2.06   ,2.02   ,2.80   ,2.04   ,2.31   ,0.51
201404  ,-3.54  ,-0.71  ,-2.99   ,2.47   ,2.35  ,-2.37
201405  ,-0.75   ,0.29   ,2.58   ,2.49   ,2.21  ,-0.49
201406   ,0.49   ,1.59   ,2.78   ,0.67   ,1.16  ,-0.10
201407  ,10.79   ,6.26   ,7.96   ,2.43   ,2.87   ,2.31
201408   ,2.40   ,2.21   ,2.30   ,1.07   ,0.05   ,0.49
201409  ,-7.83  ,-3.29  ,-3.98  ,-8.05  ,-7.64  ,-7.35
201410  ,-3.06  ,-1.42   ,0.71   ,0.25   ,2.68   ,2.25
201411  ,-4.72  ,-1.90  ,-0.26  ,-5.71  ,-2.28  ,-2.06
201412  ,-7.81  ,-1.50  ,-5.77  ,-4.77  ,-1.60  ,-1.64
201501  ,-3.86  ,-1.78   ,0.29  ,-4.00   ,0.21   ,1.24
201502   ,1.58   ,2.79   ,4.61   ,4.81   ,3.71   ,5.19
201503  ,-2.34   ,0.23   ,4.32  ,-1.35  ,-1.27   ,1.28
201504  ,14.48  ,15.90  ,20.30   ,6.11   ,7.36  ,11.26
201505   ,9.84   ,5.51  ,18.88  ,-1.86   ,0.96   ,1.04
201506  ,-4.24  ,-1.70  ,-0.02  ,-6.37  ,-4.92  ,-6.63
201507  ,-0.94  ,-4.26 ,-10.39  ,-3.94  ,-2.75 ,-11.62
201508  ,-9.66  ,-9.21 ,-13.18  ,-9.29  ,-8.55  ,-7.86
201509  ,-0.35   ,1.19   ,3.32  ,-5.64  ,-0.87  ,-0.10



  Average Value Weighted Returns -- Annual
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
1991  ,24.57  ,29.33  ,50.30  ,31.47  ,36.34  ,37.48
1992  ,-3.63   ,7.54   ,9.66  ,-6.84   ,1.50  ,18.79
1993  ,79.48  ,94.00 ,104.91  ,64.54  ,87.31  ,80.38
1994 ,-26.34 ,-13.70  ,-7.93  ,-6.32 ,-14.14 ,-19.93
1995  ,-1.57   ,6.23  ,13.72  ,19.70  ,16.50  ,11.02
1996  ,18.04  ,27.25  ,40.18   ,6.89  ,26.38  ,28.96
1997 ,-37.75 ,-16.29 ,-22.64 ,-30.48 ,-19.84 ,-12.38
1998 ,-14.23 ,-20.05 ,-14.67   ,4.44 ,-14.36  ,-5.18
1999  ,70.89  ,48.13  ,68.91  ,43.54  ,41.05  ,62.37
2000 ,-25.79  ,-9.13 ,-38.11 ,-11.50  ,-1.36 ,-26.63
2001 ,-21.90  ,-3.04  ,14.08 ,-16.21  ,-7.76   ,2.03
2002 ,-20.85   ,3.35  ,15.51 ,-20.80  ,-0.87  ,11.65
2003  ,63.74  ,67.94  ,88.92  ,48.30  ,45.11  ,63.05
2004   ,7.46  ,27.00  ,32.50  ,23.53  ,29.60  ,37.64
2005  ,-2.96  ,10.93   ,8.29   ,8.59  ,16.20  ,16.55
2006  ,23.84  ,41.62  ,66.24  ,23.09  ,34.28  ,43.57
2007  ,27.36  ,38.82  ,54.37  ,37.90  ,35.75  ,41.08
2008 ,-67.63 ,-58.57 ,-62.47 ,-48.78 ,-48.52 ,-50.76
2009 ,168.01  ,82.28  ,76.14 ,118.37  ,73.67  ,52.20
2010  ,21.88  ,32.77  ,35.19  ,25.52  ,18.18  ,23.08
2011 ,-34.98 ,-18.78 ,-23.13 ,-22.62 ,-12.39 ,-13.56
2012   ,2.29  ,25.16  ,37.50  ,17.84  ,25.97  ,31.33
2013 ,-13.26  ,15.17  ,24.66 ,-10.11   ,8.09  ,20.92
2014 ,-14.52   ,0.96   ,7.26  ,-6.75   ,2.23  ,-7.27



  Average Equal Weighted Returns -- Annual
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
1991  ,33.99  ,33.58  ,66.58  ,23.90  ,32.45  ,42.01
1992  ,-3.43   ,6.23  ,12.15  ,-6.70   ,5.44  ,16.92
1993 ,116.03 ,103.69 ,117.03  ,66.46  ,80.10  ,91.65
1994 ,-14.57  ,-1.22   ,2.20 ,-11.36  ,-8.21 ,-17.94
1995   ,0.79   ,3.52   ,8.57   ,9.69   ,7.86  ,15.78
1996  ,45.44  ,40.62  ,44.84  ,11.17  ,24.30  ,33.86
1997 ,-35.80  ,-9.25 ,-20.07 ,-38.56 ,-20.62 ,-20.50
1998  ,-9.46 ,-15.85 ,-11.87  ,-7.04 ,-23.51  ,-8.21
1999 ,117.29  ,84.91  ,78.97  ,44.63  ,28.98  ,60.63
2000 ,-11.29   ,4.18 ,-24.79 ,-18.28  ,-7.96 ,-35.84
2001 ,-17.18  ,-0.44  ,12.40 ,-10.20   ,1.89  ,13.11
2002 ,-10.99   ,4.90  ,14.89 ,-13.93   ,6.46  ,14.27
2003  ,90.16  ,80.74  ,99.27  ,60.76  ,58.26  ,69.78
2004  ,15.32  ,22.63  ,33.17  ,21.82  ,39.24  ,42.16
2005  ,-1.74  ,10.25  ,13.87   ,5.82  ,17.91  ,16.97
2006  ,46.88  ,56.79  ,79.71  ,24.58  ,33.43  ,55.20
2007  ,59.37  ,73.57  ,89.40  ,25.55  ,34.60  ,38.94
2008 ,-63.86 ,-54.39 ,-58.72 ,-54.57 ,-53.16 ,-55.81
2009 ,230.94 ,115.55  ,87.63 ,128.56  ,75.43  ,61.06
2010  ,39.19  ,44.23  ,46.38  ,26.53  ,28.25  ,28.22
2011 ,-25.17 ,-16.45 ,-20.76 ,-34.88 ,-13.58 ,-10.44
2012   ,8.53  ,18.84  ,30.99  ,14.44  ,25.59  ,27.87
2013  ,-2.56  ,17.36  ,31.86 ,-13.50   ,7.69  ,21.28
2014  ,-8.59   ,4.98  ,14.09  ,-8.08   ,2.75  ,-6.30



  Number of Firms in Portfolios
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
199011    ,509    ,218    ,210     ,76    ,100     ,74
199012    ,525    ,188    ,200     ,76     ,99     ,70
199101    ,458    ,180    ,205     ,74     ,94     ,73
199102    ,419    ,194    ,174     ,73     ,95     ,71
199103    ,420    ,186    ,181     ,73     ,95     ,73
199104    ,415    ,230    ,171     ,74     ,97     ,73
199105    ,445    ,216    ,175     ,71     ,97     ,72
199106    ,396    ,230    ,191     ,70     ,98     ,70
199107    ,418    ,224    ,208     ,72     ,94     ,71
